# y+          
# Time          	patch           	min             	max             	average         
0.141789        	bottom	1.48889094e-01	3.45950641e-01	1.52415630e-01
0.142573        	bottom	1.48611947e-01	3.46018777e-01	1.52156834e-01
0.143358        	bottom	1.48337239e-01	3.46085311e-01	1.51900432e-01
0.144142        	bottom	1.48064932e-01	3.46150265e-01	1.51646383e-01
0.144926        	bottom	1.47795033e-01	3.46213667e-01	1.51394695e-01
0.14571         	bottom	1.47527457e-01	3.46275521e-01	1.51145284e-01
0.146494        	bottom	1.47262174e-01	3.46335858e-01	1.50898122e-01
0.147277        	bottom	1.46999149e-01	3.46394700e-01	1.50653171e-01
0.14806         	bottom	1.46738390e-01	3.46452080e-01	1.50410441e-01
0.148843        	bottom	1.46479819e-01	3.46508009e-01	1.50169853e-01
0.149626        	bottom	1.46223408e-01	3.46562513e-01	1.49931381e-01
0.150409        	bottom	1.45969123e-01	3.46615621e-01	1.49694991e-01
0.151192        	bottom	1.45716932e-01	3.46667357e-01	1.49460652e-01
0.151975        	bottom	1.45466847e-01	3.46717759e-01	1.49228373e-01
0.152757        	bottom	1.45218793e-01	3.46766837e-01	1.48998082e-01
0.153539        	bottom	1.44972747e-01	3.46814620e-01	1.48769755e-01
0.154322        	bottom	1.44728677e-01	3.46861140e-01	1.48543364e-01
0.155104        	bottom	1.44486555e-01	3.46906424e-01	1.48318878e-01
0.155886        	bottom	1.44246395e-01	3.46950515e-01	1.48096309e-01
0.156667        	bottom	1.44008126e-01	3.46993425e-01	1.47875592e-01
0.157449        	bottom	1.43771728e-01	3.47035187e-01	1.47656703e-01
0.15823         	bottom	1.43537173e-01	3.47075836e-01	1.47439617e-01
0.159012        	bottom	1.43304434e-01	3.47115403e-01	1.47224307e-01
0.159794        	bottom	1.43073485e-01	3.47153915e-01	1.47010748e-01
0.160574        	bottom	1.42844343e-01	3.47191412e-01	1.46798953e-01
0.161355        	bottom	1.42616941e-01	3.47227905e-01	1.46588861e-01
0.162136        	bottom	1.42391262e-01	3.47263425e-01	1.46380452e-01
0.162917        	bottom	1.42167281e-01	3.47298002e-01	1.46173703e-01
0.163698        	bottom	1.41944974e-01	3.47331663e-01	1.45968591e-01
0.164479        	bottom	1.41724319e-01	3.47364434e-01	1.45765094e-01
0.16526         	bottom	1.41505293e-01	3.47396337e-01	1.45563189e-01
0.16604         	bottom	1.41287913e-01	3.47427408e-01	1.45362890e-01
0.16682         	bottom	1.41072119e-01	3.47457646e-01	1.45164142e-01
0.1676          	bottom	1.40857895e-01	3.47487073e-01	1.44966928e-01
0.16838         	bottom	1.40645220e-01	3.47515711e-01	1.44771227e-01
0.16916         	bottom	1.40434073e-01	3.47543573e-01	1.44577020e-01
0.16994         	bottom	1.40224435e-01	3.47570674e-01	1.44384286e-01
0.17072         	bottom	1.40016284e-01	3.47597024e-01	1.44193006e-01
0.171501        	bottom	1.39809603e-01	3.47622635e-01	1.44003161e-01
0.172281        	bottom	1.39604371e-01	3.47647514e-01	1.43814732e-01
0.173061        	bottom	1.39400571e-01	3.47671670e-01	1.43627701e-01
0.17384         	bottom	1.39198220e-01	3.47695126e-01	1.43442084e-01
0.17462         	bottom	1.38997265e-01	3.47717864e-01	1.43257830e-01
0.175399        	bottom	1.38797694e-01	3.47739892e-01	1.43074926e-01
0.176178        	bottom	1.38599489e-01	3.47761217e-01	1.42893355e-01
0.176958        	bottom	1.38402633e-01	3.47781843e-01	1.42713101e-01
0.177737        	bottom	1.38207109e-01	3.47801770e-01	1.42534146e-01
0.178517        	bottom	1.38012901e-01	3.47821000e-01	1.42356475e-01
0.179296        	bottom	1.37819992e-01	3.47839540e-01	1.42180071e-01
0.180075        	bottom	1.37628366e-01	3.47857390e-01	1.42004919e-01
0.180855        	bottom	1.37438008e-01	3.47874556e-01	1.41831002e-01
0.181634        	bottom	1.37248903e-01	3.47891044e-01	1.41658307e-01
0.182414        	bottom	1.37061035e-01	3.47906858e-01	1.41486817e-01
0.183193        	bottom	1.36874390e-01	3.47922005e-01	1.41316520e-01
0.183972        	bottom	1.36688953e-01	3.47936490e-01	1.41147399e-01
0.184751        	bottom	1.36504745e-01	3.47950338e-01	1.40979474e-01
0.18553         	bottom	1.36321718e-01	3.47963536e-01	1.40812698e-01
0.186308        	bottom	1.36139863e-01	3.47976102e-01	1.40647065e-01
0.187087        	bottom	1.35959167e-01	3.47988053e-01	1.40482559e-01
0.187866        	bottom	1.35779617e-01	3.47999405e-01	1.40319168e-01
0.188644        	bottom	1.35601198e-01	3.48010165e-01	1.40156878e-01
0.189423        	bottom	1.35423899e-01	3.48020347e-01	1.39995678e-01
0.190202        	bottom	1.35247705e-01	3.48029968e-01	1.39835553e-01
0.19098         	bottom	1.35072605e-01	3.48039045e-01	1.39676492e-01
0.191759        	bottom	1.34898586e-01	3.48047596e-01	1.39518483e-01
0.192538        	bottom	1.34725637e-01	3.48055645e-01	1.39361513e-01
0.193316        	bottom	1.34553744e-01	3.48063216e-01	1.39205572e-01
0.194095        	bottom	1.34382896e-01	3.48070327e-01	1.39050648e-01
0.194874        	bottom	1.34213083e-01	3.48077000e-01	1.38896729e-01
0.195652        	bottom	1.34044292e-01	3.48083259e-01	1.38743804e-01
0.196431        	bottom	1.33876512e-01	3.48089126e-01	1.38591864e-01
0.19721         	bottom	1.33709733e-01	3.48094626e-01	1.38440897e-01
0.197988        	bottom	1.33543944e-01	3.48099781e-01	1.38290893e-01
0.198767        	bottom	1.33379134e-01	3.48104617e-01	1.38141842e-01
0.199545        	bottom	1.33215293e-01	3.48109154e-01	1.37993733e-01
0.200324        	bottom	1.33052410e-01	3.48113415e-01	1.37846558e-01
0.201103        	bottom	1.32890477e-01	3.48117418e-01	1.37700305e-01
0.201881        	bottom	1.32729482e-01	3.48121186e-01	1.37554967e-01
0.20266         	bottom	1.32569417e-01	3.48124735e-01	1.37410533e-01
0.203439        	bottom	1.32410271e-01	3.48128084e-01	1.37266994e-01
0.204217        	bottom	1.32252035e-01	3.48131246e-01	1.37124341e-01
0.204996        	bottom	1.32094700e-01	3.48134237e-01	1.36982566e-01
0.205775        	bottom	1.31938257e-01	3.48137068e-01	1.36841659e-01
0.206553        	bottom	1.31782697e-01	3.48139751e-01	1.36701611e-01
0.207332        	bottom	1.31628011e-01	3.48142292e-01	1.36562415e-01
0.208111        	bottom	1.31474190e-01	3.48144702e-01	1.36424062e-01
0.208889        	bottom	1.31321226e-01	3.48146987e-01	1.36286543e-01
0.209668        	bottom	1.31169111e-01	3.48149146e-01	1.36149850e-01
0.210447        	bottom	1.31017835e-01	3.48151183e-01	1.36013976e-01
0.211225        	bottom	1.30867390e-01	3.48153098e-01	1.35878911e-01
0.212003        	bottom	1.30717799e-01	3.48154907e-01	1.35744675e-01
0.212781        	bottom	1.30569023e-01	3.48156581e-01	1.35611234e-01
0.213559        	bottom	1.30421061e-01	3.48158125e-01	1.35478584e-01
0.214337        	bottom	1.30273902e-01	3.48159534e-01	1.35346717e-01
