#      distance             U_x             U_y             U_z               p         epsilon               k             nut
     0.39099099   7.2881182e-17   1.2627168e-20               0    0.0025102295      0.41769934    0.0065275017     8.20247e-07
     0.39309309   7.2881182e-17   1.2627168e-20               0    0.0025037366      0.41701903    0.0065213393   8.1974955e-07
      0.3951952   7.2881182e-17   1.2627168e-20               0    0.0024972437      0.41633872    0.0065151769   8.1925211e-07
      0.3972973   7.2599809e-17   1.2310797e-20               0    0.0024908726      0.41567765    0.0065091742   8.1876657e-07
      0.3993994   7.2599809e-17   1.2310797e-20               0    0.0024845751      0.41502819    0.0065032679   8.1828821e-07
      0.4015015   7.2599809e-17   1.2310797e-20               0    0.0024782776      0.41437874    0.0064973616   8.1780986e-07
      0.4036036   7.2599809e-17   1.2310797e-20               0    0.0024719801      0.41372929    0.0064914553   8.1733151e-07
     0.40570571   7.2599809e-17   1.2310797e-20               0    0.0024656826      0.41307983     0.006485549   8.1685315e-07
     0.40780781   7.2599809e-17   1.2310797e-20               0    0.0024593851      0.41243038    0.0064796428    8.163748e-07
     0.40990991   7.2321285e-17   1.1969198e-20               0    0.0024532082       0.4118049    0.0064739366   8.1591163e-07
     0.41201201   7.2321285e-17   1.1969198e-20               0    0.0024470602      0.41118514    0.0064682782   8.1545209e-07
     0.41411411   7.2321285e-17   1.1969198e-20               0    0.0024409121      0.41056539    0.0064626198   8.1499254e-07
     0.41621622   7.2321285e-17   1.1969198e-20               0     0.002434764      0.40994563    0.0064569614     8.14533e-07
     0.41831832   7.2321285e-17   1.1969198e-20               0    0.0024286159      0.40932588     0.006451303   8.1407345e-07
     0.42042042   7.2321285e-17   1.1969198e-20               0    0.0024224679      0.40870612    0.0064456446   8.1361391e-07
     0.42252252   7.2045839e-17   1.1610335e-20               0    0.0024164753      0.40810973    0.0064401823   8.1316936e-07
     0.42462462   7.2045839e-17   1.1610335e-20               0    0.0024105187      0.40751872    0.0064347653   8.1272828e-07
     0.42672673   7.2045839e-17   1.1610335e-20               0    0.0024045621      0.40692771    0.0064293483   8.1228719e-07
     0.42882883   7.2045839e-17   1.1610335e-20               0    0.0023986054      0.40633671    0.0064239312    8.118461e-07
     0.43093093   7.2045839e-17   1.1610335e-20               0    0.0023926488       0.4057457    0.0064185142   8.1140502e-07
     0.43303303   7.2045839e-17   1.1610335e-20               0    0.0023866922      0.40515469    0.0064130972   8.1096393e-07
     0.43513514   7.1773659e-17   1.1237813e-20               0    0.0023808816      0.40458127    0.0064078287   8.1053429e-07
     0.43723724   7.1773659e-17   1.1237813e-20               0    0.0023751556      0.40401803    0.0064026461   8.1011126e-07
     0.43933934   7.1773659e-17   1.1237813e-20               0    0.0023694295      0.40345478    0.0063974635   8.0968823e-07
     0.44144144   7.1773659e-17   1.1237813e-20               0    0.0023637035      0.40289153    0.0063922809    8.092652e-07
     0.44354354   7.1773659e-17   1.1237813e-20               0    0.0023579774      0.40232828    0.0063870983   8.0884217e-07
     0.44564565   7.1773659e-17   1.1237813e-20               0    0.0023522514      0.40176504    0.0063819157   8.0841914e-07
     0.44774775   7.1504916e-17   1.0857737e-20               0    0.0023465731      0.40120884     0.006376793   8.0800077e-07
     0.44984985   7.1504916e-17   1.0857737e-20               0    0.0023410277       0.4006722    0.0063718363   8.0759532e-07
     0.45195195   7.1504916e-17   1.0857737e-20               0    0.0023354823      0.40013557    0.0063668796   8.0718987e-07
     0.45405405   7.1504916e-17   1.0857737e-20               0    0.0023299369      0.39959894     0.006361923   8.0678443e-07
     0.45615616   7.1504916e-17   1.0857737e-20               0    0.0023243915      0.39906231    0.0063569663   8.0637898e-07
     0.45825826   7.1504916e-17   1.0857737e-20               0    0.0023188461      0.39852568    0.0063520096   8.0597353e-07
     0.46036036   7.1504916e-17   1.0857737e-20               0    0.0023133007      0.39798905     0.006347053   8.0556808e-07
     0.46246246   7.1239699e-17    1.048076e-20               0    0.0023078493      0.39747015    0.0063422476   8.0517451e-07
     0.46456456   7.1239699e-17    1.048076e-20               0    0.0023024381      0.39695885    0.0063375069   8.0478603e-07
     0.46666667   7.1239699e-17    1.048076e-20               0     0.002297027      0.39644755    0.0063327662   8.0439754e-07
     0.46876877   7.1239699e-17    1.048076e-20               0    0.0022916158      0.39593624    0.0063280255   8.0400905e-07
     0.47087087   7.1239699e-17    1.048076e-20               0    0.0022862047      0.39542494    0.0063232848   8.0362056e-07
     0.47297297   7.1239699e-17    1.048076e-20               0    0.0022807935      0.39491364    0.0063185441   8.0323208e-07
     0.47507508   7.1239699e-17    1.048076e-20               0    0.0022753823      0.39440233    0.0063138035   8.0284359e-07
     0.47717718   7.0977977e-17   1.0112738e-20               0    0.0022701199      0.39391347    0.0063092549    8.024703e-07
