#             y             U_x             U_y             U_z               k             nut           omega
    0.002596283       3.8907236   0.00094555675   1.7132466e-22      0.16939207   0.00011324965       1395.5626
   0.0027764954       3.9719722    0.0012586999   6.9525339e-22      0.16651691   0.00011747887       1314.0122
   0.0029678048       4.0537586    0.0016114329   4.5504289e-22      0.16302945   0.00012122246       1238.1273
   0.0031708945       4.1361722    0.0020062104  -9.9544652e-23      0.15890168   0.00012442203       1167.0033
     0.00338649       4.2192683    0.0024452511  -9.1117852e-23      0.15410578   0.00012702068       1099.8306
   0.0036153613       4.3030622    0.0029304193   3.0807117e-22      0.14861622   0.00012896525       1035.8812
   0.0038583258       4.3875212     0.003463072   2.6911223e-22      0.14241257   0.00013020964       974.49189
   0.0041162514       4.4725524    0.0040438537  -1.5216738e-22      0.13548284   0.00013071866       915.04639
   0.0043900594       4.5579887    0.0046724061  -2.8824405e-22      0.12782768   0.00013047217       856.95285
   0.0046807278       4.6435704    0.0053469469   3.2998233e-23      0.11946504   0.00012946971       799.61408
   0.0049892948       4.7289233    0.0060636822   2.2534404e-22      0.11043564    0.0001277418        742.4005
   0.0053168625        4.813526    0.0068163378   4.3120969e-23       0.1008328   0.00012539584       685.03671
   0.0056646009       4.8966742    0.0075961676  -5.4163467e-23     0.090805622   0.00012260252        627.3554
   0.0060337521       4.9774844    0.0083922935  -9.5471151e-24     0.080496292   0.00011947452       568.14279
   0.0064256347       5.0549185    0.0091917732   9.6031377e-23     0.070057503   0.00011613252       505.76869
   0.0068416484       5.1277502    0.0099782549   2.0958182e-22      0.05973267   0.00011297843       439.75948
    0.007283279       5.1945068     0.010729508   1.1964007e-22     0.049862787   0.00011090283       371.31982
   0.0077521041       5.2535387      0.01141658   7.2624972e-23     0.040859016   0.00011142182        303.8048
   0.0082497982       5.3033755     0.012008166  -2.7809997e-22     0.033135321   0.00011659883       242.48984
    0.008778139       5.3433905     0.012483515  -1.1250955e-21     0.026957734   0.00012784754       192.24994
   0.0093390136       5.3745222     0.012847665  -5.0018606e-22     0.022281473    0.0001404134       154.61633
   0.0099344254       5.3989732      0.01312641   5.0459538e-22     0.018798381   0.00014731249       127.59425
    0.010566501       5.4186911     0.013343103  -3.0823461e-22     0.016199015   0.00014967307       108.31802
    0.011237498       5.4346446     0.013507766  -1.0263066e-22     0.014294919   0.00015094651       94.736837
    0.011949813       5.4473522      0.01362441   1.0802898e-21     0.012952505   0.00015171102       85.391857
    0.012705991       5.4572737     0.013697377   5.5915977e-22     0.012050107   0.00015230464       79.128151
    0.013508733       5.4648465     0.013731602   -2.240234e-22     0.011479201   0.00015293959       75.064386
    0.014360904       5.4704845     0.013732302    -2.72398e-22     0.011145471   0.00015375324       72.495396
    0.015265551       5.4745663     0.013704568  -7.7159005e-23     0.010970493   0.00015481036       70.868936
    0.016225903       5.4774246     0.013653428   6.3396105e-23     0.010894581   0.00015607431        69.80748
    0.017245391       5.4793411     0.013583032  -4.0054234e-22     0.010876035   0.00015745371       69.077201
    0.018327656       5.4805463     0.013496441  -4.1075509e-22     0.010887679   0.00015885419       68.540819
    0.019476565       5.4812232     0.013396028   2.8701867e-22     0.010912965   0.00016020014       68.122297
     0.02069622       5.4815148     0.013283728   3.8081943e-22     0.010942473   0.00016143962        67.78167
    0.021990978         5.48153     0.013160783   9.7997175e-23     0.010971229   0.00016254212       67.498529
    0.023365464       5.4813477      0.01302779  -1.4898708e-22     0.010996873   0.00016349407       67.262121
    0.024824587       5.4810233     0.012885437   -8.029484e-23     0.011018506   0.00016429451       67.065908
    0.026373559       5.4805949     0.012733973   6.5664324e-23     0.011036021   0.00016495145       66.904848
    0.028017912       5.4800868     0.012573293  -2.1865373e-22     0.011049712   0.00016547889       66.774238
     0.02976352       5.4795132     0.012403273  -9.6612089e-23     0.011060069   0.00016589426       66.669409
    0.031616619       5.4788811     0.012223591    1.730875e-22     0.011067643   0.00016621617       66.585814
    0.033583826       5.4781942     0.012033842   2.5353285e-23     0.011072975   0.00016646262       66.519238
    0.035672168       5.4774543     0.011833557  -1.8796433e-23     0.011076552   0.00016664976       66.465987
    0.037889105        5.476663     0.011622228   1.7432297e-24      0.01107878   0.00016679118       66.422973
    0.040242556       5.4758221      0.01139931  -1.5546182e-24     0.011079982   0.00016689784       66.387726
    0.042740925       5.4749341     0.011164235   2.9946413e-23     0.011080408   0.00016697819       66.358322
    0.045393137       5.4740022     0.010916403   1.5104792e-24     0.011080243   0.00016703868       66.333301
    0.048208665       5.4730306     0.010655184  -1.2836191e-23     0.011079625   0.00016708411       66.311564
    0.051197566        5.472024     0.010379918  -5.7551204e-24     0.011078661   0.00016711812       66.292298
    0.054370516       5.4709881     0.010089907   9.1193255e-23      0.01107743   0.00016714341       66.274903
    0.057738847       5.4699289     0.009784417   7.2906108e-23     0.011075997   0.00016716204       66.258943
    0.061314592       5.4688533    0.0094626686   -8.120853e-23     0.011074413   0.00016717558       66.244105
     0.06511052       5.4677683    0.0091238289   1.1134454e-22     0.011072722   0.00016718522       66.230168
    0.069140193       5.4666812    0.0087670257   2.3137633e-22      0.01107096    0.0001671919       66.216984
    0.073418001       5.4655995    0.0083912978   2.3619812e-23     0.011069159   0.00016719633       66.204454
    0.077959226       5.4645309    0.0079956666  -1.9133835e-22     0.011067344   0.00016719906       66.192518
    0.082780087       5.4634827    0.0075790029    -1.63431e-22     0.011065541   0.00016720054       66.181149
    0.087897803       5.4624624    0.0071402058   7.2870752e-23     0.011063769   0.00016720109       66.170336
    0.093330656       5.4614774    0.0066779401    1.946091e-22     0.011062049   0.00016720098        66.16009
