#             y             U_x             U_y             U_z               k             nut           omega
   0.0010983902       2.8729087    -0.002007948  -3.4858761e-22      0.11458284   2.5924334e-05        3976.469
   0.0011863663       2.9887439   -0.0020488558  -3.2943586e-22      0.12056196   2.9981467e-05       3641.6382
   0.0012797599        3.100353   -0.0020620115   5.0805515e-22      0.12570628   3.4356364e-05       3336.4913
   0.0013789043       3.2080422   -0.0020462395  -5.5804618e-23      0.12984609   3.8926091e-05       3060.6255
   0.0014841538        3.312297   -0.0020012137   -9.185176e-22      0.13299449   4.3586662e-05       2812.5278
   0.0015958843       3.4136431    -0.001926602   -8.074246e-22      0.13525084   4.8273479e-05       2589.9135
   0.0017144948       3.5125643   -0.0018219153    2.141071e-22      0.13669866     5.29367e-05        2390.173
    0.001840409       3.6094841    -0.001686508   4.2237086e-22      0.13739931   5.7529886e-05       2210.6723
   0.0019740768       3.7047682   -0.0015195205  -5.4805578e-22      0.13739607   6.2005894e-05       2048.9093
   0.0021159754       3.7987306   -0.0013199592  -4.9961908e-22      0.13671844   6.6316183e-05       1902.5764
   0.0022666117       3.8916378   -0.0010867219   4.9435695e-23      0.13538549    7.041169e-05       1769.5747
   0.0024265239       3.9837108   -0.0008186345   2.7846142e-22      0.13340843   7.4244219e-05       1648.0071
    0.002596283       4.0751238  -0.00051451279   7.1157852e-22      0.13079278   7.7767768e-05       1536.1623
   0.0027764954       4.1660018  -0.00017324962   2.2763775e-22       0.1275404   8.0939694e-05        1432.497
   0.0029678048       4.2564157   0.00020607573  -3.1989378e-22      0.12365173   8.3721436e-05        1335.619
   0.0031708945       4.3463776   0.00062406732   1.1163587e-22      0.11912831   8.6078597e-05       1244.2711
     0.00338649       4.4358348    0.0010808641   4.2430528e-23      0.11397567   8.7981351e-05       1157.3162
   0.0036153613       4.5246629    0.0015759729   -3.132478e-22      0.10820637   8.9405484e-05       1073.7202
   0.0038583258       4.6126573    0.0021080886  -9.8929073e-23       0.1018434   9.0333065e-05       992.53541
   0.0041162514       4.6995245     0.002674908    9.308625e-23     0.094923554   9.0753094e-05        912.8835
   0.0043900594       4.7848724    0.0032729358   3.9144044e-23     0.087500932   9.0664385e-05       833.94333
   0.0046807278       4.8681977    0.0038972601  -6.9821167e-23      0.07965084   9.0085458e-05       754.95934
   0.0049892948        4.948866    0.0045412258  -2.7808277e-23     0.071475331   8.9080639e-05       675.30584
   0.0053168625       5.0260744    0.0051958558   3.4268525e-22     0.063112694   8.7815217e-05       594.66797
   0.0056646009       5.0988002    0.0058488438   6.0094037e-22     0.054752537   8.6649791e-05       513.40573
   0.0060337521       5.1657621    0.0064832324   1.3105084e-22     0.046652227   8.6269397e-05       433.07164
   0.0064256347       5.2254806    0.0070768543  -4.7979812e-22     0.039136803   8.7817402e-05       356.76609
   0.0068416484       5.2765565    0.0076048172  -3.1571488e-22     0.032552585   9.2919494e-05       288.69467
    0.007283279       5.3182227    0.0080466615   3.5942974e-22      0.02715851   0.00010298693       232.55214
   0.0077521041       5.3510638     0.008400103   7.4082675e-22     0.022986942   0.00011562406       189.43159
   0.0082497982       5.3770075    0.0086826953   4.1027187e-22     0.019834855   0.00012526107       157.42819
    0.008778139       5.3980463    0.0089142437  -3.0072941e-22     0.017451139   0.00013085157       133.70397
   0.0093390136       5.4152973    0.0091054648  -5.5395406e-22     0.015669919   0.00013510493       116.20833
   0.0099344254       5.4293203    0.0092592591  -1.2113131e-22     0.014380353    0.0001390602       103.55491
    0.010566501       5.4405719    0.0093773587   3.0615321e-22     0.013483381    0.0001426663       94.598684
    0.011237498       5.4494842      0.00946346   5.3097281e-22     0.012888372   0.00014588212       88.400083
    0.011949813       5.4564482    0.0095216629   4.8753608e-22     0.012516748   0.00014870682       84.200761
    0.012705991       5.4618057    0.0095559514   2.1215353e-22     0.012303098   0.00015119604       81.389344
    0.013508733       5.4658496    0.0095699432  -4.1325827e-22     0.012195859   0.00015341572       79.505893
    0.014360904       5.4688285    0.0095667836  -1.0907497e-21     0.012156536   0.00015541805       78.224698
    0.015265551       5.4709522    0.0095491178   -4.338833e-22     0.012157708   0.00015724144       77.322875
    0.016225903       5.4723975     0.009519099   5.2065196e-22     0.012180796   0.00015890993       76.655058
    0.017245391       5.4733127    0.0094784468   4.0759174e-22     0.012213883   0.00016043406       76.132289
    0.018327656       5.4738219    0.0094284988   1.2208448e-23     0.012249766   0.00016181463       75.703978
    0.019476565       5.4740269    0.0093704392  -7.0267081e-24     0.012284387   0.00016304788       75.343323
     0.02069622        5.474009    0.0093051291   1.5314389e-22     0.012315662   0.00016413019       75.036734
    0.021990978       5.4738294    0.0092330462  -2.7381304e-22     0.012342687   0.00016506114       74.777004
    0.023365464        5.473532     0.009154678  -3.7271422e-22     0.012365242     0.000165845       74.559384
    0.024824587       5.4731467    0.0090702478   2.2401992e-22     0.012383497   0.00016649089       74.379633
    0.026373559       5.4726923    0.0089797111   1.2982774e-22      0.01239784   0.00016701214       74.233269
    0.028017912        5.472179    0.0088829578  -6.2435653e-23     0.012408774   0.00016742488       74.115504
     0.02976352       5.4716119     0.008779735   7.9714913e-23     0.012416847   0.00016774647       74.021491
    0.031616619       5.4709929    0.0086697122   1.4209236e-22     0.012422593   0.00016799392       73.946635
    0.033583826        5.470323    0.0085525061   5.6320363e-23     0.012426501   0.00016818269       73.886854
    0.035672168       5.4696027    0.0084276965  -3.8334368e-22     0.012428984   0.00016832596       73.838704
    0.037889105       5.4688331    0.0082948337  -3.0821032e-22     0.012430375   0.00016843443       73.799406
    0.040242556       5.4680159    0.0081534436   2.6245688e-22     0.012430932   0.00016851646       73.766782
    0.042740925       5.4671534    0.0080030267   2.0902865e-22     0.012430849   0.00016857844       73.739168
    0.045393137       5.4662488    0.0078430579  -2.1124544e-22     0.012430273   0.00016862519       73.715304
    0.048208665       5.4653062     0.007672982  -3.1425777e-22     0.012429314   0.00016866034       73.694253
    0.051197566       5.4643304     0.007492217   1.0820961e-22     0.012428056   0.00016868661       73.675317
    0.054370516       5.4633266    0.0073001424   4.6285486e-22     0.012426566   0.00016870608       73.657985
    0.057738847       5.4623011    0.0070961059   1.6809373e-22       0.0124249   0.00016872033       73.641889
    0.061314592       5.4612602    0.0068794101  -4.2565841e-23     0.012423102   0.00016873057       73.626765
     0.06511052       5.4602109    0.0066493145   5.6491089e-24     0.012421212   0.00016873774       73.612431
    0.069140193       5.4591603    0.0064050366  -1.2373035e-22     0.012419261   0.00016874257       73.598768
    0.073418001       5.4581154    0.0061457198  -1.4828626e-22     0.012417281   0.00016874561         73.5857
    0.077959226       5.4570838    0.0058704946  -1.8555764e-23     0.012415295   0.00016874733       73.573188
    0.082780087       5.4560724    0.0055783445   6.6340288e-23     0.012413328   0.00016874804       73.561218
    0.087897803       5.4550884    0.0052683235   1.8133458e-22       0.0124114   0.00016874804       73.549795
    0.093330656       5.4541389    0.0049391989   1.7319178e-22      0.01240953   0.00016874753       73.538937
