#             y             U_x             U_y             U_z               k             nut           omega
    0.048208665       5.5112095     0.011594513   4.1739528e-24    0.0076866519   0.00016210553       47.417486
    0.051197566       5.5101301     0.011319724   -1.534848e-22    0.0076867369   0.00016218211        47.39561
    0.054370516       5.5090159     0.011028041  -1.9991449e-23    0.0076863646    0.0001622388       47.376746
    0.057738847       5.5078737     0.010718451   1.6724231e-22    0.0076856556   0.00016228062       47.360161
    0.061314592       5.5067106     0.010389882  -5.4389999e-25    0.0076847002   0.00016231129        47.34532
     0.06511052       5.5055343      0.01004119  -8.3811982e-23    0.0076835676   0.00016233357       47.331841
    0.069140193       5.5043529    0.0096711632  -2.1875754e-23    0.0076823119   0.00016234954        47.31945
    0.073418001       5.5031746    0.0092785155  -3.0588931e-23    0.0076809768   0.00016236075       47.307957
    0.077959226       5.5020077    0.0088618661  -3.5656426e-23    0.0076795976   0.00016236841       47.297229
    0.082780087       5.5008605    0.0084197767  -6.7817428e-24    0.0076782035   0.00016237343       47.287181
    0.087897803       5.4997413    0.0079506564     1.41978e-22    0.0076768189    0.0001623765       47.277759
    0.093330656       5.4986582    0.0074529184   1.2110012e-22    0.0076754642   0.00016237816       47.268933
