#             x             U_x             U_y             U_z               k             nut           omega
      1.6796764       5.5477656    0.0060855266    8.235799e-23     0.005266074   0.00015755701       33.423181
      1.6972537        5.549193    0.0060694424   1.4315781e-22    0.0052163818   0.00015743745       33.132934
      1.7150143       5.5506316     0.006053439   4.9446997e-23     0.005167091    0.0001573178       32.844813
      1.7329601       5.5520813     0.006037505  -1.5475094e-22    0.0051181995   0.00015719809       32.558809
      1.7510931       5.5535424     0.006021625  -2.3070088e-22    0.0050697055    0.0001570783       32.274914
      1.7694152       5.5550148    0.0060057857  -4.4508987e-23    0.0050216069   0.00015695844        31.99312
      1.7879284       5.5564986    0.0059899829  -8.9741922e-23    0.0049739019   0.00015683851       31.713418
      1.8066346        5.557994    0.0059742241  -2.5879784e-22    0.0049265884   0.00015671851         31.4358
       1.825536        5.559501    0.0059585154   -1.758105e-22    0.0048796644   0.00015659845       31.160258
      1.8446344       5.5610198    0.0059428512    1.495291e-22    0.0048331281   0.00015647832       30.886782
      1.8639321       5.5625503    0.0059272198   2.3115475e-22    0.0047869773   0.00015635813       30.615363
       1.883431       5.5640928    0.0059116077  -6.4437121e-23    0.0047412099   0.00015623788       30.345994
      1.9031332       5.5656473    0.0058960132    3.026892e-23    0.0046958241   0.00015611758       30.078664
      1.9230409       5.5672138    0.0058804602   2.7659085e-22    0.0046508177   0.00015599721       29.813366
      1.9431562       5.5687925    0.0058649789   2.1423694e-23    0.0046061887   0.00015587679       29.550089
      1.9634814       5.5703834    0.0058495704  -1.3045528e-22     0.004561935   0.00015575631       29.288824
      1.9840185       5.5719868    0.0058341969  -5.1024988e-23    0.0045180545   0.00015563579       29.029563
      2.0047697       5.5736026     0.005818817   3.0522087e-23    0.0044745451   0.00015551521       28.772297
      2.0257374        5.575231    0.0058034309   1.2075272e-22    0.0044314047   0.00015539458       28.517014
      2.0469238        5.576872     0.005788076   8.4892693e-24    0.0043886313    0.0001552739       28.263707
      2.0683311       5.5785257    0.0057727945  -1.5514036e-23    0.0043462227   0.00015515318       28.012365
      2.0899616       5.5801922    0.0057576222   7.1087527e-24    0.0043041768   0.00015503242        27.76298
      2.1118178       5.5818717    0.0057425695  -1.6926483e-22    0.0042624914   0.00015491161        27.51554
      2.1339019       5.5835644    0.0057275745  -2.4083049e-22    0.0042211645   0.00015479076       27.270038
      2.1562163       5.5852703    0.0057125336  -6.3666284e-23    0.0041801938   0.00015466986       27.026462
      2.1787634       5.5869895     0.005697422   1.3262876e-22    0.0041395773   0.00015454893       26.784803
      2.2015456       5.5887219    0.0056823169   1.3872824e-22    0.0040993128   0.00015442797       26.545052
      2.2245655       5.5904676    0.0056673016   8.7075201e-23    0.0040593981   0.00015430697       26.307198
      2.2478254       5.5922269    0.0056524454    3.953489e-23    0.0040198311   0.00015418593       26.071231
      2.2713279       5.5939999    0.0056377944  -6.9327405e-23    0.0039806096   0.00015406486       25.837142
      2.2950755       5.5957869    0.0056232553  -1.8890653e-22    0.0039417315   0.00015394376        25.60492
      2.3190708        5.597588    0.0056086526   -1.717026e-22    0.0039031945   0.00015382263       25.374555
      2.3433163       5.5994031    0.0055939483  -4.1531722e-23    0.0038649965   0.00015370147       25.146037
      2.3678147       5.6012322    0.0055792487   7.2133768e-23    0.0038271353   0.00015358028       24.919356
      2.3925686       5.6030754    0.0055646763   1.6480717e-22    0.0037896088   0.00015345907       24.694502
      2.4175806       5.6049329    0.0055504232   2.7158463e-23    0.0037524148   0.00015333783       24.471465
      2.4428535       5.6068049    0.0055366722   -2.454318e-22    0.0037155511   0.00015321658       24.250234
      2.4683899        5.608692    0.0055232697  -2.3808069e-22    0.0036790155    0.0001530953       24.030799
      2.4941927       5.6105943    0.0055099371   4.7232066e-23    0.0036428059     0.000152974       23.813151
      2.5202646       5.6125117    0.0054967541     2.43897e-22      0.00360692   0.00015285268       23.597277
      2.5466083        5.614444    0.0054840983   1.9280578e-22    0.0035713557   0.00015273134       23.383169
      2.5732268       5.6163917    0.0054724508   4.9976795e-23    0.0035361107   0.00015260999       23.170816
      2.6001229        5.618355    0.0054625586  -4.0562334e-24     0.003501183   0.00015248862       22.960208
      2.6272996       5.6203354    0.0054551975   8.5138249e-23    0.0034665703   0.00015236724       22.751333
      2.6547596       5.6223328    0.0054508971   4.1489212e-23    0.0034322706   0.00015224585       22.544183
       2.682506       5.6243511    0.0054502814  -9.6768398e-23    0.0033982811   0.00015212444       22.338744
      2.7105418       5.6263861    0.0054549602  -1.2594269e-23    0.0033646025   0.00015200303       22.135021
      2.7388699       5.6284515    0.0054668728   1.9801317e-23    0.0033312207   0.00015188158       21.932934
      2.7674935       5.6305286    0.0054874184  -1.4961356e-22    0.0032981851   0.00015176027       21.732784
      2.7964157       5.6326697    0.0055170309  -1.5005962e-22    0.0032652693    0.0001516383       21.533195
      2.8256394       5.6347907    0.0055515981   2.3349859e-23    0.0032334536    0.0001515193        21.34014
      2.8551679       5.6370995     0.005582809   1.3613826e-22    0.0031984363   0.00015138688       21.127444
      2.8850044       5.6393037    0.0055964314   1.2629846e-22    0.0031659691   0.00015126352       20.930083
