#             y             U_x             U_y             U_z               k             nut           omega
    0.037889105       5.4593458    0.0092669803   -3.580558e-23     0.019374137   0.00017474972        110.8678
    0.040242556       5.4583218     0.009111284   1.2460955e-22     0.019373042    0.0001747794       110.84271
    0.042740925       5.4572472    0.0089458942   1.3445275e-22     0.019371629   0.00017480185       110.82039
    0.045393137       5.4561255    0.0087702278  -1.3796116e-23     0.019369956   0.00017481871       110.80013
    0.048208665       5.4549607    0.0085836379  -1.2121175e-22     0.019368071   0.00017483123        110.7814
    0.051197566       5.4537579    0.0083854644    -3.45526e-23     0.019366013    0.0001748404       110.76382
    0.054370516       5.4525226    0.0081749544   1.6424211e-23      0.01936382   0.00017484697       110.74712
    0.057738847       5.4512612    0.0079513565  -1.3049224e-23     0.019361522   0.00017485151        110.7311
    0.061314592       5.4499805    0.0077137871   5.8570525e-23     0.019359149    0.0001748545       110.71563
     0.06511052       5.4486877    0.0074613863   2.7478248e-23     0.019356727   0.00017485629       110.70065
    0.069140193       5.4473905     0.007193117  -9.8792147e-24     0.019354283   0.00017485717       110.68611
    0.073418001       5.4460967    0.0069079864   3.9548888e-23     0.019351839   0.00017485736       110.67201
    0.077959226       5.4448146    0.0066047907   5.6776813e-23     0.019349417   0.00017485704       110.65836
    0.082780087       5.4435523    0.0062823663   3.1961392e-23     0.019347039   0.00017485636        110.6452
    0.087897803       5.4423182    0.0059393522  -2.9034402e-23     0.019344724   0.00017485543       110.63255
    0.093330656       5.4411209    0.0055743509  -5.1901555e-23      0.01934249   0.00017485433       110.62047
