#             y             U_x             U_y             U_z               k             nut           omega
   0.0041162514       5.3679411     0.015193147   3.0295746e-23     0.023705405   6.8574504e-05       350.55122
   0.0043900594       5.3871951     0.015409484   1.7068525e-22     0.023282444    7.991653e-05       294.65474
   0.0046807278       5.4025288     0.015590443   3.9683209e-23     0.023005011   9.1757839e-05       252.92912
   0.0049892948       5.4147969     0.015741047  -6.3554449e-23     0.022847442   0.00010367168        221.8279
   0.0053168625       5.4246627     0.015865551  -1.7446062e-22     0.022781939    0.0001152128       198.66043
   0.0056646009       5.4326309       0.0159674  -1.2227257e-23     0.022783095   0.00012597541       181.42849
   0.0060337521       5.4390813     0.016049291   1.4101468e-22     0.022829475   0.00013563783       168.66063
   0.0064256347       5.4442991     0.016113292   6.3016854e-23     0.022903716   0.00014398799        159.2714
   0.0068416484       5.4484998     0.016160972  -3.7038095e-23     0.022992113   0.00015093121       152.45042
    0.007283279       5.4518493     0.016193542   -5.419092e-23     0.023084155    0.0001564835       147.58032
   0.0077521041        5.454479     0.016211981  -3.1388122e-23     0.023172162   0.00016075364       144.17894
   0.0082497982       5.4564977     0.016217142   6.2469166e-24      0.02325105   0.00016391825       141.86104
    0.008778139       5.4579995      0.01620985   1.0788449e-22     0.023318126   0.00016619383       140.31428
   0.0093390136       5.4590695     0.016190982   3.9012472e-23     0.023372822   0.00016780933       139.28568
   0.0099344254       5.4597858     0.016161495   -1.154513e-22     0.023416285   0.00016898179       138.57486
    0.010566501       5.4602206     0.016122375  -6.2500128e-23     0.023450792   0.00016989609       138.03161
    0.011237498       5.4604386     0.016074705  -2.6795815e-24     0.023479055   0.00017068985       137.55514
    0.011949813       5.4604957     0.016019485  -4.9558257e-23     0.023503554   0.00017144675       137.09078
    0.012705991       5.4604368     0.015957477  -1.7940119e-23     0.023526067   0.00017220115       136.62096
    0.013508733       5.4602948     0.015889369   7.0177462e-23     0.023547506   0.00017295226       136.15157
    0.014360904       5.4600925     0.015815582   5.8927928e-23     0.023568035   0.00017368104       135.69837
    0.015265551       5.4598442     0.015736267   4.0902708e-23     0.023587344   0.00017436381       135.27757
    0.016225903       5.4595571     0.015651425   6.4494114e-23     0.023604944    0.0001749806       134.90112
    0.017245391       5.4592336     0.015560873   3.5100902e-24     0.023620395   0.00017551885       134.57526
    0.018327656       5.4588735     0.015464321  -2.1982137e-23     0.023633441   0.00017597412       134.30107
    0.019476565       5.4584751     0.015361406  -1.4187891e-23     0.023644043   0.00017634891       134.07562
     0.02069622       5.4580357     0.015251711   8.5995565e-23     0.023652347   0.00017665064       133.89352
    0.021990978       5.4575529     0.015134783   1.6070842e-22     0.023658622   0.00017688939        133.7482
    0.023365464        5.457024     0.015010134  -2.1285868e-23     0.023663189   0.00017707598         133.633
    0.024824587       5.4564465     0.014877243  -1.1365429e-22     0.023666366   0.00017722065        133.5418
    0.026373559        5.455818     0.014735553  -5.1126219e-24     0.023668432    0.0001773323       133.46935
    0.028017912       5.4551367     0.014584472   4.9294531e-23     0.023669621   0.00017741826       133.41137
     0.02976352        5.454401     0.014423368  -8.8184265e-24     0.023670113   0.00017748435       133.36444
    0.031616619       5.4536097     0.014251569  -5.0653614e-23      0.02367005   0.00017753514       133.32592
    0.033583826       5.4527623     0.014068357   4.6690641e-23     0.023669536   0.00017757411       133.29376
    0.035672168       5.4518589     0.013872971    1.128035e-22     0.023668654   0.00017760397       133.26638
    0.037889105       5.4509005     0.013664595  -2.8731015e-23     0.023667466   0.00017762676       133.24259
    0.040242556       5.4498885     0.013442375  -3.6044931e-23     0.023666024   0.00017764408       133.22148
    0.042740925       5.4488254      0.01320538    5.645015e-23     0.023664367   0.00017765714       133.20236
    0.045393137       5.4477144     0.012952648    6.039403e-23     0.023662531   0.00017766689       133.18471
    0.048208665       5.4465594     0.012683121   1.9300528e-22     0.023660546   0.00017767406       133.16817
    0.051197566       5.4453653     0.012395725   1.0737958e-22      0.02365844   0.00017767921       133.15245
    0.054370516       5.4441375      0.01208925   5.4615668e-23     0.023656238    0.0001776828       133.13737
    0.057738847       5.4428822     0.011762505  -1.7235961e-23     0.023653965   0.00017768517        133.1228
    0.061314592       5.4416059     0.011414109  -1.4864446e-22     0.023651644   0.00017768661       133.10866
     0.06511052       5.4403159     0.011042747   2.3483667e-23     0.023649297   0.00017768732       133.09491
    0.069140193       5.4390196     0.010646848  -8.6870406e-23     0.023646945   0.00017768749       133.08155
    0.073418001        5.437725     0.010224968  -6.3494917e-23      0.02364461   0.00017768725       133.06858
    0.077959226         5.43644    0.0097753376   5.8681629e-23     0.023642309   0.00017768672       133.05603
    0.082780087       5.4351731    0.0092963786  -1.2711534e-23     0.023640061   0.00017768598       133.04394
    0.087897803       5.4339326    0.0087861228  -1.2922309e-22     0.023637884    0.0001776851       133.03235
    0.093330656       5.4327274    0.0082428342  -5.6087414e-23     0.023635794   0.00017768414        133.0213
