#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
    0.040242556     0.067950499    -0.012808974               0     -0.40433834    -0.067949203               0               0               0               0       5.4664063    0.0094623571               0    1.763537e-06    0.0022391818     0.027952861
    0.042740925     0.068073497    -0.012613772               0     -0.39921308    -0.068074143               0               0               0               0       5.4654007    0.0092922753               0   1.7634896e-06    0.0022387939     0.027943582
    0.045393137     0.068201169    -0.012404139               0     -0.39196113    -0.068201966               0               0               0               0       5.4643497    0.0091113973               0   1.7634404e-06    0.0022383884     0.027933882
    0.048208665     0.068331818    -0.012178939               0     -0.38264676    -0.068332684               0               0               0               0       5.4632577    0.0089190024               0   1.7633894e-06    0.0022379671     0.027923803
    0.051197566     0.068466816    -0.011936894               0     -0.37138309    -0.068466942               0               0               0               0       5.4621294    0.0087143812               0    1.763337e-06    0.0022375322     0.027913397
    0.054370516     0.068605113     -0.01167666               0     -0.35833004    -0.068605059               0               0               0               0       5.4609706     0.008496708               0   1.7632834e-06    0.0022370858     0.027902718
    0.057738847     0.068747784    -0.011396736               0     -0.34367652    -0.068747534               0               0               0               0       5.4597875    0.0082651804               0    1.763229e-06    0.0022366307     0.027891832
    0.061314592     0.068896618    -0.011095551               0     -0.32762721    -0.068894859               0               0               0               0       5.4585868    0.0080188522               0    1.763174e-06    0.0022361697     0.027880803
     0.06511052      0.06904694    -0.010771341               0     -0.31040063    -0.069047116               0               0               0               0       5.4573757    0.0077568142               0   1.7631187e-06    0.0022357056     0.027869702
    0.069140193     0.069202981    -0.010422276               0     -0.29223585    -0.069204939               0               0               0               0       5.4561618    0.0074779847               0   1.7630636e-06    0.0022352416     0.027858605
    0.073418001     0.069366699    -0.010046292               0     -0.27336435    -0.069367811               0               0               0               0       5.4549527    0.0071813312               0   1.7630091e-06    0.0022347808     0.027847584
    0.077959226      0.06953494   -0.0096412904               0     -0.25399942    -0.069536424               0               0               0               0       5.4537564    0.0068656221               0   1.7629554e-06    0.0022343263     0.027836716
    0.082780087      0.06970905   -0.0092048718               0     -0.23433738    -0.069709446               0               0               0               0       5.4525809    0.0065296828               0   1.7629028e-06    0.0022338812     0.027826075
    0.087897803     0.069887802   -0.0087346859               0     -0.21454889    -0.069887598               0               0               0               0       5.4514342    0.0061721209               0   1.7628519e-06    0.0022334488     0.027815736
    0.093330656     0.070068043   -0.0082279509               0       -0.194772    -0.070068533               0               0               0               0       5.4503246    0.0057915982               0   1.7628029e-06    0.0022330322     0.027805775
