# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
21                  	1.778997331775e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	3.788751957246e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988483931343e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
22                  	1.789888103660e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	4.419195650130e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988394411191e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
23                  	1.799842744564e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	5.155099180284e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988303445728e-05	(4.000000000000e-02 2.679914685521e-02 1.000000000000e-01)	3
24                  	1.808930073470e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	6.011453646103e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988334877786e-05	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5
25                  	1.817185660249e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	7.004582618447e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988362371300e-05	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5
26                  	1.824721082635e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	8.152148875562e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.988356497499e-05	(4.000000000000e-02 3.899053164204e-02 1.000000000000e-01)	5
27                  	1.831609160058e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.473165900056e-04	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.009334169569e-05	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
28                  	1.837911171336e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.098791861188e-03	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.268615016429e-05	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
29                  	1.843681609734e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.271852379187e-03	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.563730287664e-05	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
30                  	1.848972115896e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.468829921689e-03	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.902939056177e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
31                  	1.853829909223e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.692124669530e-03	(7.960000000000e+00 5.833044511334e-02 1.000000000000e-01)	2979	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.300152305973e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
32                  	1.858289520318e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.948565300163e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.750485497459e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
33                  	1.862418406084e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.237327824638e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	4.259980134727e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
34                  	1.866215505574e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.560657648067e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	4.835263711907e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
35                  	1.869727797494e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	2.920950624682e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.483628449916e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
36                  	1.872980651221e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	3.320527732235e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	6.213086616977e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
37                  	1.876008805767e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	3.760679050926e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	7.032226206452e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
38                  	1.878830008416e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	4.240398467159e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	7.948492177998e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
39                  	1.881468851145e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	4.757827187054e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	8.965207285883e-05	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
40                  	1.883947140150e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	5.310197733441e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.008335215640e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
41                  	1.886284269309e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	5.893857457839e-03	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	1.130353546210e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
