#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   0.0099344254     -0.62060409    -0.023833384               0       35.019255      0.62058457               0               0               0               0       5.4008089     0.015145357               0     0.046839645   0.00028317838       168.09062
    0.010566501     -0.43524366    -0.020743797               0        24.56638      0.43499888               0               0               0               0       5.4190089     0.015469846               0     0.044480604   0.00033699562       134.91268
    0.011237498      -0.2887209    -0.018095816               0       16.843273      0.28870806               0               0               0               0       5.4323267     0.015703016               0     0.042952482   0.00041438993       106.45663
    0.011949813     -0.18215796    -0.016058717               0       11.492216      0.18237586               0               0               0               0       5.4419344      0.01586185               0     0.042021861   0.00051364831       83.819344
    0.012705991     -0.10979789    -0.014631023               0       7.9799796      0.10989161               0               0               0               0       5.4489393     0.015965398               0     0.041491814   0.00062504503       67.587534
    0.013508733    -0.061171256    -0.013657843               0       5.7043795     0.061163087               0               0               0               0       5.4541954     0.016029302               0     0.041205829   0.00074139514       56.317875
    0.014360904    -0.027273022    -0.012956944               0       4.1869809     0.027285723               0               0               0               0       5.4582555     0.016063803               0     0.041062377   0.00085998145       48.221355
    0.015265551   -0.0026233671    -0.012419108               0       3.1337114    0.0026355681               0               0               0               0       5.4614615     0.016075072               0     0.041002708   0.00097891869       42.198909
    0.016225903     0.015935369    -0.011990846               0       2.3766472    -0.015938014               0               0               0               0       5.4640326     0.016066976               0     0.040991594    0.0010964122       37.599175
    0.017245391     0.030336074    -0.011640019               0       1.8163052    -0.030331898               0               0               0               0       5.4661147     0.016042069               0     0.041006998    0.0012107488       34.015091
    0.018327656     0.041803252    -0.011343557               0       1.3911138    -0.041794873               0               0               0               0       5.4678084     0.016001981               0     0.041034676    0.0013202988       31.181136
    0.019476565      0.05113675    -0.011084171               0       1.0614491    -0.051130438               0               0               0               0       5.4691846     0.015947716               0     0.041065061    0.0014235324       28.917703
     0.02069622     0.058880725    -0.010851145               0      0.80093411    -0.058875337               0               0               0               0       5.4702942     0.015879878               0     0.041091613    0.0015190614       27.099342
    0.021990978     0.065418715    -0.010636703               0      0.59154124    -0.065415433               0               0               0               0       5.4711744     0.015798755               0     0.041109916    0.0016056954       25.635817
    0.023365464     0.071026495    -0.010435024               0      0.42067978    -0.071024882               0               0               0               0       5.4718523     0.015704396               0      0.04111709    0.0016825012       24.460348
    0.024824587     0.075901242    -0.010241559               0       0.2794265    -0.075902354               0               0               0               0        5.472348     0.015596661               0      0.04111145    0.0017488626       23.522042
    0.026373559     0.080190165    -0.010053278               0      0.16139305     -0.08018843               0               0               0               0       5.4726764      0.01547526               0     0.041092309    0.0018045291       22.780862
    0.028017912     0.083997692   -0.0098670985               0     0.061982574    -0.083991144               0               0               0               0       5.4728485     0.015339793               0     0.041059935    0.0018496498       22.204199
     0.02976352     0.087394837   -0.0096804618               0    -0.022091311    -0.087395357               0               0               0               0       5.4728729     0.015189737               0     0.041015532    0.0018847775       21.764526
    0.031616619     0.090439514   -0.0094927454               0    -0.093124207    -0.090445274               0               0               0               0       5.4727566     0.015024485               0      0.04096113    0.0019108355       21.437829
    0.033583826     0.093165244   -0.0093027289               0     -0.15266564    -0.093165695               0               0               0               0       5.4725058     0.014843411               0     0.040899487    0.0019290473       21.202656
    0.035672168      0.09557982   -0.0091099129               0     -0.20176318    -0.095577712               0               0               0               0       5.4721271     0.014645847               0      0.04083391    0.0019408334       21.039676
    0.037889105     0.097684614   -0.0089150212               0     -0.24119536     -0.09768519               0               0               0               0       5.4716279     0.014431122               0     0.040767967    0.0019476831       20.931624
    0.040242556     0.099485611   -0.0087185089               0     -0.27164541    -0.099487689               0               0               0               0       5.4710167     0.014198593               0     0.040705124    0.0019510228       20.863504
    0.042740925      0.10099034   -0.0085210492               0     -0.29381266     -0.10099128               0               0               0               0       5.4703031      0.01394764               0     0.040648335    0.0019521016       20.822859
    0.045393137      0.10220648   -0.0083230634               0     -0.30848734     -0.10220868               0               0               0               0       5.4694979     0.013677656               0     0.040599692    0.0019519138       20.799937
    0.048208665      0.10315911   -0.0081243608               0     -0.31656774     -0.10316347               0               0               0               0       5.4686122      0.01338803               0     0.040560215    0.0019511694       20.787641
    0.051197566      0.10388722   -0.0079239967               0     -0.31902754     -0.10388941               0               0               0               0       5.4676575     0.013078105               0     0.040529833    0.0019503113       20.781209
    0.054370516      0.10442758   -0.0077202588               0     -0.31683807     -0.10442679               0               0               0               0       5.4666447     0.012747141               0     0.040507581    0.0019495671       20.777729
    0.057738847       0.1048176   -0.0075107283               0     -0.31088209     -0.10481791               0               0               0               0       5.4655844     0.012394282               0     0.040491935    0.0019490164       20.775572
    0.061314592      0.10509897   -0.0072926437               0      -0.3019124     -0.10510135               0               0               0               0       5.4644864      0.01201853               0     0.040481193    0.0019486563       20.773899
     0.06511052      0.10530641   -0.0070633697               0     -0.29053694     -0.10530774               0               0               0               0       5.4633602     0.011618744               0     0.040473801    0.0019484532       20.772271
    0.069140193       0.1054596   -0.0068205003               0     -0.27722536      -0.1054592               0               0               0               0       5.4622151     0.011193643               0     0.040468551    0.0019483775       20.770384
    0.073418001      0.10557088    -0.006561961               0     -0.26234595     -0.10557043               0               0               0               0       5.4610604     0.010741821               0     0.040464645    0.0019484248       20.767875
    0.077959226      0.10565206   -0.0062860039               0     -0.24621099     -0.10565096               0               0               0               0       5.4599056     0.010261754               0     0.040461655    0.0019486289       20.764165
    0.082780087      0.10570916   -0.0059909768               0     -0.22909986     -0.10570751               0               0               0               0       5.4587603     0.009751806               0     0.040459435    0.0019490676       20.758353
    0.087897803      0.10574673   -0.0056752671               0     -0.21127164     -0.10574562               0               0               0               0       5.4576345     0.009210224               0     0.040458009    0.0019498535       20.749257
    0.093330656      0.10577215   -0.0053372547               0     -0.19296969     -0.10577035               0               0               0               0       5.4565379    0.0086351314               0     0.040457459    0.0019510974        20.73575
