#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
     0.16443687      0.13211402    -0.012790417               0     -0.17523192      -0.1321189               0               0               0               0       5.4285157    0.0098537236               0     0.043894489    0.0019773559       22.198581
     0.16621176       0.1317287    -0.012745173               0     -0.17522546     -0.13173095               0               0               0               0       5.4287498    0.0098310643               0     0.043865913    0.0019771627       22.186298
     0.16800516       0.1313499    -0.012695702               0      -0.1752155     -0.13134516               0               0               0               0       5.4289857    0.0098082536               0     0.043837076    0.0019769676       22.173902
     0.16981727      0.13096732    -0.012642149               0      -0.1752009     -0.13096152               0               0               0               0       5.4292234    0.0097852984               0     0.043807975    0.0019767705       22.161391
     0.17164827      0.13058099    -0.012584737               0     -0.17518317     -0.13058001               0               0               0               0       5.4294629    0.0097622055               0     0.043778608    0.0019765715       22.148764
     0.17349837      0.13019964    -0.012523636               0      -0.1751611     -0.13020061               0               0               0               0       5.4297041    0.0097389814               0     0.043748972    0.0019763705       22.136021
     0.17536776      0.12982566    -0.012458941               0     -0.17513537     -0.12982333               0               0               0               0       5.4299471    0.0097156326               0     0.043719067    0.0019761676       22.123162
     0.17725665      0.12944564    -0.012390784               0     -0.17510561     -0.12944816               0               0               0               0        5.430192    0.0096921659               0     0.043688889    0.0019759627       22.110183
     0.17916524      0.12906499    -0.012319365               0     -0.17507386     -0.12907509               0               0               0               0       5.4304387    0.0096685878               0     0.043658436    0.0019757557       22.097086
     0.18109373      0.12869677    -0.012244858               0     -0.17504087      -0.1287041               0               0               0               0       5.4306872    0.0096449045               0     0.043627708    0.0019755468       22.083869
     0.18304234      0.12833618    -0.012167393               0     -0.17500473     -0.12833517               0               0               0               0       5.4309377    0.0096211223               0       0.0435967    0.0019753358       22.070531
     0.18501127      0.12797133    -0.012087106               0     -0.17496413     -0.12796826               0               0               0               0         5.43119    0.0095972474               0     0.043565412    0.0019751227       22.057071
     0.18700073      0.12760245     -0.01200414               0     -0.17492037     -0.12760337               0               0               0               0       5.4314442    0.0095732859               0     0.043533841    0.0019749075       22.043488
     0.18901094      0.12724321    -0.011918647               0     -0.17487769     -0.12724047               0               0               0               0       5.4317004    0.0095492439               0     0.043501986    0.0019746902       22.029782
     0.19104211      0.12688594    -0.011830758               0     -0.17483308     -0.12687953               0               0               0               0       5.4319585    0.0095251273               0     0.043469843    0.0019744709        22.01595
     0.19309447      0.12652333    -0.011740594               0     -0.17478463     -0.12652055               0               0               0               0       5.4322185     0.009500942               0      0.04343741    0.0019742493       22.001993
     0.19516823      0.12616483     -0.01164832               0     -0.17473477     -0.12616348               0               0               0               0       5.4324805    0.0094766936               0     0.043404687    0.0019740256       21.987909
     0.19726361      0.12580715    -0.011554035               0     -0.17468324      -0.1258083               0               0               0               0       5.4327445    0.0094523878               0      0.04337167    0.0019737998       21.973698
     0.19938085      0.12544924    -0.011457858               0     -0.17462988     -0.12545499               0               0               0               0       5.4330105    0.0094280302               0     0.043338357    0.0019735717       21.959358
     0.20152017       0.1250969    -0.011359951               0     -0.17457447     -0.12510351               0               0               0               0       5.4332785    0.0094036262               0     0.043304747    0.0019733414       21.944888
     0.20368181      0.12475285    -0.011260398               0     -0.17451773     -0.12475385               0               0               0               0       5.4335486    0.0093791811               0     0.043270836    0.0019731088       21.930288
     0.20586598      0.12441037    -0.011159316               0     -0.17445939     -0.12440597               0               0               0               0       5.4338207    0.0093547002               0     0.043236623     0.001972874       21.915557
     0.20807294      0.12406445    -0.011056838               0     -0.17440185     -0.12405984               0               0               0               0       5.4340949    0.0093301887               0     0.043202106     0.001972637       21.900693
     0.21030291      0.12371605    -0.010953052               0     -0.17434323     -0.12371543               0               0               0               0       5.4343711    0.0093056515               0     0.043167282    0.0019723976       21.885695
     0.21255613      0.12336711    -0.010848085               0     -0.17428085     -0.12337273               0               0               0               0       5.4346495    0.0092810937               0     0.043132149    0.0019721559       21.870563
     0.21483286      0.12302686    -0.010742027               0     -0.17421976      -0.1230317               0               0               0               0         5.43493      0.00925652               0     0.043096705    0.0019719118       21.855296
     0.21713333      0.12269221    -0.010634937               0     -0.17415959     -0.12269233               0               0               0               0       5.4352126    0.0092319351               0     0.043060949    0.0019716654       21.839892
     0.21945779      0.12235487    -0.010526966               0     -0.17409692     -0.12235458               0               0               0               0       5.4354974    0.0092073439               0     0.043024876    0.0019714167        21.82435
     0.22180649      0.12201851     -0.01041822               0     -0.17403395     -0.12201841               0               0               0               0       5.4357844    0.0091827507               0     0.042988486    0.0019711655        21.80867
     0.22417969      0.12168471    -0.010308722               0     -0.17397166     -0.12168384               0               0               0               0       5.4360736      0.00915816               0     0.042951776    0.0019709118       21.792851
     0.22657764       0.1213526    -0.010198584               0     -0.17390687     -0.12135083               0               0               0               0        5.436365    0.0091335762               0     0.042914744    0.0019706558       21.776891
      0.2290006      0.12102132    -0.010087909               0     -0.17384082     -0.12101935               0               0               0               0       5.4366586    0.0091090036               0     0.042877388    0.0019703972       21.760789
     0.23144882      0.12069079   -0.0099767569               0     -0.17377652     -0.12068938               0               0               0               0       5.4369545    0.0090844462               0     0.042839704    0.0019701362       21.744546
     0.23392258      0.12036174   -0.0098652074               0     -0.17371355      -0.1203609               0               0               0               0       5.4372527    0.0090599082               0     0.042801692    0.0019698727       21.728158
     0.23642213      0.12003308   -0.0097533409               0     -0.17364934      -0.1200339               0               0               0               0       5.4375531    0.0090353935               0     0.042763349    0.0019696066       21.711626
     0.23894776      0.11970748   -0.0096412363               0     -0.17358489     -0.11970837               0               0               0               0       5.4378559     0.009010906               0     0.042724673     0.001969338       21.694949
     0.24149972      0.11938245   -0.0095289519               0     -0.17352066     -0.11938427               0               0               0               0        5.438161    0.0089864493               0     0.042685661    0.0019690667       21.678124
      0.2440783      0.11905924   -0.0094165462               0      -0.1734582     -0.11906161               0               0               0               0       5.4384684    0.0089620274               0     0.042646311    0.0019687929       21.661152
     0.24668377       0.1187396   -0.0093040953               0     -0.17339604     -0.11874036               0               0               0               0       5.4387782    0.0089376437               0     0.042606621    0.0019685165       21.644032
     0.24931641       0.1184186   -0.0091916669               0     -0.17333211     -0.11842051               0               0               0               0       5.4390903    0.0089133016               0     0.042566588    0.0019682374       21.626762
     0.25197651      0.11810086   -0.0090793101               0     -0.17327045     -0.11810207               0               0               0               0       5.4394049    0.0088890047               0     0.042526211    0.0019679557       21.609341
     0.25466435      0.11778638   -0.0089670805               0     -0.17320909     -0.11778503               0               0               0               0        5.439722    0.0088647562               0     0.042485487    0.0019676712       21.591768
     0.25738022      0.11747424   -0.0088550405               0     -0.17314801     -0.11746935               0               0               0               0       5.4400414    0.0088405594               0     0.042444413     0.001967384       21.574043
     0.26012442      0.11716128   -0.0087432396               0     -0.17308784     -0.11715504               0               0               0               0       5.4403634    0.0088164173               0     0.042402989    0.0019670941       21.556163
     0.26289723      0.11684072   -0.0086317298               0     -0.17302597     -0.11684209               0               0               0               0       5.4406878    0.0087923331               0      0.04236121    0.0019668015       21.538129
     0.26569896      0.11652389   -0.0085205636               0     -0.17296568     -0.11653051               0               0               0               0       5.4410147    0.0087683096               0     0.042319076     0.001966506       21.519939
     0.26852991      0.11621876   -0.0084097849               0      -0.1729082     -0.11622028               0               0               0               0       5.4413442    0.0087443497               0     0.042276583    0.0019662078       21.501592
     0.27139039      0.11591267    -0.008299437               0     -0.17284924     -0.11591139               0               0               0               0       5.4416762    0.0087204562               0      0.04223373    0.0019659067       21.483087
      0.2742807      0.11560405   -0.0081895674               0     -0.17279205     -0.11560385               0               0               0               0       5.4420107    0.0086966317               0     0.042190514    0.0019656027       21.464423
     0.27720115       0.1153001   -0.0080802227               0     -0.17273793     -0.11529766               0               0               0               0       5.4423479    0.0086728788               0     0.042146932    0.0019652959       21.445599
     0.28015205      0.11499358   -0.0079714387               0     -0.17268127     -0.11499279               0               0               0               0       5.4426877    0.0086492001               0     0.042102984    0.0019649861       21.426614
     0.28313373      0.11468868   -0.0078632544               0     -0.17262612     -0.11468927               0               0               0               0       5.4430301    0.0086255978               0     0.042058666    0.0019646735       21.407466
     0.28614651      0.11438966   -0.0077557138               0     -0.17257311     -0.11438709               0               0               0               0       5.4433752    0.0086020744               0     0.042013976    0.0019643579       21.388156
     0.28919071       0.1140873   -0.0076488514               0     -0.17251833     -0.11408625               0               0               0               0        5.443723    0.0085786319               0     0.041968911    0.0019640392       21.368681
     0.29226666      0.11378578   -0.0075426994               0     -0.17246815     -0.11378674               0               0               0               0       5.4440735    0.0085552726               0     0.041923471    0.0019637176        21.34904
     0.29537468      0.11348638   -0.0074372972               0     -0.17241966     -0.11348857               0               0               0               0       5.4444267    0.0085319983               0     0.041877652     0.001963393       21.329234
     0.29851512       0.1131887     -0.00733268               0     -0.17237061     -0.11319172               0               0               0               0       5.4447826    0.0085088111               0     0.041831452    0.0019630653        21.30926
     0.30168831      0.11289685   -0.0072288727               0     -0.17232243     -0.11289621               0               0               0               0       5.4451413    0.0084857127               0     0.041784869    0.0019627345       21.289117
     0.30489459      0.11260372   -0.0071259052               0     -0.17227513     -0.11260203               0               0               0               0       5.4455028    0.0084627049               0       0.0417379    0.0019624006       21.268806
     0.30813432      0.11230969   -0.0070238074               0     -0.17223074     -0.11230918               0               0               0               0       5.4458671    0.0084397893               0     0.041690544    0.0019620636       21.248323
     0.31140782       0.1120185   -0.0069226051               0     -0.17218712     -0.11201767               0               0               0               0       5.4462343    0.0084169674               0     0.041642798    0.0019617234       21.227669
     0.31471547      0.11172703   -0.0068223268               0     -0.17214433     -0.11172748               0               0               0               0       5.4466044    0.0083942407               0      0.04159466      0.00196138       21.206842
     0.31805762      0.11143776   -0.0067230039               0     -0.17210383     -0.11143861               0               0               0               0       5.4469773    0.0083716105               0     0.041546127    0.0019610335       21.185842
     0.32143461      0.11115107   -0.0066246532               0     -0.17206453     -0.11115107               0               0               0               0       5.4473531    0.0083490781               0     0.041497198    0.0019606837       21.164667
     0.32484683      0.11086571   -0.0065272914               0     -0.17202541     -0.11086485               0               0               0               0       5.4477319    0.0083266445               0     0.041447871    0.0019603306       21.143316
     0.32829463      0.11058108   -0.0064309524               0     -0.17198704     -0.11057994               0               0               0               0       5.4481137    0.0083043108               0     0.041398142    0.0019599743       21.121788
     0.33177839      0.11029464   -0.0063356497               0     -0.17195043     -0.11029635               0               0               0               0       5.4484984     0.008282078               0      0.04134801    0.0019596146       21.100082
     0.33529849      0.11001179    -0.006241391               0     -0.17191724     -0.11001407               0               0               0               0       5.4488862    0.0082599469               0     0.041297473    0.0019592516       21.078198
     0.33885529      0.10973529   -0.0061482056               0     -0.17188642     -0.10973309               0               0               0               0        5.449277    0.0082379183               0     0.041246529    0.0019588852       21.056134
     0.34244919      0.10945617   -0.0060561106               0     -0.17185531     -0.10945341               0               0               0               0       5.4496709    0.0082159929               0     0.041195175    0.0019585154       21.033888
     0.34608056      0.10917227   -0.0059651105               0     -0.17182425     -0.10917502               0               0               0               0       5.4500678    0.0081941712               0     0.041143409    0.0019581422       21.011461
     0.34974981      0.10889449   -0.0058752176               0     -0.17179719     -0.10889792               0               0               0               0       5.4504679    0.0081724538               0     0.041091229    0.0019577655       20.988851
     0.35345733      0.10862363   -0.0057864427               0     -0.17177209     -0.10862209               0               0               0               0       5.4508711     0.008150841               0     0.041038633    0.0019573854       20.966056
     0.35720351      0.10834835   -0.0056987948               0     -0.17174532     -0.10834754               0               0               0               0       5.4512775    0.0081293332               0     0.040985619    0.0019570018       20.943077
     0.36098876      0.10807216   -0.0056122824               0     -0.17172076     -0.10807425               0               0               0               0       5.4516871    0.0081079307               0     0.040932184    0.0019566146       20.919912
     0.36481349      0.10780375   -0.0055269081               0     -0.17170017     -0.10780222               0               0               0               0          5.4521    0.0080866337               0     0.040878327    0.0019562239        20.89656
      0.3686781      0.10753576   -0.0054426758               0     -0.17168146     -0.10753143               0               0               0               0       5.4525161    0.0080654422               0     0.040824046    0.0019558295       20.873019
     0.37258302      0.10726386    -0.005359589               0     -0.17166134     -0.10726187               0               0               0               0       5.4529355    0.0080443564               0     0.040769338    0.0019554316       20.849289
     0.37652866      0.10699302   -0.0052776485               0      -0.1716428     -0.10699355               0               0               0               0       5.4533582    0.0080233761               0     0.040714202      0.00195503        20.82537
     0.38051546      0.10672368   -0.0051968551               0     -0.17162734     -0.10672645               0               0               0               0       5.4537842    0.0080025014               0     0.040658634    0.0019546248       20.801259
     0.38454383      0.10645665    -0.005117208               0     -0.17161402     -0.10646057               0               0               0               0       5.4542136    0.0079817321               0     0.040602634    0.0019542158       20.776956
     0.38861421       0.1061934    -0.005038703               0     -0.17160245     -0.10619589               0               0               0               0       5.4546464     0.007961068               0       0.0405462    0.0019538031        20.75246
     0.39272704      0.10593332   -0.0049613325               0     -0.17159038     -0.10593241               0               0               0               0       5.4550826    0.0079405088               0     0.040489328    0.0019533867        20.72777
     0.39688276      0.10567436   -0.0048850932               0     -0.17158035     -0.10567013               0               0               0               0       5.4555223    0.0079200544               0     0.040432018    0.0019529665       20.702886
     0.40108183      0.10541201   -0.0048099841               0     -0.17157353     -0.10540902               0               0               0               0       5.4559655    0.0078997043               0     0.040374267    0.0019525424       20.677805
     0.40532468      0.10514713   -0.0047359967               0     -0.17156776     -0.10514909               0               0               0               0       5.4564122    0.0078794583               0     0.040316074    0.0019521145       20.652527
     0.40961179      0.10488803   -0.0046631204               0     -0.17156402     -0.10489034               0               0               0               0       5.4568624    0.0078593158               0     0.040257436    0.0019516827       20.627051
      0.4139436      0.10463362   -0.0045913501               0     -0.17156118     -0.10463274               0               0               0               0       5.4573162    0.0078392765               0     0.040198351    0.0019512471       20.601376
     0.41832059       0.1043766   -0.0045206826               0     -0.17155797      -0.1043763               0               0               0               0       5.4577736    0.0078193399               0     0.040138819    0.0019508075       20.575502
     0.42274323      0.10411986     -0.00445111               0     -0.17155628     -0.10412102               0               0               0               0       5.4582347    0.0077995054               0     0.040078836    0.0019503639       20.549427
       0.427212      0.10386663   -0.0043826224               0     -0.17155878     -0.10386687               0               0               0               0       5.4586994    0.0077797725               0     0.040018401    0.0019499163        20.52315
     0.43172736      0.10361445   -0.0043152128               0     -0.17156369     -0.10361386               0               0               0               0       5.4591679    0.0077601405               0     0.039957512    0.0019494647        20.49667
     0.43628982      0.10336265   -0.0042488728               0     -0.17156839     -0.10336197               0               0               0               0         5.45964    0.0077406088               0     0.039896167    0.0019490091       20.469987
     0.44089986      0.10311217   -0.0041835888               0     -0.17157273     -0.10311119               0               0               0               0        5.460116    0.0077211767               0     0.039834365    0.0019485494         20.4431
     0.44555798      0.10286306   -0.0041193476               0      -0.1715794     -0.10286153               0               0               0               0       5.4605957    0.0077018436               0     0.039772104    0.0019480856       20.416007
     0.45026468      0.10261341   -0.0040561391               0      -0.1715882     -0.10261296               0               0               0               0       5.4610793    0.0076826088               0     0.039709381    0.0019476176       20.388708
     0.45502046      0.10236446   -0.0039939534               0     -0.17159728     -0.10236548               0               0               0               0       5.4615667    0.0076634714               0     0.039646196    0.0019471455       20.361202
     0.45982584      0.10211876   -0.0039327829               0     -0.17160916     -0.10211908               0               0               0               0        5.462058    0.0076444308               0     0.039582547    0.0019466692       20.333488
     0.46468134      0.10187279   -0.0038726195               0     -0.17162214     -0.10187376               0               0               0               0       5.4625532    0.0076254861               0     0.039518431    0.0019461886       20.305564
     0.46958747      0.10162818   -0.0038134564               0      -0.1716362     -0.10162951               0               0               0               0       5.4630524    0.0076066365               0     0.039453848    0.0019457038       20.277432
     0.47454477      0.10138782   -0.0037552816               0     -0.17165306      -0.1013863               0               0               0               0       5.4635557     0.007587881               0     0.039388796    0.0019452147       20.249088
     0.47955377      0.10114453   -0.0036980775               0      -0.1716694     -0.10114413               0               0               0               0       5.4640629    0.0075692189               0     0.039323273    0.0019447212       20.220533
     0.48461501      0.10089991   -0.0036418301               0     -0.17168683     -0.10090299               0               0               0               0       5.4645742    0.0075506492               0     0.039257277    0.0019442234       20.191766
     0.48972903      0.10066289   -0.0035865267               0     -0.17170787     -0.10066287               0               0               0               0       5.4650896    0.0075321709               0     0.039190807    0.0019437213       20.162786
     0.49489639      0.10042654   -0.0035321516               0     -0.17172935     -0.10042376               0               0               0               0       5.4656092    0.0075137833               0     0.039123863    0.0019432147       20.133592
     0.50011763      0.10018596   -0.0034786893               0     -0.17175329     -0.10018566               0               0               0               0       5.4661329    0.0074954853               0     0.039056441    0.0019427036       20.104183
     0.50539333     0.099948179    -0.003426127               0     -0.17177807    -0.099948538               0               0               0               0       5.4666608    0.0074772761               0     0.038988541    0.0019421881       20.074559
     0.51072405      0.09971275   -0.0033744489               0     -0.17180139    -0.099712401               0               0               0               0        5.467193    0.0074591548               0     0.038920162    0.0019416682       20.044718
     0.51611036     0.099477413   -0.0033236364               0     -0.17182709    -0.099477233               0               0               0               0       5.4677295    0.0074411204               0     0.038851301    0.0019411436        20.01466
     0.52155285     0.099242812    -0.003273672               0     -0.17185421     -0.09924302               0               0               0               0       5.4682702    0.0074231721               0     0.038781958    0.0019406145       19.984385
     0.52705209     0.099009902   -0.0032245418               0     -0.17188279    -0.099009749               0               0               0               0       5.4688154     0.007405309               0     0.038712131    0.0019400808       19.953891
     0.53260869     0.098777977   -0.0031762372               0     -0.17191358    -0.098777416               0               0               0               0       5.4693649    0.0073875303               0      0.03864182    0.0019395425       19.923178
     0.53822324     0.098544723    -0.003128748               0     -0.17194399    -0.098546014               0               0               0               0       5.4699188     0.007369835               0     0.038571022    0.0019389996       19.892245
     0.54389634     0.098314899   -0.0030820566               0     -0.17197709    -0.098315534               0               0               0               0       5.4704772    0.0073522222               0     0.038499737    0.0019384519       19.861091
     0.54962861     0.098086996    -0.003036143               0     -0.17201241    -0.098085969               0               0               0               0       5.4710402    0.0073346911               0     0.038427964    0.0019378995       19.829716
     0.55542065     0.097855358   -0.0029909891               0     -0.17204599    -0.097857311               0               0               0               0       5.4716076    0.0073172408               0     0.038355701    0.0019373424       19.798118
      0.5612731     0.097626469   -0.0029465739               0     -0.17207984    -0.097629553               0               0               0               0       5.4721796    0.0072998706               0     0.038282948    0.0019367805       19.766299
     0.56718659     0.097402865   -0.0029028783               0     -0.17211573    -0.097402688               0               0               0               0       5.4727563    0.0072825796               0     0.038209704    0.0019362137       19.734255
     0.57316175     0.097179432   -0.0028598886               0     -0.17215419    -0.097176709               0               0               0               0       5.4733376    0.0072653672               0     0.038135966    0.0019356422       19.701988
     0.57919923     0.096953941   -0.0028175918               0      -0.1721929    -0.096951609               0               0               0               0       5.4739237    0.0072482327               0     0.038061735    0.0019350657       19.669496
     0.58529966      0.09672713   -0.0027759706               0     -0.17223137    -0.096727383               0               0               0               0       5.4745145    0.0072311754               0      0.03798701    0.0019344844       19.636779
     0.59146372     0.096502804   -0.0027350069               0     -0.17227298    -0.096504027               0               0               0               0         5.47511    0.0072141947               0     0.037911789    0.0019338981       19.603837
     0.59769207     0.096281802   -0.0026946855               0     -0.17231614    -0.096281536               0               0               0               0       5.4757104    0.0071972899               0     0.037836072    0.0019333069       19.570667
     0.60398537     0.096060935   -0.0026549947               0     -0.17235903    -0.096059915               0               0               0               0       5.4763156    0.0071804605               0     0.037759859    0.0019327107       19.537271
      0.6103443     0.095838583   -0.0026159279               0     -0.17239884    -0.095839168               0               0               0               0       5.4769258     0.007163706               0     0.037683147    0.0019321094       19.503648
     0.61676955     0.095617705   -0.0025774786               0     -0.17243839    -0.095619296               0               0               0               0       5.4775408    0.0071470257               0     0.037605938    0.0019315032       19.469796
     0.62326181     0.095400194   -0.0025396361               0     -0.17248279    -0.095400303               0               0               0               0       5.4781609    0.0071304191               0     0.037528229    0.0019308918       19.435716
     0.62982178     0.095182046   -0.0025023959               0     -0.17252802    -0.095182189               0               0               0               0        5.478786    0.0071138854               0     0.037450021    0.0019302753       19.401408
     0.63645016     0.094963824   -0.0024657595               0     -0.17257432    -0.094964952               0               0               0               0       5.4794162    0.0070974242               0     0.037371314    0.0019296536       19.366869
     0.64314767     0.094748321   -0.0024297288               0     -0.17262262    -0.094748594               0               0               0               0       5.4800515    0.0070810345               0     0.037292105    0.0019290268       19.332101
     0.64991502      0.09453388   -0.0023943085               0     -0.17267121    -0.094533111               0               0               0               0        5.480692    0.0070647157               0     0.037212396    0.0019283948       19.297103
     0.65675295     0.094318598   -0.0023595151               0     -0.17271776    -0.094318497               0               0               0               0       5.4813377    0.0070484667               0     0.037132186    0.0019277576       19.261874
      0.6636622     0.094104224   -0.0023253651               0     -0.17276367    -0.094104737               0               0               0               0       5.4819886    0.0070322865               0     0.037051473     0.001927115       19.226413
      0.6706435     0.093891738   -0.0022918694               0     -0.17281086    -0.093891817               0               0               0               0       5.4826449    0.0070161735               0     0.036970259    0.0019264672       19.190722
     0.67769761     0.093679865   -0.0022590423               0     -0.17285899    -0.093679718               0               0               0               0       5.4833065    0.0070001264               0     0.036888543    0.0019258141       19.154798
     0.68482528     0.093468976   -0.0022269038               0     -0.17290958     -0.09346841               0               0               0               0       5.4839734    0.0069841435               0     0.036806325    0.0019251557       19.118643
      0.6920273     0.093258189   -0.0021954739               0     -0.17295944    -0.093257856               0               0               0               0       5.4846458    0.0069682228               0     0.036723604    0.0019244918       19.082254
     0.69930442     0.093048092   -0.0021647627               0     -0.17301037    -0.093048016               0               0               0               0       5.4853237    0.0069523622               0      0.03664038    0.0019238225       19.045633
     0.70665743     0.092839421   -0.0021347698               0     -0.17306221    -0.092838836               0               0               0               0       5.4860072    0.0069365592               0     0.036556654    0.0019231479       19.008779
     0.71408713     0.092630438   -0.0021054852               0     -0.17311251    -0.092630263               0               0               0               0       5.4866962    0.0069208115               0     0.036472426    0.0019224677       18.971692
     0.72159431     0.092421983   -0.0020768933               0     -0.17316389    -0.092422244               0               0               0               0       5.4873908    0.0069051168               0     0.036387695     0.001921782       18.934372
     0.72917978     0.092214532   -0.0020489716               0     -0.17321711    -0.092214729               0               0               0               0       5.4880911    0.0068894726               0     0.036302462    0.0019210909       18.896817
     0.73684436     0.092006636   -0.0020216907               0     -0.17327033    -0.092007681               0               0               0               0       5.4887971    0.0068738767               0     0.036216727    0.0019203941       18.859029
     0.74458888     0.091799049   -0.0019950216               0     -0.17332167    -0.091801061               0               0               0               0       5.4895088     0.006858327               0      0.03613049    0.0019196918       18.821006
     0.75241416     0.091593099    -0.001968934               0     -0.17337197    -0.091594839               0               0               0               0       5.4902264    0.0068428215               0     0.036043752    0.0019189839       18.782749
     0.76032106     0.091389012   -0.0019433954               0     -0.17342255    -0.091388985               0               0               0               0       5.4909498    0.0068273582               0     0.035956514    0.0019182703       18.744258
     0.76831041     0.091184313   -0.0019183715               0     -0.17347404    -0.091183473               0               0               0               0       5.4916791    0.0068119355               0     0.035868774    0.0019175511       18.705533
     0.77638309     0.090978703   -0.0018938265               0     -0.17352508    -0.090978282               0               0               0               0       5.4924144    0.0067965519               0     0.035780534    0.0019168262       18.666573
     0.78453995      0.09077447   -0.0018697233               0     -0.17357527    -0.090773401               0               0               0               0       5.4931557    0.0067812062               0     0.035691796    0.0019160956       18.627378
     0.79278189     0.090569777   -0.0018460289               0      -0.1736251    -0.090568821               0               0               0               0        5.493903    0.0067658973               0     0.035602558    0.0019153592       18.587949
     0.80110977      0.09036366   -0.0018227182               0      -0.1736735    -0.090364536               0               0               0               0       5.4946564    0.0067506244               0     0.035512822    0.0019146171       18.548286
     0.80952451     0.090159276   -0.0017997708               0     -0.17372088    -0.090160547               0               0               0               0        5.495416    0.0067353868               0     0.035422589    0.0019138691       18.508388
     0.81802701     0.089957258   -0.0017771678               0     -0.17376705    -0.089956849               0               0               0               0       5.4961817    0.0067201839               0     0.035331859    0.0019131153       18.468255
     0.82661818     0.089754395   -0.0017548869               0      -0.1738106    -0.089753435               0               0               0               0       5.4969537    0.0067050151               0     0.035240634    0.0019123557       18.427888
     0.83529894     0.089550203   -0.0017329053               0      -0.1738531    -0.089550304               0               0               0               0       5.4977319    0.0066898801               0     0.035148914    0.0019115902       18.387287
     0.84407024     0.089346117   -0.0017112028               0     -0.17389481    -0.089347457               0               0               0               0       5.4985165    0.0066747788               0       0.0350567    0.0019108187       18.346452
     0.85293301     0.089143697   -0.0016897597               0     -0.17393555     -0.08914491               0               0               0               0       5.4993075    0.0066597111               0     0.034963993    0.0019100414       18.305383
     0.86188821     0.088942422   -0.0016685689               0     -0.17397507    -0.088942671               0               0               0               0       5.5001049    0.0066446772               0     0.034870796     0.001909258       18.264079
     0.87093681     0.088740617   -0.0016476341               0     -0.17401129    -0.088740743               0               0               0               0       5.5009088     0.006629677               0     0.034777108    0.0019084687       18.222543
     0.88007977     0.088540072    -0.001626956               0     -0.17404641     -0.08853913               0               0               0               0       5.5017192    0.0066147107               0      0.03468293    0.0019076733       18.180773
     0.88931809     0.088339369   -0.0016065372               0     -0.17407874     -0.08833783               0               0               0               0       5.5025363     0.006599778               0     0.034588265    0.0019068719       18.138769
     0.89865275     0.088136894    -0.001586384               0     -0.17410643    -0.088136836               0               0               0               0         5.50336    0.0065848789               0     0.034493114    0.0019060644       18.096534
     0.90808476     0.087935364   -0.0015665003               0     -0.17413198     -0.08793615               0               0               0               0       5.5041903    0.0065700133               0     0.034397478    0.0019052508       18.054066
     0.91761514     0.087734948   -0.0015468912               0     -0.17415578    -0.087735774               0               0               0               0       5.5050274    0.0065551808               0     0.034301359    0.0019044311       18.011365
     0.92724491     0.087534655    -0.001527568               0     -0.17417644    -0.087535699               0               0               0               0       5.5058714     0.006540381               0     0.034204757    0.0019036052       17.968433
     0.93697511     0.087334646   -0.0015085423               0     -0.17419281      -0.0873359               0               0               0               0       5.5067221    0.0065256135               0     0.034107676    0.0019027732        17.92527
     0.94680679     0.087135572    -0.001489815               0     -0.17420549    -0.087136338               0               0               0               0       5.5075798    0.0065108775               0     0.034010116    0.0019019349       17.881876
       0.956741     0.086937378    -0.001471368               0     -0.17421549    -0.086936983               0               0               0               0       5.5084445    0.0064961723               0     0.033912079    0.0019010903       17.838251
     0.96677881     0.086738711   -0.0014531719               0     -0.17422069    -0.086737826               0               0               0               0       5.5093161    0.0064814976               0     0.033813568    0.0019002395       17.794397
     0.97692131       0.0865396   -0.0014352041               0     -0.17422125    -0.086538877               0               0               0               0       5.5101949    0.0064668532               0     0.033714584    0.0018993823       17.750313
     0.98716958     0.086340211    -0.001417463               0     -0.17421678    -0.086340145               0               0               0               0       5.5110808    0.0064522391               0     0.033615128    0.0018985188          17.706
     0.99752474     0.086140699   -0.0013999654               0     -0.17420727    -0.086141626               0               0               0               0       5.5119738    0.0064376549               0     0.033515204    0.0018976489        17.66146
      1.0079879     0.085941694   -0.0013827255               0     -0.17419415    -0.085943288               0               0               0               0       5.5128741    0.0064231005               0     0.033414812    0.0018967727       17.616692
      1.0185602     0.085744243   -0.0013657366               0     -0.17417601    -0.085745088               0               0               0               0       5.5137816     0.006408575               0     0.033313956    0.0018958899       17.571697
      1.0292427     0.085547911   -0.0013489635               0     -0.17415174    -0.085546989               0               0               0               0       5.5146966    0.0063940783               0     0.033212638    0.0018950008       17.526476
      1.0400366     0.085349402   -0.0013323545               0     -0.17411906    -0.085348998               0               0               0               0       5.5156189    0.0063796104               0     0.033110858    0.0018941051       17.481029
      1.0509431     0.085150781    -0.001315878               0     -0.17407941     -0.08515116               0               0               0               0       5.5165487    0.0063651719               0     0.033008622    0.0018932028       17.435358
      1.0619634     0.084953965   -0.0012995434               0     -0.17403437     -0.08495352               0               0               0               0        5.517486    0.0063507637               0     0.032905929     0.001892294       17.389464
      1.0730985      0.08475623   -0.0012833883               0     -0.17398187    -0.084756094               0               0               0               0       5.5184309    0.0063363863               0     0.032802783    0.0018913785       17.343346
