#             y             U_x             U_y             U_z               k             nut           omega
   0.0017144948       4.7357504     0.012214697               0      0.13348661   4.4437278e-05       2610.5608
    0.001840409       4.8464947     0.013602318               0      0.12157484   4.5880287e-05       2316.3925
   0.0019740768       4.9489489     0.015006139               0      0.10953013   4.8149735e-05       2039.7069
   0.0021159754       5.0409404     0.016376125               0     0.097966725   5.1687475e-05       1777.3939
   0.0022666117       5.1211947     0.017668547               0     0.087400414   5.6085656e-05       1527.8625
   0.0024265239       5.1898901     0.018860405               0     0.078155909   6.0681098e-05       1291.8709
    0.002596283       5.2476988     0.019935118               0     0.070423228   6.6386378e-05       1071.5057
   0.0027764954       5.2949718     0.020871854               0     0.064312178   7.4898149e-05       871.46658
   0.0029678048       5.3322428     0.021654522               0      0.05977958   8.7583152e-05       696.37512
   0.0031708945       5.3606099     0.022281163               0     0.056612082   0.00010646443       546.34005
     0.00338649       5.3815239     0.022763498               0     0.054513464   0.00013455729       419.38488
   0.0036153613       5.3966065     0.023123992               0     0.053195503   0.00017342512       317.78835
   0.0038583258       5.4074775     0.023391866               0     0.052404688     0.000221654       243.55874
   0.0041162514       5.4154776     0.023594402               0     0.051935254   0.00027735813       191.77653
   0.0043900594       5.4215301     0.023751238               0     0.051647923   0.00033991387       154.93982
   0.0046807278       5.4262225     0.023874694               0     0.051460687   0.00040918616       127.81698
   0.0049892948       5.4299334     0.023972647               0      0.05132604   0.00048499165       107.27775
   0.0053168625       5.4329155     0.024050463               0     0.051215717   0.00056706908       91.363424
   0.0056646009        5.435343     0.024111856               0     0.051112527   0.00065504868       78.799254
   0.0060337521        5.437339     0.024159441               0     0.051005837   0.00074842216       68.726776
   0.0064256347       5.4389926     0.024195082               0     0.050889001   0.00084651566       60.550404
   0.0068416484       5.4403699     0.024220117               0     0.050757846   0.00094846835       53.846033
    0.007283279       5.4415204     0.024235504               0     0.050609763     0.001053219       48.304694
   0.0077521041        5.442482     0.024241911               0      0.05044315    0.0011595032       43.696751
   0.0082497982       5.4432837     0.024239788               0     0.050257072    0.0012658646       39.848496
    0.008778139       5.4439479     0.024229402               0     0.050051064    0.0013706824       36.626467
   0.0093390136       5.4444921      0.02421087               0      0.04982502     0.001472218       33.926666
   0.0099344254       5.4449297     0.024184174               0     0.049579157    0.0015686821       31.666972
    0.010566501       5.4452709     0.024149173               0     0.049314032    0.0016583219       29.781681
    0.011237498       5.4455234     0.024105612               0     0.049030604     0.001739524       28.217461
    0.011949813       5.4456928     0.024053117               0     0.048730345    0.0018109285       26.930291
    0.012705991       5.4457832     0.023991218               0     0.048415372    0.0018715418       25.883069
    0.013508733       5.4457975     0.023919333               0     0.048088612    0.0019208363       25.043732
    0.014360904       5.4457375     0.023836781               0     0.047753949    0.0019588198       24.383761
    0.015265551       5.4456048     0.023742826               0     0.047416332    0.0019860586       23.877052
    0.016225903       5.4454011     0.023636695               0     0.047081775    0.0020036431       23.499154
    0.017245391       5.4451288      0.02351762               0     0.046757193    0.0020130901       23.226918
    0.018327656       5.4447907     0.023384903               0      0.04645002    0.0020161889       23.038549
    0.019476565       5.4443911     0.023237955               0     0.046167589    0.0020148136       22.914002
     0.02069622       5.4439347     0.023076329               0     0.045916335     0.002010728       22.835603
    0.021990978        5.443427     0.022899722               0     0.045700958    0.0020054206       22.788666
    0.023365464        5.442873     0.022707922               0      0.04552375    0.0020000038       22.761806
    0.024824587       5.4422768     0.022500722               0     0.045384278    0.0019951855       22.746884
    0.026373559        5.441641     0.022277803               0     0.045279542    0.0019913085       22.738582
    0.028017912       5.4409658     0.022038624               0      0.04520459    0.0019884361       22.733738
     0.02976352       5.4402501     0.021782344               0     0.045153416    0.0019864563       22.730635
    0.031616619        5.439491     0.021507812               0     0.045119911     0.001985176       22.728418
    0.033583826       5.4386856     0.021213602               0     0.045098622    0.0019843909       22.726683
    0.035672168        5.437831     0.020898096               0     0.045085209    0.0019839263       22.725244
    0.037889105       5.4369256      0.02055957               0     0.045076553    0.0019836534       22.724007
    0.040242556       5.4359689     0.020196276               0     0.045070624    0.0019834873        22.72292
    0.042740925       5.4349622     0.019806484               0     0.045066214     0.001983378       22.721949
    0.045393137        5.433908     0.019388509               0     0.045062663    0.0019832983       22.721071
    0.048208665       5.4328103     0.018940727               0     0.045059632     0.001983235       22.720269
    0.051197566       5.4316741     0.018461579               0     0.045056951    0.0019831818       22.719527
    0.054370516       5.4305058     0.017949588               0     0.045054535    0.0019831358       22.718834
    0.057738847       5.4293121     0.017403376               0     0.045052336    0.0019830964       22.718178
    0.061314592       5.4281008     0.016821681               0     0.045050329    0.0019830638       22.717538
     0.06511052       5.4268804     0.016203374               0     0.045048501    0.0019830407       22.716882
    0.069140193       5.4256596     0.015547479               0     0.045046846     0.001983033       22.716135
    0.073418001       5.4244472      0.01485317               0     0.045045367    0.0019830546       22.715142
    0.077959226       5.4232525     0.014119776               0     0.045044073    0.0019831321       22.713602
    0.082780087       5.4220845     0.013346758               0     0.045042982    0.0019833093       22.711023
    0.087897803       5.4209519     0.012533683               0     0.045042112     0.001983639       22.706809
    0.093330656       5.4198636     0.011680173               0     0.045041468    0.0019841618       22.700503
