#             y      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
   0.0006679184     -0.19488943    -9.51503e-05               0       1796.9585      0.19490265               0               0               0               0       2.2344906   8.3764052e-05               0      0.11636878   2.0291637e-05       5693.6966
  0.00072938728     -0.20023746  -0.00010893333               0       1607.5773      0.20024839               0               0               0               0        2.338552   9.5933808e-05               0       0.1253925   2.4422705e-05       5066.8414
  0.00079464125      -0.2052814  -0.00012397721               0       1438.3168      0.20528686               0               0               0               0       2.4373734   0.00010919016               0      0.13344346   2.9029791e-05       4524.0085
  0.00086391338     -0.21009868  -0.00014037283               0       1287.7172      0.21009969               0               0               0               0       2.5312542   0.00012360233               0      0.14056782   3.4134081e-05       4051.5028
   0.0009374511       -0.214765  -0.00015822027               0       1154.2943      0.21476515               0               0               0               0       2.6205305   0.00013924915               0      0.14683355   3.9752686e-05       3638.6258
   0.0010155171     -0.21934768  -0.00017763251               0       1036.4149      0.21934889               0               0               0               0       2.7055554   0.00015621938               0      0.15231931   4.5901857e-05       3276.7436
   0.0010983902     -0.22390377  -0.00019873575               0       932.40984      0.22391065               0               0               0               0       2.7866822   0.00017461262               0      0.15710648   5.2597622e-05       2958.7321
   0.0011863663      -0.2284804  -0.00022167265               0       840.68842      0.22850147               0               0               0               0       2.8642531    0.0001945405               0      0.16127414   5.9854271e-05       2678.6279
   0.0012797599     -0.23311019  -0.00024660479               0       759.83317      0.23313718               0               0               0               0       2.9385953   0.00021612717               0      0.16489629   6.7679061e-05        2431.387
   0.0013789043     -0.23779926  -0.00027371393               0       688.69732      0.23778946               0               0               0               0       3.0100271     0.000239505               0      0.16804045   7.6056693e-05       2212.6895
   0.0014841538     -0.24249629  -0.00030317959               0        626.3398      0.24244512               0               0               0               0       3.0788774   0.00026481206               0       0.1707665   8.4910184e-05       2018.7448
   0.0015958843     -0.24713129  -0.00033517592               0       571.67725      0.24710673               0               0               0               0       3.1454859    0.0002921989               0      0.17312569   9.4185107e-05       1846.1752
   0.0017144948     -0.25173409  -0.00036991102               0        523.3911      0.25175328               0               0               0               0       3.2101479   0.00032182532               0      0.17515933   0.00010394991       1692.0668
    0.001840409     -0.25640259  -0.00040762342               0       480.32776      0.25641812               0               0               0               0       3.2730842   0.00035385966               0      0.17689857    0.0001142804       1554.0055
   0.0019740768     -0.26118917  -0.00044857016               0       441.71316      0.26118973               0               0               0               0       3.3344702   0.00038849566               0      0.17836776    0.0001251954       1429.9788
   0.0021159754     -0.26611194   -0.0004930466               0       406.99195      0.26610993               0               0               0               0       3.3944627   0.00042595314               0      0.17958738    0.0001367041       1318.2751
   0.0022666117     -0.27118761  -0.00054138709               0       375.69735      0.27118598               0               0               0               0       3.4532043   0.00046647091               0      0.18057467    0.0001488135       1217.4291
   0.0024265239     -0.27643389  -0.00059396054               0       347.42762      0.27643322               0               0               0               0       3.5108256   0.00051030976               0      0.18134396   0.00016152784       1126.1819
    0.002596283     -0.28187205  -0.00065117871               0       321.83599      0.28187173               0               0               0               0       3.5674464    0.0005577559               0      0.18190699   0.00017484793       1043.4476
   0.0027764954     -0.28752312  -0.00071350234               0       298.62218      0.28752292               0               0               0               0       3.6231775   0.00060912383               0      0.18227318   0.00018877048       968.28656
   0.0029678048     -0.29340993  -0.00078144838               0       277.52558      0.29340941               0               0               0               0       3.6781218   0.00066475959               0      0.18244985   0.00020328723       899.88265
   0.0031708945     -0.29955622  -0.00085560005               0       258.31957      0.29955544               0               0               0               0       3.7323753   0.00072504434               0      0.18244241   0.00021838412       837.52482
     0.00338649     -0.30598776  -0.00093661804               0       240.80616      0.30598702               0               0               0               0       3.7860287   0.00079039855               0      0.18225452    0.0002340402        780.5917
   0.0036153613     -0.31273317    -0.001025254               0       224.81184      0.31273207               0               0               0               0       3.8391677   0.00086128664               0       0.1818882   0.00025022651       728.53868
   0.0038583258     -0.31982173   -0.0011223654               0        210.1843      0.31982046               0               0               0               0        3.891874   0.00093822225               0      0.18134398   0.00026690488       680.88712
   0.0041162514     -0.32728591    -0.001228935               0       196.78947      0.32728501               0               0               0               0       3.9442263    0.0010217742               0      0.18062099   0.00028402657       637.21532
   0.0043900594     -0.33516023   -0.0013460979               0       184.50891      0.33516242               0               0               0               0       3.9963009    0.0011125738               0      0.17971702   0.00030153069        597.1509
   0.0046807278     -0.34348052   -0.0014751885               0       173.23772      0.34348641               0               0               0               0       4.0481721    0.0012113229               0      0.17862855   0.00031934263       560.36435
   0.0049892948     -0.35228629   -0.0016177493               0       162.88277      0.35225468               0               0               0               0        4.099913    0.0013187985               0      0.17735085   0.00033737229       526.56364
   0.0053168625     -0.36161819    -0.001775087               0       153.37344      0.36156117               0               0               0               0       4.1515962    0.0014358404               0      0.17587799   0.00035551219       495.48961
   0.0056646009     -0.37178087   -0.0019495263               0        144.6902      0.37181897               0               0               0               0        4.203303    0.0015634506               0      0.17420211   0.00037349144       466.90644
   0.0060337521     -0.38349221   -0.0021453983               0       136.84553      0.38358783               0               0               0               0       4.2551489    0.0017029573               0      0.17231103   0.00039075201       440.58227
   0.0064256347     -0.39713615   -0.0023672074               0       129.79465      0.39715271               0               0               0               0       4.3072854    0.0018560391               0      0.17018657    0.0004068859        416.2804
   0.0068416484      -0.4123185   -0.0026176005               0       123.40631      0.41228826               0               0               0               0       4.3598595    0.0020245952               0      0.16780487   0.00042190424        393.7738
    0.007283279     -0.42848107   -0.0028974868               0       117.53596      0.42846477               0               0               0               0       4.4129823    0.0022105233               0      0.16513768   0.00043588897       372.85796
   0.0077521041     -0.44530011   -0.0032072615               0       112.08161      0.44529287               0               0               0               0        4.466734     0.002415678               0      0.16215358   0.00044879812       353.34866
   0.0082497982      -0.4626287   -0.0035476989               0       106.98096      0.46262615               0               0               0               0       4.5211778    0.0026419889               0      0.15881858    0.0004604821        335.0751
    0.008778139     -0.48043934   -0.0039208797               0       102.19526      0.48044061               0               0               0               0        4.576369    0.0028915327               0      0.15509597   0.00047070065       317.87345
   0.0093390136     -0.49877265   -0.0043302955               0       97.698848      0.49877699               0               0               0               0       4.6323611    0.0031665889               0      0.15094547   0.00047913636        301.5805
   0.0099344254     -0.51769418   -0.0047803244               0       93.472133      0.51770073               0               0               0               0       4.6892094    0.0034696841               0      0.14632202   0.00048540549       286.02665
    0.010566501     -0.53725158   -0.0052753423               0       89.495028      0.53726068               0               0               0               0       4.7469716    0.0038036227               0        0.141174   0.00048907586       271.02812
    0.011237498     -0.55739824   -0.0058186399               0       85.736814      0.55741548               0               0               0               0       4.8057042    0.0041714909               0      0.13544148     0.000489714       256.37835
    0.011949813     -0.57780487   -0.0064112352               0       82.136648      0.57785228               0               0               0               0       4.8654487    0.0045765811               0       0.1290556   0.00048700186       241.84095
    0.012705991     -0.59741652   -0.0070499194               0       78.567193      0.59750962               0               0               0               0        4.926193    0.0050220834               0      0.12194243   0.00048098597       227.15077
    0.013508733     -0.61355727   -0.0077179742               0       74.780733      0.61362538               0               0               0               0       4.9877838    0.0055101087               0      0.11404843   0.00047255214       212.10492
    0.014360904     -0.62096892   -0.0083605351               0       70.384705      0.62091459               0               0               0               0       5.0497617    0.0060393785               0       0.1054259   0.00046409433       196.87212
    0.015265551     -0.61272982   -0.0088600958               0       64.961194       0.6126109               0               0               0               0       5.1111666    0.0066019111               0     0.096315761   0.00045958748       181.97562
    0.016225903     -0.58463232     -0.00907175               0       58.376211      0.58427459               0               0               0               0        5.170519    0.0071813477               0     0.087090389   0.00046299506       167.68418
    0.017245391     -0.54018172   -0.0090110237               0       51.118583      0.53998835               0               0               0               0       5.2262157    0.0077562386               0      0.07812215   0.00047486992       153.85395
    0.018327656     -0.49064872   -0.0088823492               0       44.127828      0.49121788               0               0               0               0       5.2773657    0.0083126161               0     0.069663247   0.00048602088       140.23717
    0.019476565     -0.44346709   -0.0088153117               0        37.88981      0.44379934               0               0               0               0       5.3241076    0.0088484486               0     0.061806287   0.00048739115       126.49735
     0.02069622     -0.39266741    -0.008688929               0       32.046446       0.3923423               0               0               0               0       5.3665735    0.0093597247               0     0.054639548    0.0004866319       112.32415
    0.021990978     -0.33066026   -0.0082559467               0       26.197925      0.33044119               0               0               0               0        5.404109     0.009829543               0     0.048363702   0.00049575453       97.786361
    0.023365464     -0.25998219   -0.0074972245               0        20.48845      0.25999872               0               0               0               0       5.4358701     0.010234484               0     0.043189182   0.00052051614       83.418325
    0.024824587     -0.18882788   -0.0065936388               0       15.327751      0.18889397               0               0               0               0       5.4615243     0.010557781               0     0.039203113   0.00056511292       69.977833
    0.026373559     -0.12442366   -0.0056832772               0       11.025837      0.12436082               0               0               0               0       5.4813845     0.010794005               0     0.036328516    0.0006332389       58.051118
    0.028017912    -0.070712246   -0.0048595934               0       7.6856307     0.070579778               0               0               0               0       5.4962278     0.010946834               0     0.034366231   0.00073167676       47.704127
     0.02976352    -0.029192891   -0.0041754689               0       5.2533815     0.029220612               0               0               0               0       5.5070354     0.011026357               0     0.033088907   0.00086505879       38.917003
    0.031616619   0.00037226961   -0.0036605338               0       3.5896282  -0.00026063898               0               0               0               0       5.5148331     0.011046547               0     0.032304261    0.0010197154       32.108711
    0.033583826     0.020380907   -0.0033023182               0       2.4982504    -0.020325029               0               0               0               0       5.5205391     0.011021336               0     0.031852381     0.001171796       27.409376
    0.035672168     0.034104597   -0.0030414391               0       1.7782837    -0.034089639               0               0               0               0       5.5248206      0.01096116               0     0.031606944    0.0013089916       24.268772
    0.037889106     0.043994341   -0.0028377684               0       1.2825142    -0.043990003               0               0               0               0       5.5280921     0.010872286               0     0.031486371    0.0014289787       22.102369
    0.040242556     0.051478304   -0.0026729904               0      0.92465914    -0.051475511               0               0               0               0       5.5306046     0.010758233               0     0.031442443    0.0015313214       20.571214
    0.042740925     0.057368769   -0.0025317341               0      0.65641812    -0.057367002               0               0               0               0       5.5325173     0.010620916               0     0.031444999     0.001616495       19.474098
    0.045393137     0.062146822   -0.0024054604               0      0.44957905    -0.062146107               0               0               0               0       5.5339358     0.010461306               0     0.031474215    0.0016856019       18.684303
    0.048208665     0.066106422   -0.0022889943               0      0.28696658    -0.066108125               0               0               0               0       5.5349339     0.010279775               0     0.031516547    0.0017401619       18.117699
    0.051197566     0.069433152   -0.0021796894               0      0.15777744    -0.069431941               0               0               0               0       5.5355661     0.010076322               0     0.031562552    0.0017819628       17.715577
    0.054370516     0.072243226    -0.002075308               0     0.055001654    -0.072239168               0               0               0               0       5.5358758    0.0098507423               0     0.031605869    0.0018129327       17.435206
    0.057738847     0.074617369   -0.0019740143               0    -0.026112394    -0.074618851               0               0               0               0          5.5359    0.0096026247               0     0.031642586     0.001835026       17.244434
    0.061314592      0.07661137   -0.0018759924               0    -0.088894133    -0.076614306               0               0               0               0       5.5356725    0.0093314579               0     0.031670771    0.0018501313       17.118445
     0.06511052     0.078258165   -0.0017804886               0      -0.1357688    -0.078257341               0               0               0               0       5.5352265    0.0090367638               0     0.031690107     0.001859991         17.0379
    0.069140193     0.079587333   -0.0016868089               0     -0.16873433    -0.079586457               0               0               0               0       5.5345955    0.0087179985               0     0.031701525    0.0018661389       16.987804
    0.073418001     0.080628573   -0.0015950636               0      -0.1896474    -0.080629089               0               0               0               0       5.5338138    0.0083745879               0     0.031706782    0.0018698639       16.956743
    0.077959226     0.081413041   -0.0015046563               0     -0.20032132    -0.081414219               0               0               0               0       5.5329157    0.0080059525               0     0.031708049     0.001872201       16.936242
    0.082780087     0.081977031   -0.0014150271               0      -0.2025428    -0.081977684               0               0               0               0       5.5319344     0.007611439               0     0.031707513    0.0018739524       16.920126
    0.087897803     0.082357113   -0.0013254281               0     -0.19803946    -0.082356613               0               0               0               0       5.5309017    0.0071902963               0     0.031707088    0.0018757264         16.9039
    0.093330656      0.08258972   -0.0012348931               0     -0.18842639    -0.082589717               0               0               0               0       5.5298467    0.0067416334               0      0.03170823    0.0018779756       16.884271
