#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
     0.23144882               0            0.05    -0.049163738  -9.4290705e-08               0       2316.5125    0.0087397813               0               0               0               0               0               0               0               0   5.5567903e-11    1.611732e-05
     0.23392258               0            0.05    -0.048383638  -9.1801725e-08               0       2304.6503    0.0086020865               0               0               0               0               0               0               0               0   5.3079012e-11   1.5395424e-05
     0.23642213               0            0.05    -0.047616388   -8.954154e-08               0       2292.8546    0.0084645078               0               0               0               0               0               0               0               0   5.0690142e-11   1.4702539e-05
     0.23894776               0            0.05    -0.046861601  -8.6423105e-08               0       2281.1248    0.0083306784               0               0               0               0               0               0               0               0   4.8397745e-11   1.4037635e-05
     0.24149972               0            0.05    -0.046119457  -8.4520977e-08               0       2269.4606     0.008199914               0               0               0               0               0               0               0               0   4.6198382e-11   1.3399716e-05
      0.2440783               0            0.05    -0.045387661  -8.2799805e-08               0       2257.8612     0.008069137               0               0               0               0               0               0               0               0   4.4088735e-11   1.2787819e-05
     0.24668377               0            0.05    -0.044665468  -8.0877526e-08               0       2246.3273    0.0079411337               0               0               0               0               0               0               0               0   4.2065598e-11   1.2201013e-05
     0.24931641               0            0.05    -0.043956934  -7.8815118e-08               0       2234.8585    0.0078136496               0               0               0               0               0               0               0               0   4.0125831e-11   1.1638389e-05
     0.25197651               0            0.05    -0.043261825  -7.5248846e-08               0       2223.4535    0.0076895676               0               0               0               0               0               0               0               0   3.8266371e-11   1.1099058e-05
     0.25466435               0            0.05    -0.042578236   -7.346519e-08               0       2212.1116    0.0075709537               0               0               0               0               0               0               0               0    3.648425e-11   1.0582158e-05
     0.25738022               0            0.05    -0.041905614  -7.2366166e-08               0       2200.8326    0.0074501936               0               0               0               0               0               0               0               0   3.4776608e-11   1.0086861e-05
     0.26012442               0            0.05    -0.041243251  -6.9850056e-08               0        2189.616    0.0073326915               0               0               0               0               0               0               0               0   3.3140681e-11   9.6123652e-06
     0.26289723               0            0.05    -0.040591168  -6.8053686e-08               0       2178.4617    0.0072178202               0               0               0               0               0               0               0               0   3.1573811e-11   9.1578987e-06
     0.26569896               0            0.05    -0.039949751  -6.7192034e-08               0       2167.3691    0.0071039612               0               0               0               0               0               0               0               0   3.0073427e-11   8.7227164e-06
     0.26852991               0            0.05    -0.039318656  -6.4853502e-08               0        2156.338    0.0069896226               0               0               0               0               0               0               0               0   2.8637051e-11   8.3060995e-06
     0.27139039               0            0.05    -0.038698244  -6.2921853e-08               0       2145.3678    0.0068813781               0               0               0               0               0               0               0               0   2.7262284e-11   7.9073519e-06
      0.2742807               0            0.05     -0.03808766  -6.1906554e-08               0       2134.4581    0.0067714417               0               0               0               0               0               0               0               0   2.5946806e-11   7.5258012e-06
     0.27720115               0            0.05    -0.037487254  -5.9741564e-08               0       2123.6086    0.0066644621               0               0               0               0               0               0               0               0   2.4688369e-11   7.1607948e-06
     0.28015205               0            0.05    -0.036895703  -5.8887796e-08               0       2112.8186    0.0065599169               0               0               0               0               0               0               0               0   2.3484796e-11   6.8117018e-06
     0.28313373               0            0.05    -0.036311197  -5.6548537e-08               0       2102.0885     0.006453814               0               0               0               0               0               0               0               0   2.2333998e-11   6.4779159e-06
     0.28614651               0            0.05    -0.035737617   -5.457315e-08               0       2091.4184    0.0063554525               0               0               0               0               0               0               0               0   2.1233942e-11   6.1588477e-06
     0.28919071               0            0.05     -0.03517529  -5.4025823e-08               0       2080.8068    0.0062545492               0               0               0               0               0               0               0               0   2.0182654e-11   5.8539245e-06
     0.29226666               0            0.05    -0.034622216  -5.2380075e-08               0       2070.2532    0.0061560754               0               0               0               0               0               0               0               0   1.9178228e-11   5.5625934e-06
     0.29537468               0            0.05    -0.034077778  -5.0918362e-08               0       2059.7571    0.0060592788               0               0               0               0               0               0               0               0   1.8218824e-11   5.2843209e-06
     0.29851512               0            0.05    -0.033541519  -5.0031074e-08               0       2049.3185    0.0059642176               0               0               0               0               0               0               0               0   1.7302661e-11   5.0185901e-06
     0.30168831               0            0.05    -0.033013488  -4.8401176e-08               0       2038.9369    0.0058688523               0               0               0               0               0               0               0               0   1.6428009e-11   4.7648998e-06
     0.30489459               0            0.05    -0.032494173  -4.7138986e-08               0       2028.6124    0.0057780014               0               0               0               0               0               0               0               0   1.5593194e-11   4.5227639e-06
     0.30813432               0            0.05    -0.031982991  -4.5444406e-08               0        2018.344    0.0056856609               0               0               0               0               0               0               0               0   1.4796597e-11   4.2917132e-06
     0.31140782               0            0.05    -0.031480407  -4.4872308e-08               0        2008.132    0.0055995067               0               0               0               0               0               0               0               0   1.4036661e-11   4.0712956e-06
     0.31471547               0            0.05    -0.030985858   -4.369879e-08               0       1997.9753     0.005507646               0               0               0               0               0               0               0               0    1.331189e-11   3.8610778e-06
     0.31805762               0            0.05    -0.030499635  -4.1589254e-08               0       1987.8743     0.005424254               0               0               0               0               0               0               0               0   1.2620848e-11   3.6606429e-06
     0.32143461               0            0.05    -0.030020319  -4.1745816e-08               0       1977.8275    0.0053391833               0               0               0               0               0               0               0               0   1.1962155e-11   3.4695908e-06
     0.32484683               0            0.05    -0.029546756   -4.071136e-08               0       1967.8363     0.005253404               0               0               0               0               0               0               0               0   1.1334494e-11   3.2875394e-06
     0.32829463               0            0.05    -0.029081937   -3.882718e-08               0       1957.8999    0.0051707934               0               0               0               0               0               0               0               0   1.0736587e-11   3.1141181e-06
     0.33177839               0            0.05    -0.028626557  -3.7874603e-08               0       1948.0176     0.005091134               0               0               0               0               0               0               0               0   1.0167194e-11   2.9489672e-06
     0.33529849               0            0.05    -0.028178485  -3.7091876e-08               0       1938.1882    0.0050108698               0               0               0               0               0               0               0               0   9.6251209e-12   2.7917404e-06
     0.33885529               0            0.05    -0.027736879  -3.6467376e-08               0       1928.4121    0.0049328881               0               0               0               0               0               0               0               0   9.1092195e-12   2.6421046e-06
     0.34244919               0            0.05    -0.027301953  -3.5379838e-08               0       1918.6887    0.0048536571               0               0               0               0               0               0               0               0   8.6183822e-12   2.4997386e-06
     0.34608056               0            0.05    -0.026873859  -3.3978582e-08               0       1909.0183    0.0047787502               0               0               0               0               0               0               0               0   8.1515395e-12   2.3643321e-06
     0.34974981               0            0.05     -0.02645279  -3.3615193e-08               0       1899.3998    0.0047040915               0               0               0               0               0               0               0               0   7.7076567e-12    2.235585e-06
     0.35345733               0            0.05    -0.026038211  -3.1983837e-08               0       1889.8337     0.004629251               0               0               0               0               0               0               0               0   7.2857334e-12   2.1132073e-06
     0.35720351               0            0.05    -0.025630441  -3.2008709e-08               0       1880.3189    0.0045603516               0               0               0               0               0               0               0               0   6.8848012e-12    1.996918e-06
     0.36098876               0            0.05    -0.025229098  -3.1357897e-08               0       1870.8557    0.0044839604               0               0               0               0               0               0               0               0   6.5039256e-12   1.8864461e-06
     0.36481349               0            0.05    -0.024834613  -2.9961696e-08               0       1861.4434    0.0044164259               0               0               0               0               0               0               0               0   6.1422049e-12     1.78153e-06
      0.3686781               0            0.05    -0.024445843  -2.9427186e-08               0       1852.0816    0.0043450608               0               0               0               0               0               0               0               0   5.7987734e-12   1.6819186e-06
     0.37258302               0            0.05    -0.024061311  -2.8550724e-08               0       1842.7704    0.0042785294               0               0               0               0               0               0               0               0   5.4728082e-12   1.5873733e-06
     0.37652866               0            0.05    -0.023684109  -2.7449227e-08               0       1833.5106    0.0042099303               0               0               0               0               0               0               0               0    5.163519e-12   1.4976648e-06
     0.38051546               0            0.05    -0.023314767  -2.6597365e-08               0          1824.3    0.0041472149               0               0               0               0               0               0               0               0   4.8701464e-12   1.4125728e-06
     0.38454383               0            0.05     -0.02295126  -2.6325045e-08               0       1815.1387    0.0040814363               0               0               0               0               0               0               0               0   4.5919656e-12   1.3318872e-06
     0.38861421               0            0.05    -0.022592542  -2.5839315e-08               0       1806.0259    0.0040186778               0               0               0               0               0               0               0               0   4.3282856e-12   1.2554076e-06
     0.39272704               0            0.05     -0.02223925   -2.483676e-08               0       1796.9626    0.0039539941               0               0               0               0               0               0               0               0   4.0784422e-12   1.1829411e-06
     0.39688276               0            0.05    -0.021891578  -2.4433622e-08               0       1787.9474    0.0038948569               0               0               0               0               0               0               0               0   3.8417976e-12    1.114303e-06
     0.40108183               0            0.05    -0.021549527  -2.4165087e-08               0       1778.9813     0.003830973               0               0               0               0               0               0               0               0   3.6177382e-12   1.0493152e-06
     0.40532468               0            0.05    -0.021212691  -2.2724869e-08               0       1770.0624    0.0037718367               0               0               0               0               0               0               0               0    3.405675e-12   9.8780684e-07
     0.40961179               0            0.05    -0.020881537  -2.2231273e-08               0       1761.1922    0.0037140996               0               0               0               0               0               0               0               0    3.205041e-12   9.2961349e-07
      0.4139436               0            0.05    -0.020555327  -2.2092158e-08               0       1752.3685    0.0036563394               0               0               0               0               0               0               0               0   3.0152913e-12    8.745771e-07
     0.41832059               0            0.05    -0.020234623  -2.1355796e-08               0        1743.593     0.003598128               0               0               0               0               0               0               0               0   2.8358999e-12   8.2254511e-07
     0.42274323               0            0.05    -0.019918716  -2.1084709e-08               0       1734.8632    0.0035430546               0               0               0               0               0               0               0               0   2.6663599e-12   7.7337047e-07
       0.427212               0            0.05     -0.01960615  -2.0617726e-08               0       1726.1814    0.0034851095               0               0               0               0               0               0               0               0   2.5061856e-12   7.2691235e-07
     0.43172736               0            0.05    -0.019299466  -1.9309398e-08               0        1717.546    0.0034313577               0               0               0               0               0               0               0               0   2.3549085e-12   6.8303483e-07
     0.43628982               0            0.05    -0.018999409  -1.9081206e-08               0       1708.9574    0.0033794171               0               0               0               0               0               0               0               0    2.212077e-12   6.4160695e-07
     0.44089986               0            0.05     -0.01870373  -1.8952663e-08               0        1700.413    0.0033258434               0               0               0               0               0               0               0               0   2.0772618e-12   6.0250415e-07
     0.44555798               0            0.05    -0.018411896  -1.7854704e-08               0       1691.9151    0.0032735172               0               0               0               0               0               0               0               0   1.9500559e-12   5.6560842e-07
     0.45026468               0            0.05    -0.018124534   -1.778673e-08               0       1683.4616    0.0032250369               0               0               0               0               0               0               0               0    1.830073e-12    5.308077e-07
     0.45502046               0            0.05    -0.017841855  -1.7677979e-08               0       1675.0543    0.0031720767               0               0               0               0               0               0               0               0   1.7169455e-12   4.9799539e-07
     0.45982584               0            0.05    -0.017563516  -1.6262003e-08               0       1666.6908    0.0031231282               0               0               0               0               0               0               0               0   1.6103235e-12   4.6706996e-07
     0.46468134               0            0.05    -0.017289512  -1.6812646e-08               0       1658.3729     0.003077376               0               0               0               0               0               0               0               0   1.5098732e-12   4.3793463e-07
     0.46958747               0            0.05    -0.017019923  -1.6381008e-08               0       1650.0983    0.0030242407               0               0               0               0               0               0               0               0   1.4152758e-12    4.104969e-07
     0.47454477               0            0.05    -0.016754439  -1.5633534e-08               0       1641.8688    0.0029799239               0               0               0               0               0               0               0               0   1.3262268e-12   3.8466848e-07
     0.47955377               0            0.05    -0.016493533  -1.4997155e-08               0       1633.6822    0.0029303004               0               0               0               0               0               0               0               0    1.242435e-12    3.603649e-07
     0.48461501               0            0.05     -0.01623641  -1.4607905e-08               0       1625.5399    0.0028888208               0               0               0               0               0               0               0               0   1.1636219e-12   3.3750536e-07
     0.48972903               0            0.05    -0.015981789  -1.4324812e-08               0       1617.4403    0.0028407119               0               0               0               0               0               0               0               0   1.0895228e-12   3.1601313e-07
     0.49489639               0            0.05      -0.0157322  -1.4186069e-08               0       1609.3859    0.0028000116               0               0               0               0               0               0               0               0   1.0198837e-12   2.9581449e-07
     0.50011763               0            0.05    -0.015487808  -1.3571793e-08               0       1601.3727     0.002751905               0               0               0               0               0               0               0               0   9.5446063e-13    2.768387e-07
     0.50539333               0            0.05    -0.015247138  -1.3063519e-08               0        1593.403    0.0027141077               0               0               0               0               0               0               0               0    8.930211e-13   2.5901833e-07
     0.51072405               0            0.05    -0.015009348  -1.3418828e-08               0       1585.4741    0.0026684185               0               0               0               0               0               0               0               0   8.3534445e-13   2.4228938e-07
     0.51611036               0            0.05    -0.014775179  -1.2469041e-08               0       1577.5891    0.0026274062               0               0               0               0               0               0               0               0   7.8122034e-13   2.2659083e-07
     0.52155285               0            0.05    -0.014544733  -1.2267034e-08               0       1569.7446    0.0025870105               0               0               0               0               0               0               0               0   7.3044887e-13    2.118647e-07
     0.52705209               0            0.05    -0.014317892  -1.2239113e-08               0       1561.9435    0.0025465018               0               0               0               0               0               0               0               0      6.8284e-13   1.9805588e-07
     0.53260869               0            0.05    -0.014094573  -1.1665997e-08               0       1554.1823    0.0025054355               0               0               0               0               0               0               0               0   6.3821379e-13   1.8511216e-07
     0.53822324               0            0.05    -0.013874926  -1.1180625e-08               0       1546.4642    0.0024679193               0               0               0               0               0               0               0               0   5.9639941e-13   1.7298402e-07
     0.54389634               0            0.05    -0.013658522  -1.1009125e-08               0       1538.7853    0.0024293639               0               0               0               0               0               0               0               0   5.5723519e-13   1.6162454e-07
     0.54962861               0            0.05    -0.013445764  -1.0835206e-08               0       1531.1493    0.0023922438               0               0               0               0               0               0               0               0   5.2056747e-13   1.5098916e-07
     0.55542065               0            0.05    -0.013235984   -1.072287e-08               0       1523.5517    0.0023541095               0               0               0               0               0               0               0               0   4.8625058e-13   1.4103565e-07
      0.5612731               0            0.05    -0.013028554  -1.0183769e-08               0        1515.997    0.0023169797               0               0               0               0               0               0               0               0   4.5414668e-13     1.31724e-07
     0.56718659               0            0.05    -0.012825118  -1.0013791e-08               0       1508.4814    0.0022818854               0               0               0               0               0               0               0               0   4.2412412e-13   1.2301603e-07
     0.57316175               0            0.05    -0.012625879  -9.6753893e-09               0       1501.0073     0.002245232               0               0               0               0               0               0               0               0   3.9605712e-13   1.1487528e-07
     0.57919923               0            0.05    -0.012429505  -9.3343187e-09               0       1493.5706    0.0022118222               0               0               0               0               0               0               0               0   3.6982673e-13   1.0726722e-07
     0.58529966               0            0.05    -0.012235642  -9.2244717e-09               0       1486.1755    0.0021769565               0               0               0               0               0               0               0               0   3.4532039e-13   1.0015923e-07
     0.59146372               0            0.05    -0.012044571  -9.5636413e-09               0       1478.8178    0.0021436563               0               0               0               0               0               0               0               0   3.2243184e-13   9.3520464e-08
     0.59769207               0            0.05    -0.011856664  -8.6534836e-09               0       1471.5015    0.0021055307               0               0               0               0               0               0               0               0    3.010606e-13   8.7321795e-08
     0.60398537               0            0.05    -0.011671548  -8.2918732e-09               0       1464.2221    0.0020782998               0               0               0               0               0               0               0               0   2.8111205e-13   8.1535772e-08
      0.6103443               0            0.05    -0.011489344  -8.4255268e-09               0       1456.9839    0.0020423216               0               0               0               0               0               0               0               0   2.6249704e-13    7.613654e-08
     0.61676955               0            0.05    -0.011310005  -8.3040168e-09               0       1449.7822     0.002013363               0               0               0               0               0               0               0               0   2.4513185e-13   7.1099814e-08
     0.62326181               0            0.05    -0.011133336  -7.7088843e-09               0       1442.6212    0.0019776926               0               0               0               0               0               0               0               0   2.2893781e-13   6.6402775e-08
     0.62982178               0            0.05    -0.010959676  -7.7702332e-09               0       1435.4963    0.0019526757               0               0               0               0               0               0               0               0   2.1384114e-13   6.2024027e-08
     0.63645016               0            0.05    -0.010788382   -7.633355e-09               0       1428.4115    0.0019159631               0               0               0               0               0               0               0               0   1.9977252e-13   5.7943464e-08
     0.64314767               0            0.05     -0.01061875  -7.4008168e-09               0       1421.3627    0.0018913288               0               0               0               0               0               0               0               0   1.8666745e-13   5.4142375e-08
     0.64991502               0            0.05    -0.010452894  -7.5243463e-09               0       1414.3551    0.0018559218               0               0               0               0               0               0               0               0   1.7446474e-13   5.0603011e-08
     0.65675295               0            0.05    -0.010289962  -6.5252863e-09               0       1407.3816    0.0018295641               0               0               0               0               0               0               0               0   1.6310673e-13   4.7308653e-08
      0.6636622               0            0.05    -0.010129234  -6.6057749e-09               0       1400.4484    0.0018018217               0               0               0               0               0               0               0               0   1.5253912e-13   4.4243546e-08
      0.6706435               0            0.05   -0.0099709149  -6.5055237e-09               0       1393.5493    0.0017742585               0               0               0               0               0               0               0               0    1.427107e-13    4.139284e-08
     0.67769761               0            0.05   -0.0098148109  -6.3833196e-09               0       1386.6904     0.001746808               0               0               0               0               0               0               0               0   1.3357302e-13   3.8742482e-08
     0.68482528               0            0.05   -0.0096609119  -6.5015816e-09               0       1379.8654    0.0017197271               0               0               0               0               0               0               0               0   1.2508048e-13   3.6279242e-08
      0.6920273               0            0.05   -0.0095095808  -6.3203297e-09               0       1373.0806    0.0016906827               0               0               0               0               0               0               0               0   1.1718994e-13   3.3990614e-08
     0.69930442               0            0.05   -0.0093604613  -5.9314072e-09               0       1366.3291    0.0016645627               0               0               0               0               0               0               0               0   1.0986098e-13   3.1864869e-08
     0.70665743               0            0.05   -0.0092136957  -5.7017539e-09               0       1359.6177    0.0016383656               0               0               0               0               0               0               0               0   1.0305553e-13   2.9890969e-08
     0.71408713               0            0.05   -0.0090690799  -5.5674433e-09               0        1352.939    0.0016137519               0               0               0               0               0               0               0               0   9.6737995e-14   2.8058585e-08
     0.72159431               0            0.05   -0.0089269456   -5.468142e-09               0       1346.3003    0.0015882526               0               0               0               0               0               0               0               0   9.0874805e-14   2.6357983e-08
     0.72917978               0            0.05    -0.008786638  -5.2871084e-09               0       1339.6936    0.0015640263               0               0               0               0               0               0               0               0   8.5434613e-14   2.4780071e-08
     0.73684436               0            0.05   -0.0086478971  -5.4246512e-09               0       1333.1272    0.0015396897               0               0               0               0               0               0               0               0   8.0388102e-14   2.3316345e-08
     0.74458888               0            0.05   -0.0085119666    -4.85273e-09               0       1326.5932    0.0015136808               0               0               0               0               0               0               0               0   7.5707702e-14   2.1958808e-08
     0.75241416               0            0.05   -0.0083783839  -5.2841278e-09               0       1320.0982    0.0014941652               0               0               0               0               0               0               0               0   7.1367565e-14   2.0699964e-08
     0.76032106               0            0.05   -0.0082463867  -4.9188533e-09               0        1313.635    0.0014636414               0               0               0               0               0               0               0               0   6.7343745e-14   1.9532867e-08
     0.76831041               0            0.05   -0.0081165429  -4.8487871e-09               0       1307.2112    0.0014469982               0               0               0               0               0               0               0               0   6.3613883e-14   1.8451031e-08
     0.77638309               0            0.05   -0.0079885547  -4.6758411e-09               0       1300.8186    0.0014167271               0               0               0               0               0               0               0               0     6.01573e-14   1.7448459e-08
     0.78453995               0            0.05   -0.0078621693  -4.1160546e-09               0       1294.4654    0.0014011999               0               0               0               0               0               0               0               0   5.6954939e-14   1.6519624e-08
     0.79278189               0            0.05   -0.0077376533  -4.4700607e-09               0       1288.1435    0.0013760781               0               0               0               0               0               0               0               0   5.3989402e-14   1.5659479e-08
     0.80110977               0            0.05   -0.0076149387  -4.5717757e-09               0        1281.861    0.0013565698               0               0               0               0               0               0               0               0    5.124494e-14   1.4863456e-08
     0.80952451               0            0.05   -0.0074939838  -3.8430067e-09               0       1275.6097    0.0013299726               0               0               0               0               0               0               0               0    4.870739e-14   1.4127447e-08
     0.81802701               0            0.05   -0.0073747224  -4.2374773e-09               0       1269.3977    0.0013173784               0               0               0               0               0               0               0               0   4.6363932e-14   1.3447734e-08
     0.82661818               0            0.05   -0.0072572902  -4.5130345e-09               0       1263.2167    0.0012863935               0               0               0               0               0               0               0               0   4.4202819e-14    1.282091e-08
     0.83529894               0            0.05   -0.0071412197  -3.4384719e-09               0       1257.0749    0.0012703126               0               0               0               0               0               0               0               0   4.2213081e-14   1.2243793e-08
     0.84407024               0            0.05    -0.007026423  -3.8008581e-09               0       1250.9645    0.0012502081               0               0               0               0               0               0               0               0   4.0384427e-14   1.1713398e-08
     0.85293301               0            0.05   -0.0069137442  -3.8183444e-09               0        1244.894    0.0012299238               0               0               0               0               0               0               0               0   3.8706954e-14   1.1226853e-08
     0.86188821               0            0.05   -0.0068025318  -3.6305221e-09               0       1238.8539    0.0012092023               0               0               0               0               0               0               0               0   3.7171306e-14   1.0781443e-08
     0.87093681               0            0.05   -0.0066925493  -3.4979023e-09               0       1232.8539      0.00119051               0               0               0               0               0               0               0               0   3.5768721e-14   1.0374628e-08
     0.88007977               0            0.05   -0.0065841649  -3.5355457e-09               0        1226.885    0.0011708466               0               0               0               0               0               0               0               0    3.449102e-14   1.0004036e-08
     0.88931809               0            0.05   -0.0064771994  -3.4233376e-09               0       1220.9561    0.0011513261               0               0               0               0               0               0               0               0   3.3330775e-14   9.6675108e-09
     0.89865275               0            0.05   -0.0063713673  -3.1376379e-09               0       1215.0583    0.0011324969               0               0               0               0               0               0               0               0    3.228149e-14   9.3631699e-09
     0.90808476               0            0.05    -0.006266503  -3.2766909e-09               0       1209.2014    0.0011158247               0               0               0               0               0               0               0               0   3.1337606e-14      9.0894e-09
     0.91761514               0            0.05   -0.0061629143  -3.2823669e-09               0       1203.3764    0.0010950624               0               0               0               0               0               0               0               0    3.049418e-14   8.8447681e-09
     0.92724491               0            0.05   -0.0060602824  -3.1760041e-09               0       1197.5928    0.0010778982               0               0               0               0               0               0               0               0   2.9746706e-14   8.6279668e-09
     0.93697511               0            0.05   -0.0059588536  -2.9779831e-09               0       1191.8421    0.0010579805               0               0               0               0               0               0               0               0   2.9090781e-14    8.437719e-09
     0.94680679               0            0.05   -0.0058582202  -2.4874283e-09               0       1186.1333    0.0010427458               0               0               0               0               0               0               0               0   2.8522235e-14   8.2728155e-09
       0.956741               0            0.05   -0.0057585234  -3.2870204e-09               0       1180.4585    0.0010283703               0               0               0               0               0               0               0               0   2.8037058e-14   8.1320933e-09
     0.96677881               0            0.05   -0.0056589809  -2.9331939e-09               0       1174.8268    0.0010032666               0               0               0               0               0               0               0               0   2.7631661e-14    8.014511e-09
     0.97692131               0            0.05   -0.0055608162  -2.9372714e-09               0       1169.2315   0.00099265824               0               0               0               0               0               0               0               0   2.7302271e-14   7.9189744e-09
     0.98716958               0            0.05   -0.0054625918  -3.0415875e-09               0       1163.6795   0.00096721382               0               0               0               0               0               0               0               0   2.7045097e-14   7.8443841e-09
     0.99752474               0            0.05   -0.0053650097   -2.595568e-09               0       1158.1669    0.0009547886               0               0               0               0               0               0               0               0   2.6855746e-14   7.7894661e-09
      1.0079879               0            0.05   -0.0052670351   -2.517961e-09               0       1152.6992   0.00093462606               0               0               0               0               0               0               0               0   2.6729634e-14   7.7528907e-09
      1.0185602               0            0.05   -0.0051699119  -2.7310777e-09               0       1147.2746   0.00092282301               0               0               0               0               0               0               0               0   2.6661347e-14   7.7330875e-09
      1.0292427               0            0.05   -0.0050714845  -2.8395185e-09               0       1141.8962   0.00089969513               0               0               0               0               0               0               0               0   2.6645319e-14   7.7284425e-09
      1.0400366               0            0.05   -0.0049731493  -2.8052363e-09               0       1136.5667   0.00088601509               0               0               0               0               0               0               0               0   2.6674778e-14   7.7369912e-09
      1.0509431               0            0.05   -0.0048729907  -2.7298179e-09               0       1131.2863   0.00086300657               0               0               0               0               0               0               0               0   2.6742344e-14   7.7565931e-09
      1.0619634               0            0.05   -0.0047727651   -2.449692e-09               0       1126.0621   0.00084984046               0               0               0               0               0               0               0               0   2.6838489e-14   7.7844849e-09
      1.0730985               0            0.05   -0.0046694399   -2.860497e-09               0       1120.8903   0.00083029338               0               0               0               0               0               0               0               0   2.6952436e-14   7.8175408e-09
      1.0843498               0            0.05   -0.0045656513   -2.783343e-09               0        1115.785   0.00081122992               0               0               0               0               0               0               0               0   2.7069884e-14   7.8516129e-09
      1.0957185               0            0.05    -0.004457196  -2.7809969e-09               0       1110.7366   0.00079230486               0               0               0               0               0               0               0               0   2.7174387e-14   7.8819312e-09
      1.1072057               0            0.05   -0.0043475849  -2.9109908e-09               0        1105.769   0.00077288808               0               0               0               0               0               0               0               0   2.7244305e-14   7.9022192e-09
      1.1188127               0            0.05    -0.004231569  -2.9811399e-09               0       1100.8648   0.00075175413               0               0               0               0               0               0               0               0   2.7254833e-14   7.9052821e-09
      1.1305407               0            0.05   -0.0041133559  -3.0360517e-09               0       1096.0603   0.00073090301               0               0               0               0               0               0               0               0   2.7174077e-14   7.8818694e-09
      1.1423911               0            0.05   -0.0039864375  -3.2545549e-09               0       1091.3285   0.00070854943               0               0               0               0               0               0               0               0   2.6966568e-14   7.8216939e-09
      1.1543651               0            0.05    -0.003855643  -3.4076701e-09               0       1086.7218   0.00068412197               0               0               0               0               0               0               0               0   2.6588766e-14   7.7121258e-09
      1.1664639               0            0.05   -0.0037136314  -3.5174986e-09               0       1082.2015   0.00065897824               0               0               0               0               0               0               0               0   2.5994336e-14   7.5397269e-09
      1.1786889               0            0.05   -0.0035644829    -3.62607e-09               0       1077.8392   0.00063242126               0               0               0               0               0               0               0               0   2.5131097e-14   7.2893605e-09
      1.1910414               0            0.05   -0.0034024017  -4.0155043e-09               0       1073.5861   0.00060512416               0               0               0               0               0               0               0               0   2.3949033e-14   6.9465208e-09
      1.2035227               0            0.05   -0.0032277331  -4.3496693e-09               0       1069.5297   0.00057226046               0               0               0               0               0               0               0               0   2.2402238e-14   6.4978907e-09
      1.2161342               0            0.05   -0.0030417628    -4.61436e-09               0         1065.62   0.00053911211               0               0               0               0               0               0               0               0   2.0459883e-14   5.9345283e-09
      1.2288773               0            0.05   -0.0028298827  -4.9996315e-09               0       1061.9442   0.00050146704               0               0               0               0               0               0               0               0   1.8120207e-14   5.2559201e-09
      1.2417532               0            0.05   -0.0026148437  -5.2309863e-09               0       1058.4885   0.00046159909               0               0               0               0               0               0               0               0    1.542088e-14   4.4729908e-09
      1.2547634               0            0.05   -0.0023642948   -5.051775e-09               0       1055.2858   0.00041927626               0               0               0               0               0               0               0               0   1.2463655e-14   3.6152514e-09
      1.2679093               0            0.05   -0.0021587871  -5.0244087e-09               0       1052.4059    0.0003817127               0               0               0               0               0               0               0               0   9.4164248e-15   2.7313956e-09
      1.2811922               0            0.05   -0.0018932545  -6.4545567e-09               0       1049.6751   0.00033878527               0               0               0               0               0               0               0               0   6.5103541e-15    1.888473e-09
      1.2946137               0            0.05   -0.0015845364  -6.8833388e-09               0       1047.4369   0.00027823208               0               0               0               0               0               0               0               0   4.0083414e-15   1.1627342e-09
      1.3081752               0            0.05   -0.0012277467  -1.0776497e-08               0       1045.4735   0.00022569959               0               0               0               0               0               0               0               0   2.1402981e-15    6.208759e-10
      1.3218781               0            0.05  -0.00052392422  -2.8439324e-08               0       1044.1581   0.00015904005               0               0               0               0               0               0               0               0     9.78916e-16   2.8398485e-10
       1.335724               0            0.05   0.00025898373   -5.551347e-08               0       1044.0712  -0.00015904005               0               0               0               0               0               0               0               0   4.0114864e-16   1.1637576e-10
      1.3497142               0            0.05   0.00097212635  -1.5387935e-08               0       1044.8762  -0.00016514037               0               0               0               0               0               0               0               0    2.220446e-16   6.4403433e-11
      1.3638503               0            0.05    0.0019125343  -2.2759325e-08               0       1046.7748  -0.00032597438               0               0               0               0               0               0               0               0    2.220446e-16   6.4403433e-11
      1.3781338               0            0.05    0.0033064986  -2.9377741e-08               0       1050.2485   -0.0005716246               0               0               0               0               0               0               0               0    2.220446e-16   6.4403433e-11
      1.3925664               0            0.05    0.0048784584  -4.6746289e-08               0       1056.1462  -0.00084871493               0               0               0               0               0               0               0               0    2.220446e-16   6.4403433e-11
      1.4071494               0            0.05    0.0081647489  -1.4515847e-07               0         1064.22   -0.0014097456               0               0               0               0               0               0               0               0   8.9974404e-16   2.6146328e-10
      1.4218845               0            0.05     0.010656863  -2.0436256e-06               0       1079.7232    -0.003487342               0               0               0               0               0               0               0               0   1.5830861e-14   4.6003098e-09
      1.4367733               0            0.05     0.014589207   -4.603511e-06               0       1095.3138    -0.023813078               0               0               0               0               0               0               0               0   3.5688842e-13   1.0370043e-07
      1.4518173               0            0.05     0.027019915  -2.0706724e-06               0       1122.7997    -0.023531851               0               0               0               0               0               0               0               0    9.110474e-12   2.6469212e-06
