#      distance             U_x             U_y             U_z               p             nut         nuTilda
      1.1351351   6.3245761e-17   1.3001937e-21               0    0.0012199996   7.2296686e-07   1.1378606e-21
      1.1372372   6.3245761e-17   1.3001937e-21               0    0.0012168448   7.2282884e-07   1.1378606e-21
      1.1393393   6.3245761e-17   1.3001937e-21               0    0.0012136901   7.2269083e-07   1.1378606e-21
      1.1414414   6.3245761e-17   1.3001937e-21               0    0.0012105353   7.2255281e-07   1.1378606e-21
      1.1435435   6.3245761e-17   1.3001937e-21               0    0.0012073805    7.224148e-07   1.1378606e-21
      1.1456456   6.3025645e-17   1.1730695e-21               0    0.0012042259    7.222768e-07   1.1404903e-21
      1.1477477   6.3025645e-17   1.1730695e-21               0    0.0012011083   7.2214219e-07   1.1404903e-21
      1.1498498   6.3025645e-17   1.1730695e-21               0    0.0011979907   7.2200759e-07   1.1404903e-21
       1.151952   6.3025645e-17   1.1730695e-21               0    0.0011948732   7.2187298e-07   1.1404903e-21
      1.1540541   6.3025645e-17   1.1730695e-21               0    0.0011917556   7.2173837e-07   1.1404903e-21
      1.1561562   6.3025645e-17   1.1730695e-21               0     0.001188638   7.2160376e-07   1.1404903e-21
      1.1582583   6.3025645e-17   1.1730695e-21               0    0.0011855204   7.2146916e-07   1.1404903e-21
      1.1603604   6.3025645e-17   1.1730695e-21               0    0.0011824028   7.2133455e-07   1.1404903e-21
      1.1624625   6.3025645e-17   1.1730695e-21               0    0.0011792852   7.2119994e-07   1.1404903e-21
      1.1645646   6.3025645e-17   1.1730695e-21               0    0.0011761676   7.2106533e-07   1.1404903e-21
      1.1666667   6.3025645e-17   1.1730695e-21               0      0.00117305   7.2093073e-07   1.1404903e-21
      1.1687688   6.3025645e-17   1.1730695e-21               0    0.0011699324   7.2079612e-07   1.1404903e-21
      1.1708709   6.3025645e-17   1.1730695e-21               0    0.0011668148   7.2066151e-07   1.1404903e-21
       1.172973   6.3025645e-17   1.1730695e-21               0    0.0011636972    7.205269e-07   1.1404903e-21
      1.1750751   6.3025645e-17   1.1730695e-21               0    0.0011605796    7.203923e-07   1.1404903e-21
      1.1771772   6.3025645e-17   1.1730695e-21               0     0.001157462   7.2025769e-07   1.1404903e-21
      1.1792793   6.3025645e-17   1.1730695e-21               0    0.0011543444   7.2012308e-07   1.1404903e-21
      1.1813814   6.2804516e-17   1.0425259e-21               0    0.0011512312   7.1998925e-07   1.1432787e-21
      1.1834835   6.2804516e-17   1.0425259e-21               0    0.0011481325   7.1985799e-07   1.1432787e-21
      1.1855856   6.2804516e-17   1.0425259e-21               0    0.0011450339   7.1972673e-07   1.1432787e-21
      1.1876877   6.2804516e-17   1.0425259e-21               0    0.0011419352   7.1959547e-07   1.1432787e-21
      1.1897898   6.2804516e-17   1.0425259e-21               0    0.0011388366   7.1946421e-07   1.1432787e-21
      1.1918919   6.2804516e-17   1.0425259e-21               0    0.0011357379   7.1933295e-07   1.1432787e-21
       1.193994   6.2804516e-17   1.0425259e-21               0    0.0011326392   7.1920169e-07   1.1432787e-21
      1.1960961   6.2804516e-17   1.0425259e-21               0    0.0011295406   7.1907043e-07   1.1432787e-21
      1.1981982   6.2804516e-17   1.0425259e-21               0    0.0011264419   7.1893917e-07   1.1432787e-21
      1.2003003   6.2804516e-17   1.0425259e-21               0    0.0011233433   7.1880791e-07   1.1432787e-21
      1.2024024   6.2804516e-17   1.0425259e-21               0    0.0011202446   7.1867665e-07   1.1432787e-21
      1.2045045   6.2804516e-17   1.0425259e-21               0     0.001117146   7.1854539e-07   1.1432787e-21
      1.2066066   6.2804516e-17   1.0425259e-21               0    0.0011140473   7.1841413e-07   1.1432787e-21
      1.2087087   6.2804516e-17   1.0425259e-21               0    0.0011109486   7.1828287e-07   1.1432787e-21
      1.2108108   6.2804516e-17   1.0425259e-21               0      0.00110785   7.1815161e-07   1.1432787e-21
      1.2129129   6.2804516e-17   1.0425259e-21               0    0.0011047513   7.1802035e-07   1.1432787e-21
       1.215015   6.2804516e-17   1.0425259e-21               0    0.0011016527   7.1788909e-07   1.1432787e-21
      1.2171171   6.2804516e-17   1.0425259e-21               0     0.001098554   7.1775784e-07   1.1432787e-21
      1.2192192   6.2582488e-17    9.074323e-22               0    0.0010954751   7.1763015e-07   1.1462163e-21
      1.2213213   6.2582488e-17    9.074323e-22               0    0.0010923974   7.1750268e-07   1.1462163e-21
      1.2234234   6.2582488e-17    9.074323e-22               0    0.0010893198   7.1737521e-07   1.1462163e-21
      1.2255255   6.2582488e-17    9.074323e-22               0    0.0010862421   7.1724774e-07   1.1462163e-21
      1.2276276   6.2582488e-17    9.074323e-22               0    0.0010831644   7.1712027e-07   1.1462163e-21
      1.2297297   6.2582488e-17    9.074323e-22               0    0.0010800867    7.169928e-07   1.1462163e-21
      1.2318318   6.2582488e-17    9.074323e-22               0     0.001077009   7.1686533e-07   1.1462163e-21
      1.2339339   6.2582488e-17    9.074323e-22               0    0.0010739313   7.1673785e-07   1.1462163e-21
       1.236036   6.2582488e-17    9.074323e-22               0    0.0010708536   7.1661038e-07   1.1462163e-21
      1.2381381   6.2582488e-17    9.074323e-22               0    0.0010677759   7.1648291e-07   1.1462163e-21
      1.2402402   6.2582488e-17    9.074323e-22               0    0.0010646982   7.1635544e-07   1.1462163e-21
      1.2423423   6.2582488e-17    9.074323e-22               0    0.0010616205   7.1622797e-07   1.1462163e-21
      1.2444444   6.2582488e-17    9.074323e-22               0    0.0010585429    7.161005e-07   1.1462163e-21
      1.2465465   6.2582488e-17    9.074323e-22               0    0.0010554652   7.1597303e-07   1.1462163e-21
      1.2486486   6.2582488e-17    9.074323e-22               0    0.0010523875   7.1584556e-07   1.1462163e-21
      1.2507508   6.2582488e-17    9.074323e-22               0    0.0010493098   7.1571808e-07   1.1462163e-21
      1.2528529   6.2582488e-17    9.074323e-22               0    0.0010462321   7.1559061e-07   1.1462163e-21
       1.254955   6.2361261e-17   8.0559879e-22               0    0.0010431547   7.1546426e-07   1.1491887e-21
      1.2570571   6.2361261e-17   8.0559879e-22               0    0.0010400792   7.1534567e-07   1.1491887e-21
      1.2591592   6.2361261e-17   8.0559879e-22               0    0.0010370037   7.1522708e-07   1.1491887e-21
      1.2612613   6.2361261e-17   8.0559879e-22               0    0.0010339283   7.1510849e-07   1.1491887e-21
      1.2633634   6.2361261e-17   8.0559879e-22               0    0.0010308528    7.149899e-07   1.1491887e-21
      1.2654655   6.2361261e-17   8.0559879e-22               0    0.0010277773   7.1487131e-07   1.1491887e-21
      1.2675676   6.2361261e-17   8.0559879e-22               0    0.0010247018   7.1475272e-07   1.1491887e-21
      1.2696697   6.2361261e-17   8.0559879e-22               0    0.0010216263   7.1463413e-07   1.1491887e-21
      1.2717718   6.2361261e-17   8.0559879e-22               0    0.0010185509   7.1451554e-07   1.1491887e-21
      1.2738739   6.2361261e-17   8.0559879e-22               0    0.0010154754   7.1439695e-07   1.1491887e-21
       1.275976   6.2361261e-17   8.0559879e-22               0    0.0010123999   7.1427836e-07   1.1491887e-21
      1.2780781   6.2361261e-17   8.0559879e-22               0    0.0010093244   7.1415977e-07   1.1491887e-21
      1.2801802   6.2361261e-17   8.0559879e-22               0     0.001006249   7.1404118e-07   1.1491887e-21
      1.2822823   6.2361261e-17   8.0559879e-22               0    0.0010031735   7.1392259e-07   1.1491887e-21
      1.2843844   6.2361261e-17   8.0559879e-22               0     0.001000098     7.13804e-07   1.1491887e-21
      1.2864865   6.2361261e-17   8.0559879e-22               0   0.00099702253   7.1368541e-07   1.1491887e-21
      1.2885886   6.2361261e-17   8.0559879e-22               0   0.00099394705   7.1356682e-07   1.1491887e-21
      1.2906907   6.2361261e-17   8.0559879e-22               0   0.00099087157   7.1344823e-07   1.1491887e-21
      1.2927928   6.2361261e-17   8.0559879e-22               0    0.0009877961   7.1332964e-07   1.1491887e-21
      1.2948949   6.2157728e-17   1.9901923e-21               0   0.00098454413    7.132473e-07   1.1508243e-21
       1.296997   6.2157728e-17   1.9901923e-21               0   0.00098123634   7.1317644e-07   1.1508243e-21
      1.2990991   6.2157728e-17   1.9901923e-21               0   0.00097792856   7.1310557e-07   1.1508243e-21
      1.3012012   6.2157728e-17   1.9901923e-21               0   0.00097462077    7.130347e-07   1.1508243e-21
      1.3033033   6.2157728e-17   1.9901923e-21               0   0.00097131299   7.1296384e-07   1.1508243e-21
      1.3054054   6.2157728e-17   1.9901923e-21               0    0.0009680052   7.1289297e-07   1.1508243e-21
      1.3075075   6.2157728e-17   1.9901923e-21               0   0.00096469741    7.128221e-07   1.1508243e-21
      1.3096096   6.2157728e-17   1.9901923e-21               0   0.00096138963   7.1275123e-07   1.1508243e-21
      1.3117117   6.2157728e-17   1.9901923e-21               0   0.00095808184   7.1268037e-07   1.1508243e-21
      1.3138138   6.2157728e-17   1.9901923e-21               0   0.00095477405    7.126095e-07   1.1508243e-21
      1.3159159   6.2157728e-17   1.9901923e-21               0   0.00095146627   7.1253863e-07   1.1508243e-21
       1.318018   6.2157728e-17   1.9901923e-21               0   0.00094815848   7.1246776e-07   1.1508243e-21
      1.3201201   6.2157728e-17   1.9901923e-21               0    0.0009448507    7.123969e-07   1.1508243e-21
      1.3222222   6.2157728e-17   1.9901923e-21               0   0.00094154291   7.1232603e-07   1.1508243e-21
      1.3243243   6.2157728e-17   1.9901923e-21               0   0.00093823512   7.1225516e-07   1.1508243e-21
      1.3264264   6.2157728e-17   1.9901923e-21               0   0.00093492734   7.1218429e-07   1.1508243e-21
      1.3285285   6.2157728e-17   1.9901923e-21               0   0.00093161955   7.1211343e-07   1.1508243e-21
      1.3306306   6.2157728e-17   1.9901923e-21               0   0.00092831176   7.1204256e-07   1.1508243e-21
      1.3327327   6.2157728e-17   1.9901923e-21               0   0.00092500398   7.1197169e-07   1.1508243e-21
      1.3348348   6.2099491e-17   3.0244175e-20               0   0.00092143435   7.1220566e-07   1.1220311e-21
      1.3369369   6.2099491e-17   3.0244175e-20               0   0.00091781084   7.1250237e-07   1.1220311e-21
       1.339039   6.2099491e-17   3.0244175e-20               0   0.00091418733   7.1279907e-07   1.1220311e-21
      1.3411411   6.2099491e-17   3.0244175e-20               0   0.00091056382   7.1309577e-07   1.1220311e-21
      1.3432432   6.2099491e-17   3.0244175e-20               0   0.00090694031   7.1339248e-07   1.1220311e-21
      1.3453453   6.2099491e-17   3.0244175e-20               0    0.0009033168   7.1368918e-07   1.1220311e-21
      1.3474474   6.2099491e-17   3.0244175e-20               0   0.00089969329   7.1398589e-07   1.1220311e-21
      1.3495495   6.2099491e-17   3.0244175e-20               0   0.00089606978   7.1428259e-07   1.1220311e-21
      1.3516517   6.2099491e-17   3.0244175e-20               0   0.00089244627   7.1457929e-07   1.1220311e-21
      1.3537538   6.2099491e-17   3.0244175e-20               0   0.00088882276     7.14876e-07   1.1220311e-21
      1.3558559   6.2099491e-17   3.0244175e-20               0   0.00088519925    7.151727e-07   1.1220311e-21
       1.357958   6.2099491e-17   3.0244175e-20               0   0.00088157574    7.154694e-07   1.1220311e-21
      1.3600601   6.2099491e-17   3.0244175e-20               0   0.00087795223   7.1576611e-07   1.1220311e-21
      1.3621622   6.2099491e-17   3.0244175e-20               0   0.00087432872   7.1606281e-07   1.1220311e-21
      1.3642643   6.2099491e-17   3.0244175e-20               0   0.00087070521   7.1635952e-07   1.1220311e-21
      1.3663664   6.2099491e-17   3.0244175e-20               0    0.0008670817   7.1665622e-07   1.1220311e-21
      1.3684685   6.2099491e-17   3.0244175e-20               0   0.00086345819   7.1695292e-07   1.1220311e-21
      1.3705706   6.2099491e-17   3.0244175e-20               0   0.00085983469   7.1724963e-07   1.1220311e-21
      1.3726727   6.2099491e-17   3.0244175e-20               0   0.00085621118   7.1754633e-07   1.1220311e-21
      1.3747748   6.3292565e-17   4.2475695e-20               0   0.00085272299   7.1789295e-07   4.8003703e-22
      1.3768769   6.3292565e-17   4.2475695e-20               0    0.0008495259   7.1834693e-07   4.8003703e-22
       1.378979   6.3292565e-17   4.2475695e-20               0   0.00084632881   7.1880091e-07   4.8003703e-22
      1.3810811   6.3292565e-17   4.2475695e-20               0   0.00084313173    7.192549e-07   4.8003703e-22
      1.3831832   6.3292565e-17   4.2475695e-20               0   0.00083993464   7.1970888e-07   4.8003703e-22
      1.3852853   6.3292565e-17   4.2475695e-20               0   0.00083673755   7.2016286e-07   4.8003703e-22
      1.3873874   6.3292565e-17   4.2475695e-20               0   0.00083354046   7.2061685e-07   4.8003703e-22
      1.3894895   6.3292565e-17   4.2475695e-20               0   0.00083034337   7.2107083e-07   4.8003703e-22
      1.3915916   6.3292565e-17   4.2475695e-20               0   0.00082714628   7.2152481e-07   4.8003703e-22
      1.3936937   6.3292565e-17   4.2475695e-20               0   0.00082394919    7.219788e-07   4.8003703e-22
      1.3957958   6.3292565e-17   4.2475695e-20               0   0.00082075211   7.2243278e-07   4.8003703e-22
      1.3978979   6.3292565e-17   4.2475695e-20               0   0.00081755502   7.2288676e-07   4.8003703e-22
            1.4   6.3292565e-17   4.2475695e-20               0   0.00081435793   7.2334075e-07   4.8003703e-22
      1.4021021   6.3292565e-17   4.2475695e-20               0   0.00081116084   7.2379473e-07   4.8003703e-22
      1.4042042   6.3292565e-17   4.2475695e-20               0   0.00080796375   7.2424871e-07   4.8003703e-22
      1.4063063   6.3292565e-17   4.2475695e-20               0   0.00080476666    7.247027e-07   4.8003703e-22
      1.4084084   6.3292565e-17   4.2475695e-20               0   0.00080156958   7.2515668e-07   4.8003703e-22
      1.4105105   6.3292565e-17   4.2475695e-20               0   0.00079837249   7.2561066e-07   4.8003703e-22
      1.4126126   6.3292565e-17   4.2475695e-20               0    0.0007951754   7.2606465e-07   4.8003703e-22
      1.4147147   6.3292565e-17   4.2475695e-20               0   0.00079197831   7.2651863e-07   4.8003703e-22
      1.4168168   6.3900417e-17   3.8932727e-20               0   0.00078889821   7.2692873e-07   4.4628956e-22
      1.4189189   6.3900417e-17   3.8932727e-20               0   0.00078626922   7.2716962e-07   4.4628956e-22
       1.421021   6.3900417e-17   3.8932727e-20               0   0.00078364024   7.2741051e-07   4.4628956e-22
      1.4231231   6.3900417e-17   3.8932727e-20               0   0.00078101125   7.2765139e-07   4.4628956e-22
      1.4252252   6.3900417e-17   3.8932727e-20               0   0.00077838227   7.2789228e-07   4.4628956e-22
      1.4273273   6.3900417e-17   3.8932727e-20               0   0.00077575329   7.2813316e-07   4.4628956e-22
      1.4294294   6.3900417e-17   3.8932727e-20               0    0.0007731243   7.2837405e-07   4.4628956e-22
      1.4315315   6.3900417e-17   3.8932727e-20               0   0.00077049532   7.2861494e-07   4.4628956e-22
      1.4336336   6.3900417e-17   3.8932727e-20               0   0.00076786634   7.2885582e-07   4.4628956e-22
      1.4357357   6.3900417e-17   3.8932727e-20               0   0.00076523735   7.2909671e-07   4.4628956e-22
      1.4378378   6.3900417e-17   3.8932727e-20               0   0.00076260837   7.2933759e-07   4.4628956e-22
      1.4399399   6.3900417e-17   3.8932727e-20               0   0.00075997938   7.2957848e-07   4.4628956e-22
       1.442042   6.3900417e-17   3.8932727e-20               0    0.0007573504   7.2981937e-07   4.4628956e-22
      1.4441441   6.3900417e-17   3.8932727e-20               0   0.00075472142   7.3006025e-07   4.4628956e-22
      1.4462462   6.3900417e-17   3.8932727e-20               0   0.00075209243   7.3030114e-07   4.4628956e-22
      1.4483483   6.3900417e-17   3.8932727e-20               0   0.00074946345   7.3054203e-07   4.4628956e-22
      1.4504505   6.3900417e-17   3.8932727e-20               0   0.00074683447   7.3078291e-07   4.4628956e-22
      1.4525526   6.3900417e-17   3.8932727e-20               0   0.00074420548    7.310238e-07   4.4628956e-22
      1.4546547   6.3900417e-17   3.8932727e-20               0    0.0007415765   7.3126468e-07   4.4628956e-22
      1.4567568   6.3900417e-17   3.8932727e-20               0   0.00073894751   7.3150557e-07   4.4628956e-22
      1.4588589   6.3900417e-17   3.8932727e-20               0   0.00073631853   7.3174646e-07   4.4628956e-22
       1.460961   6.4266155e-17   3.2789169e-20               0   0.00073369501   7.3193164e-07   4.4880345e-22
      1.4630631   6.4266155e-17   3.2789169e-20               0   0.00073107748   7.3205566e-07   4.4880345e-22
      1.4651652   6.4266155e-17   3.2789169e-20               0   0.00072845995   7.3217968e-07   4.4880345e-22
      1.4672673   6.4266155e-17   3.2789169e-20               0   0.00072584243    7.323037e-07   4.4880345e-22
      1.4693694   6.4266155e-17   3.2789169e-20               0    0.0007232249   7.3242772e-07   4.4880345e-22
      1.4714715   6.4266155e-17   3.2789169e-20               0   0.00072060738   7.3255174e-07   4.4880345e-22
      1.4735736   6.4266155e-17   3.2789169e-20               0   0.00071798985   7.3267576e-07   4.4880345e-22
      1.4756757   6.4266155e-17   3.2789169e-20               0   0.00071537232   7.3279978e-07   4.4880345e-22
      1.4777778   6.4266155e-17   3.2789169e-20               0    0.0007127548    7.329238e-07   4.4880345e-22
      1.4798799   6.4266155e-17   3.2789169e-20               0   0.00071013727   7.3304782e-07   4.4880345e-22
       1.481982   6.4266155e-17   3.2789169e-20               0   0.00070751974   7.3317184e-07   4.4880345e-22
      1.4840841   6.4266155e-17   3.2789169e-20               0   0.00070490222   7.3329586e-07   4.4880345e-22
      1.4861862   6.4266155e-17   3.2789169e-20               0   0.00070228469   7.3341988e-07   4.4880345e-22
      1.4882883   6.4266155e-17   3.2789169e-20               0   0.00069966717    7.335439e-07   4.4880345e-22
      1.4903904   6.4266155e-17   3.2789169e-20               0   0.00069704964   7.3366792e-07   4.4880345e-22
      1.4924925   6.4266155e-17   3.2789169e-20               0   0.00069443211   7.3379194e-07   4.4880345e-22
      1.4945946   6.4266155e-17   3.2789169e-20               0   0.00069181459   7.3391596e-07   4.4880345e-22
      1.4966967   6.4266155e-17   3.2789169e-20               0   0.00068919706   7.3403998e-07   4.4880345e-22
      1.4987988   6.4266155e-17   3.2789169e-20               0   0.00068657953     7.34164e-07   4.4880345e-22
      1.5009009   6.4266155e-17   3.2789169e-20               0   0.00068396201   7.3428802e-07   4.4880345e-22
       1.503003   6.4266155e-17   3.2789169e-20               0   0.00068134448   7.3441204e-07   4.4880345e-22
      1.5051051   6.4403786e-17   2.5814652e-20               0   0.00067872574   7.3452636e-07   4.5059597e-22
      1.5072072   6.4403786e-17   2.5814652e-20               0   0.00067609718   7.3456254e-07   4.5059597e-22
      1.5093093   6.4403786e-17   2.5814652e-20               0   0.00067346862   7.3459872e-07   4.5059597e-22
      1.5114114   6.4403786e-17   2.5814652e-20               0   0.00067084006   7.3463491e-07   4.5059597e-22
      1.5135135   6.4403786e-17   2.5814652e-20               0    0.0006682115   7.3467109e-07   4.5059597e-22
      1.5156156   6.4403786e-17   2.5814652e-20               0   0.00066558294   7.3470727e-07   4.5059597e-22
      1.5177177   6.4403786e-17   2.5814652e-20               0   0.00066295438   7.3474345e-07   4.5059597e-22
      1.5198198   6.4403786e-17   2.5814652e-20               0   0.00066032582   7.3477963e-07   4.5059597e-22
      1.5219219   6.4403786e-17   2.5814652e-20               0   0.00065769726   7.3481581e-07   4.5059597e-22
       1.524024   6.4403786e-17   2.5814652e-20               0    0.0006550687     7.34852e-07   4.5059597e-22
      1.5261261   6.4403786e-17   2.5814652e-20               0   0.00065244014   7.3488818e-07   4.5059597e-22
      1.5282282   6.4403786e-17   2.5814652e-20               0   0.00064981158   7.3492436e-07   4.5059597e-22
      1.5303303   6.4403786e-17   2.5814652e-20               0   0.00064718302   7.3496054e-07   4.5059597e-22
      1.5324324   6.4403786e-17   2.5814652e-20               0   0.00064455446   7.3499672e-07   4.5059597e-22
      1.5345345   6.4403786e-17   2.5814652e-20               0    0.0006419259   7.3503291e-07   4.5059597e-22
      1.5366366   6.4403786e-17   2.5814652e-20               0   0.00063929734   7.3506909e-07   4.5059597e-22
      1.5387387   6.4403786e-17   2.5814652e-20               0   0.00063666878   7.3510527e-07   4.5059597e-22
      1.5408408   6.4403786e-17   2.5814652e-20               0   0.00063404022   7.3514145e-07   4.5059597e-22
      1.5429429   6.4403786e-17   2.5814652e-20               0   0.00063141166   7.3517763e-07   4.5059597e-22
       1.545045   6.4403786e-17   2.5814652e-20               0    0.0006287831   7.3521382e-07   4.5059597e-22
      1.5471471   6.4403786e-17   2.5814652e-20               0   0.00062615455      7.3525e-07   4.5059597e-22
      1.5492492   6.4403786e-17   2.5814652e-20               0   0.00062352599   7.3528618e-07   4.5059597e-22
      1.5513514   6.4423258e-17   2.0261736e-20               0   0.00062090646   7.3531864e-07   4.5168598e-22
      1.5534535   6.4423258e-17   2.0261736e-20               0   0.00061838075   7.3531243e-07   4.5168598e-22
      1.5555556   6.4423258e-17   2.0261736e-20               0   0.00061585503   7.3530622e-07   4.5168598e-22
      1.5576577   6.4423258e-17   2.0261736e-20               0   0.00061332931   7.3530001e-07   4.5168598e-22
      1.5597598   6.4423258e-17   2.0261736e-20               0   0.00061080359    7.352938e-07   4.5168598e-22
      1.5618619   6.4423258e-17   2.0261736e-20               0   0.00060827787   7.3528759e-07   4.5168598e-22
       1.563964   6.4423258e-17   2.0261736e-20               0   0.00060575215   7.3528138e-07   4.5168598e-22
      1.5660661   6.4423258e-17   2.0261736e-20               0   0.00060322644   7.3527517e-07   4.5168598e-22
      1.5681682   6.4423258e-17   2.0261736e-20               0   0.00060070072   7.3526896e-07   4.5168598e-22
      1.5702703   6.4423258e-17   2.0261736e-20               0     0.000598175   7.3526275e-07   4.5168598e-22
      1.5723724   6.4423258e-17   2.0261736e-20               0   0.00059564928   7.3525654e-07   4.5168598e-22
      1.5744745   6.4423258e-17   2.0261736e-20               0   0.00059312356   7.3525034e-07   4.5168598e-22
      1.5765766   6.4423258e-17   2.0261736e-20               0   0.00059059785   7.3524413e-07   4.5168598e-22
      1.5786787   6.4423258e-17   2.0261736e-20               0   0.00058807213   7.3523792e-07   4.5168598e-22
      1.5807808   6.4423258e-17   2.0261736e-20               0   0.00058554641   7.3523171e-07   4.5168598e-22
      1.5828829   6.4423258e-17   2.0261736e-20               0   0.00058302069    7.352255e-07   4.5168598e-22
       1.584985   6.4423258e-17   2.0261736e-20               0   0.00058049497   7.3521929e-07   4.5168598e-22
      1.5870871   6.4423258e-17   2.0261736e-20               0   0.00057796926   7.3521308e-07   4.5168598e-22
      1.5891892   6.4423258e-17   2.0261736e-20               0   0.00057544354   7.3520687e-07   4.5168598e-22
      1.5912913   6.4423258e-17   2.0261736e-20               0   0.00057291782   7.3520066e-07   4.5168598e-22
      1.5933934   6.4423258e-17   2.0261736e-20               0    0.0005703921   7.3519445e-07   4.5168598e-22
      1.5954955   6.4423258e-17   2.0261736e-20               0   0.00056786638   7.3518824e-07   4.5168598e-22
      1.5975976   6.4423258e-17   2.0261736e-20               0   0.00056534066   7.3518203e-07   4.5168598e-22
      1.5996997   6.4376898e-17   1.5970892e-20               0   0.00056286734    7.351672e-07   4.5253097e-22
      1.6018018   6.4376898e-17   1.5970892e-20               0   0.00056047642    7.351388e-07   4.5253097e-22
      1.6039039   6.4376898e-17   1.5970892e-20               0   0.00055808549    7.351104e-07   4.5253097e-22
       1.606006   6.4376898e-17   1.5970892e-20               0   0.00055569457     7.35082e-07   4.5253097e-22
      1.6081081   6.4376898e-17   1.5970892e-20               0   0.00055330364    7.350536e-07   4.5253097e-22
      1.6102102   6.4376898e-17   1.5970892e-20               0   0.00055091272    7.350252e-07   4.5253097e-22
      1.6123123   6.4376898e-17   1.5970892e-20               0   0.00054852179    7.349968e-07   4.5253097e-22
      1.6144144   6.4376898e-17   1.5970892e-20               0   0.00054613087    7.349684e-07   4.5253097e-22
      1.6165165   6.4376898e-17   1.5970892e-20               0   0.00054373994      7.3494e-07   4.5253097e-22
      1.6186186   6.4376898e-17   1.5970892e-20               0   0.00054134902    7.349116e-07   4.5253097e-22
      1.6207207   6.4376898e-17   1.5970892e-20               0   0.00053895809    7.348832e-07   4.5253097e-22
      1.6228228   6.4376898e-17   1.5970892e-20               0   0.00053656717    7.348548e-07   4.5253097e-22
      1.6249249   6.4376898e-17   1.5970892e-20               0   0.00053417624    7.348264e-07   4.5253097e-22
       1.627027   6.4376898e-17   1.5970892e-20               0   0.00053178532     7.34798e-07   4.5253097e-22
      1.6291291   6.4376898e-17   1.5970892e-20               0   0.00052939439    7.347696e-07   4.5253097e-22
      1.6312312   6.4376898e-17   1.5970892e-20               0   0.00052700347    7.347412e-07   4.5253097e-22
      1.6333333   6.4376898e-17   1.5970892e-20               0   0.00052461254   7.3471279e-07   4.5253097e-22
      1.6354354   6.4376898e-17   1.5970892e-20               0   0.00052222162   7.3468439e-07   4.5253097e-22
      1.6375375   6.4376898e-17   1.5970892e-20               0   0.00051983069   7.3465599e-07   4.5253097e-22
      1.6396396   6.4376898e-17   1.5970892e-20               0   0.00051743977   7.3462759e-07   4.5253097e-22
      1.6417417   6.4376898e-17   1.5970892e-20               0   0.00051504884   7.3459919e-07   4.5253097e-22
      1.6438438   6.4376898e-17   1.5970892e-20               0   0.00051265792   7.3457079e-07   4.5253097e-22
      1.6459459   6.4376898e-17   1.5970892e-20               0   0.00051026699   7.3454239e-07   4.5253097e-22
       1.648048   6.4376898e-17   1.5970892e-20               0   0.00050787607   7.3451399e-07   4.5253097e-22
      1.6501502   6.4293575e-17   1.2613051e-20               0   0.00050559474   7.3447396e-07   4.5310767e-22
      1.6522523   6.4293575e-17   1.2613051e-20               0   0.00050331428   7.3443383e-07   4.5310767e-22
      1.6543544   6.4293575e-17   1.2613051e-20               0   0.00050103381    7.343937e-07   4.5310767e-22
      1.6564565   6.4293575e-17   1.2613051e-20               0   0.00049875335   7.3435357e-07   4.5310767e-22
      1.6585586   6.4293575e-17   1.2613051e-20               0   0.00049647289   7.3431344e-07   4.5310767e-22
      1.6606607   6.4293575e-17   1.2613051e-20               0   0.00049419242   7.3427331e-07   4.5310767e-22
      1.6627628   6.4293575e-17   1.2613051e-20               0   0.00049191196   7.3423318e-07   4.5310767e-22
      1.6648649   6.4293575e-17   1.2613051e-20               0    0.0004896315   7.3419305e-07   4.5310767e-22
       1.666967   6.4293575e-17   1.2613051e-20               0   0.00048735103   7.3415292e-07   4.5310767e-22
      1.6690691   6.4293575e-17   1.2613051e-20               0   0.00048507057   7.3411279e-07   4.5310767e-22
      1.6711712   6.4293575e-17   1.2613051e-20               0   0.00048279011   7.3407266e-07   4.5310767e-22
      1.6732733   6.4293575e-17   1.2613051e-20               0   0.00048050964   7.3403253e-07   4.5310767e-22
      1.6753754   6.4293575e-17   1.2613051e-20               0   0.00047822918    7.339924e-07   4.5310767e-22
      1.6774775   6.4293575e-17   1.2613051e-20               0   0.00047594872   7.3395227e-07   4.5310767e-22
      1.6795796   6.4293575e-17   1.2613051e-20               0   0.00047366825   7.3391214e-07   4.5310767e-22
      1.6816817   6.4293575e-17   1.2613051e-20               0   0.00047138779   7.3387201e-07   4.5310767e-22
      1.6837838   6.4293575e-17   1.2613051e-20               0   0.00046910733   7.3383188e-07   4.5310767e-22
      1.6858859   6.4293575e-17   1.2613051e-20               0   0.00046682686   7.3379175e-07   4.5310767e-22
       1.687988   6.4293575e-17   1.2613051e-20               0    0.0004645464   7.3375162e-07   4.5310767e-22
      1.6900901   6.4293575e-17   1.2613051e-20               0   0.00046226594   7.3371149e-07   4.5310767e-22
      1.6921922   6.4293575e-17   1.2613051e-20               0   0.00045998547   7.3367136e-07   4.5310767e-22
      1.6942943   6.4293575e-17   1.2613051e-20               0   0.00045770501   7.3363123e-07   4.5310767e-22
      1.6963964   6.4293575e-17   1.2613051e-20               0   0.00045542455    7.335911e-07   4.5310767e-22
      1.6984985   6.4293575e-17   1.2613051e-20               0   0.00045314408   7.3355097e-07   4.5310767e-22
      1.7006006   6.4187635e-17   1.0015176e-20               0   0.00045097587   7.3350534e-07   4.5346839e-22
