# y+ ()         
# Time          	patch           	min             	max             	average         
240             	bottom	7.14690939e+01	1.16324880e+02	8.30909709e+01
241             	bottom	6.83619829e+01	1.16324764e+02	8.35148050e+01
242             	bottom	7.14690938e+01	1.16324880e+02	8.30909659e+01
243             	bottom	6.83619829e+01	1.16324764e+02	8.35148058e+01
244             	bottom	7.14690937e+01	1.16324880e+02	8.30909605e+01
245             	bottom	6.83619830e+01	1.16324764e+02	8.35148047e+01
246             	bottom	7.14690937e+01	1.16324880e+02	8.30909573e+01
247             	bottom	6.83619830e+01	1.16324764e+02	8.35148034e+01
248             	bottom	7.14690937e+01	1.16324880e+02	8.30909528e+01
249             	bottom	6.83619832e+01	1.16324764e+02	8.35148039e+01
250             	bottom	7.14690937e+01	1.16324880e+02	8.30909478e+01
251             	bottom	6.83619832e+01	1.16324764e+02	8.35148024e+01
252             	bottom	7.14690937e+01	1.16324880e+02	8.30909450e+01
253             	bottom	6.83619834e+01	1.16324764e+02	8.35148008e+01
254             	bottom	7.14690936e+01	1.16324880e+02	8.30909409e+01
255             	bottom	6.83619834e+01	1.16324764e+02	8.35148010e+01
256             	bottom	7.14690936e+01	1.16324880e+02	8.30909362e+01
257             	bottom	6.83619835e+01	1.16324764e+02	8.35147993e+01
258             	bottom	7.14690936e+01	1.16324880e+02	8.30909337e+01
259             	bottom	6.83619836e+01	1.16324764e+02	8.35147975e+01
260             	bottom	7.14690937e+01	1.16324880e+02	8.30909299e+01
261             	bottom	6.83619837e+01	1.16324764e+02	8.35147975e+01
262             	bottom	7.14690937e+01	1.16324880e+02	8.30909255e+01
263             	bottom	6.83619837e+01	1.16324764e+02	8.35147955e+01
264             	bottom	7.14690937e+01	1.16324880e+02	8.30909233e+01
265             	bottom	6.83619837e+01	1.16324764e+02	8.35147935e+01
266             	bottom	7.14690937e+01	1.16324880e+02	8.30909197e+01
267             	bottom	6.83619837e+01	1.16324764e+02	8.35147933e+01
268             	bottom	7.14690937e+01	1.16324880e+02	8.30909155e+01
269             	bottom	6.83619838e+01	1.16324764e+02	8.35147912e+01
270             	bottom	7.14690937e+01	1.16324880e+02	8.30909135e+01
271             	bottom	6.83619838e+01	1.16324764e+02	8.35147891e+01
272             	bottom	7.14690937e+01	1.16324880e+02	8.30909102e+01
273             	bottom	6.83619839e+01	1.16324764e+02	8.35147888e+01
274             	bottom	7.14690937e+01	1.16324880e+02	8.30909062e+01
275             	bottom	6.83619838e+01	1.16324764e+02	8.35147865e+01
276             	bottom	7.14690937e+01	1.16324880e+02	8.30909044e+01
277             	bottom	6.83619839e+01	1.16324764e+02	8.35147842e+01
278             	bottom	7.14690937e+01	1.16324880e+02	8.30909012e+01
279             	bottom	6.83619839e+01	1.16324764e+02	8.35147838e+01
280             	bottom	7.14690937e+01	1.16324880e+02	8.30908973e+01
281             	bottom	6.83619840e+01	1.16324764e+02	8.35147814e+01
282             	bottom	7.14690937e+01	1.16324880e+02	8.30908957e+01
283             	bottom	6.83619839e+01	1.16324763e+02	8.35147791e+01
284             	bottom	7.14690937e+01	1.16324880e+02	8.30908926e+01
285             	bottom	6.83619840e+01	1.16324763e+02	8.35147785e+01
286             	bottom	7.14690937e+01	1.16324880e+02	8.30908889e+01
287             	bottom	6.83619840e+01	1.16324763e+02	8.35147761e+01
288             	bottom	7.14690937e+01	1.16324880e+02	8.30908874e+01
289             	bottom	6.83619841e+01	1.16324763e+02	8.35147736e+01
290             	bottom	7.14690937e+01	1.16324880e+02	8.30908844e+01
291             	bottom	6.83619841e+01	1.16324763e+02	8.35147730e+01
292             	bottom	7.14690937e+01	1.16324880e+02	8.30908809e+01
293             	bottom	6.83619841e+01	1.16324763e+02	8.35147705e+01
294             	bottom	7.14690937e+01	1.16324880e+02	8.30908794e+01
295             	bottom	6.83619841e+01	1.16324763e+02	8.35147680e+01
296             	bottom	7.14690937e+01	1.16324880e+02	8.30908766e+01
297             	bottom	6.83619842e+01	1.16324763e+02	8.35147674e+01
298             	bottom	7.14690937e+01	1.16324879e+02	8.30908731e+01
299             	bottom	6.83619842e+01	1.16324763e+02	8.35147648e+01
300             	bottom	7.14690937e+01	1.16324879e+02	8.30908717e+01
301             	bottom	6.83619843e+01	1.16324763e+02	8.35147622e+01
302             	bottom	7.14690937e+01	1.16324879e+02	8.30908690e+01
303             	bottom	6.83619842e+01	1.16324763e+02	8.35147615e+01
304             	bottom	7.14690937e+01	1.16324879e+02	8.30908656e+01
305             	bottom	6.83619843e+01	1.16324763e+02	8.35147589e+01
306             	bottom	7.14690937e+01	1.16324879e+02	8.30908643e+01
307             	bottom	6.83619843e+01	1.16324763e+02	8.35147563e+01
308             	bottom	7.14690937e+01	1.16324879e+02	8.30908616e+01
309             	bottom	6.83619844e+01	1.16324763e+02	8.35147556e+01
310             	bottom	7.14690937e+01	1.16324879e+02	8.30908582e+01
311             	bottom	6.83619844e+01	1.16324763e+02	8.35147529e+01
312             	bottom	7.14690937e+01	1.16324879e+02	8.30908570e+01
313             	bottom	6.83619845e+01	1.16324763e+02	8.35147503e+01
314             	bottom	7.14690937e+01	1.16324879e+02	8.30908544e+01
315             	bottom	6.83619844e+01	1.16324763e+02	8.35147495e+01
316             	bottom	7.14690937e+01	1.16324879e+02	8.30908511e+01
317             	bottom	6.83619845e+01	1.16324763e+02	8.35147469e+01
318             	bottom	7.14690936e+01	1.16324879e+02	8.30908499e+01
