#             y             U_x             U_y             U_z              kl              kt             nut           omega
    0.007283279        5.453826     0.023961471   3.6867469e-23     0.093921021     0.033000719   0.00014086234       16.327152
   0.0077521041       5.4537376     0.023916342   1.0871687e-22     0.093926932     0.033016401   0.00014142007       16.255572
   0.0082497982       5.4536152     0.023866966   2.3263898e-23     0.093931256     0.033025066   0.00014180045       16.205466
    0.008778139       5.4534661     0.023813342   3.3827362e-23     0.093934466     0.033029315   0.00014206394       16.170288
   0.0093390136       5.4532949     0.023755402   2.6572686e-23     0.093936892     0.033030977   0.00014224761       16.145264
   0.0099344254        5.453104      0.02369297   -2.647108e-23     0.093938759     0.033031228   0.00014237524        16.12709
    0.010566501       5.4528941     0.023625792   1.8641003e-23     0.093940219     0.033030763   0.00014246202       16.113559
    0.011237498       5.4526648     0.023553542   4.1697551e-23     0.093941376     0.033029962   0.00014251781        16.10323
    0.011949813       5.4524146     0.023475835   4.4656602e-23     0.093942298     0.033029021   0.00014254938       16.095172
    0.012705991       5.4521415     0.023392232   6.6380217e-24     0.093943036     0.033028039    0.0001425618        16.08877
    0.013508733       5.4518434     0.023302247  -8.9106697e-23     0.093943625     0.033027063   0.00014255914       16.083613
    0.014360904       5.4515176     0.023205342  -3.9406958e-23     0.093944089      0.03302611   0.00014254477       16.079413
    0.015265551       5.4511614     0.023100933    7.125196e-23     0.093944449      0.03302519   0.00014252149       16.075959
    0.016225903        5.450772     0.022988379   5.7292915e-23      0.09394472       0.0330243   0.00014249166       16.073096
    0.017245391       5.4503467     0.022866989  -1.4450331e-23     0.093944911     0.033023436   0.00014245729       16.070702
    0.018327656       5.4498824     0.022736015  -7.8457359e-23     0.093945033     0.033022592    0.0001424201       16.068682
    0.019476565       5.4493764     0.022594651  -3.5332486e-23     0.093945091      0.03302176   0.00014238162        16.06696
     0.02069622       5.4488257     0.022442026   4.2380135e-23     0.093945091     0.033020932   0.00014234326       16.065476
    0.021990978       5.4482276     0.022277203   3.3934589e-23     0.093945035       0.0330201   0.00014230634       16.064179
    0.023365464       5.4475795     0.022099176   4.5659796e-23     0.093944927     0.033019255    0.0001422721        16.06303
    0.024824587       5.4468788     0.021906868   1.5554812e-23     0.093944769      0.03301839   0.00014224173       16.061996
    0.026373559       5.4461236     0.021699126   -6.141367e-23     0.093944563     0.033017498   0.00014221635       16.061049
    0.028017912       5.4453121      0.02147473  -5.1348598e-24     0.093944309     0.033016572   0.00014219704       16.060168
     0.02976352       5.4444431     0.021232386   1.9684206e-23      0.09394401     0.033015606   0.00014218479       16.059334
    0.031616619       5.4435159     0.020970739  -1.1148066e-22     0.093943666     0.033014597   0.00014218048       16.058533
    0.033583826       5.4425305     0.020688366  -1.6861353e-22     0.093943279     0.033013541   0.00014218491       16.057753
    0.035672168       5.4414877     0.020383804  -1.2997594e-22     0.093942851     0.033012436   0.00014219866       16.056985
    0.037889105        5.440389     0.020055528  -4.3296519e-23     0.093942384     0.033011283   0.00014222213       16.056222
    0.040242556        5.439237     0.019702007   3.8193894e-23      0.09394188     0.033010082   0.00014225556       16.055459
    0.042740925        5.438035     0.019321667    1.037147e-22     0.093941344     0.033008837   0.00014229899       16.054694
    0.045393137       5.4367872     0.018912982   1.8309989e-22     0.093940777     0.033007552   0.00014235223       16.053924
    0.048208665       5.4354988     0.018474401    2.816712e-22     0.093940185     0.033006233   0.00014241485        16.05315
    0.051197566       5.4341759     0.018004496    3.827007e-22     0.093939572     0.033004886   0.00014248622       16.052373
    0.054370516       5.4328254     0.017501828   2.9394738e-22     0.093938942     0.033003521    0.0001425655       16.051596
    0.057738847       5.4314546     0.016965179   9.3743067e-23     0.093938301     0.033002145   0.00014265166        16.05082
    0.061314592       5.4300718     0.016393313   9.9838916e-24     0.093937653     0.033000769   0.00014274355        16.05005
     0.06511052       5.4286856     0.015785328    6.711457e-23     0.093937005     0.032999402   0.00014283989        16.04929
    0.069140193       5.4273048     0.015140264  -2.7448898e-23     0.093936361     0.032998054   0.00014293936       16.048543
    0.073418001       5.4259385     0.014457614  -3.2194855e-22     0.093935727     0.032996736   0.00014304055       16.047816
    0.077959226        5.424596     0.013736705  -1.4063564e-22     0.093935107     0.032995456   0.00014314212        16.04711
    0.082780087       5.4232863     0.012977435   1.3722753e-22     0.093934507     0.032994222   0.00014324274       16.046432
    0.087897803       5.4220186     0.012179328  -1.1909633e-22     0.093933931     0.032993044   0.00014334118       16.045785
    0.093330656       5.4208015     0.011342588   3.4303553e-23     0.093933383     0.032991927   0.00014343625       16.045172
