#             y             U_x             U_y             U_z              kl              kt             nut           omega
  0.00086391338       1.5105172   -0.0009760847  -1.6503622e-22      0.20449642     0.023546543   2.1386947e-07       140.73311
   0.0009374511       1.6367168   -0.0011514626   7.1339285e-22      0.21370555     0.030870639   5.4507996e-07       120.01943
   0.0010155171       1.7674921   -0.0013367415   9.3594772e-22       0.2233527     0.038431593   1.0849602e-06       104.89819
   0.0010983902       1.9015582   -0.0015229142  -2.1957927e-21      0.23346417     0.045570494   1.7953275e-06       93.922885
   0.0011863663       2.0380254    -0.001702489  -1.9955848e-21      0.24400362     0.051990568   2.6067569e-06       85.692753
   0.0012797599       2.1765254   -0.0018709484    4.336633e-21      0.25481252     0.057666676   3.4551006e-06       79.222102
   0.0013789043       2.3171531   -0.0020266007   5.2405587e-21      0.26563277     0.062672666    4.278437e-06       73.898573
   0.0014841538       2.4603471   -0.0021693989  -6.9960326e-22      0.27614735     0.067102841   5.0354104e-06       69.333483
   0.0015958843       2.6065679   -0.0022994902  -6.1484684e-21       0.2859927     0.071035407   5.7498796e-06       65.279539
   0.0017144948        2.755956   -0.0024164112  -5.1032565e-21      0.29474442      0.07450636   6.4742141e-06        61.59592
    0.001840409       2.9083364   -0.0025189506   6.0318958e-22      0.30191059     0.077518443   7.2288947e-06       58.207311
   0.0019740768       3.0634149   -0.0026068249   1.7065088e-21      0.30695076     0.080065315   8.0120731e-06       55.066117
   0.0021159754       3.2208665   -0.0026772573  -1.8996594e-21      0.30930933      0.08214018   8.8210449e-06       52.137072
   0.0022666117       3.3803371   -0.0027297909  -5.4588531e-21      0.30846014     0.083734329   9.6529163e-06       49.393027
   0.0024265239       3.5414404   -0.0027683773   -4.420954e-21      0.30396889     0.084835235   1.0505257e-05        46.81207
    0.002596283         3.70376   -0.0027926153   1.6441523e-21      0.29557967     0.085424251   1.1379737e-05       44.375395
   0.0027764954       3.8667262   -0.0028005199   7.1316345e-21      0.28333396     0.085473414   1.2322153e-05       42.061176
   0.0029678048       4.0293381   -0.0027904976   6.0687434e-21      0.26759744     0.084947704    1.342576e-05       39.838483
   0.0031708945       4.1900421   -0.0027581414   1.8829512e-22      0.24893772     0.083814528   1.4767794e-05        37.67472
     0.00338649        4.346894   -0.0026950111  -1.1777863e-21      0.22805531     0.082050905   1.6403987e-05       35.547357
   0.0036153613       4.4977232   -0.0025953192   3.5144594e-21      0.20582689     0.079647005   1.8410628e-05       33.444261
   0.0038583258       4.6402186   -0.0024581637   3.7939881e-21      0.18329125     0.076611481   2.0886645e-05       31.359117
   0.0041162514       4.7721274   -0.0022825621  -2.8511321e-21      0.16153949      0.07297925   2.3923531e-05       29.290504
   0.0043900594       4.8915796   -0.0020690816  -5.4635544e-21      0.14157838     0.068818076   2.7567008e-05       27.242809
   0.0046807278       4.9974066   -0.0018221771   2.3796789e-21      0.12419656      0.06423045   3.1765035e-05        25.22649
   0.0049892948       5.0893253   -0.0015502001   6.3340841e-21      0.10987121     0.059348695   3.6324496e-05       23.257321
   0.0053168625       5.1678918   -0.0012642556  -7.0799366e-22     0.098740314     0.054323642   4.0920128e-05       21.354653
   0.0056646009       5.2342384   -0.0009765997  -2.9898872e-21     0.090639857     0.049310024   4.5189505e-05       19.539154
   0.0060337521       5.2897185  -0.00069969271  -1.7052528e-22     0.085183664      0.04445283   4.8884593e-05       17.830678
   0.0064256347       5.3356312   -0.0004449585  -2.0068609e-21      0.08185847     0.039877347   5.1989314e-05       16.246665
   0.0068416484       5.3731108  -0.00022156044  -4.7618373e-21     0.080110496     0.035683237    5.472901e-05       14.801089
    0.007283279       5.4031587  -3.5579462e-05  -2.6798346e-21        0.079425     0.031941614   5.7466814e-05       13.503753
   0.0077521041       5.4267336   0.00011057396  -5.9070046e-22     0.079378113     0.028694201   6.0562357e-05       12.359798
   0.0082497982       5.4448115   0.00021810717   2.5783165e-21     0.079652233      0.02595423   6.4266706e-05        11.36942
    0.008778139       5.4583794   0.00029100963   9.4742192e-21     0.080041732     0.023709069   6.8671763e-05       10.527897
   0.0093390136       5.4683779   0.00033477725   4.1893235e-21     0.080434384     0.021924524   7.3719381e-05       9.8260293
   0.0099344254       5.4756388   0.00035518723  -4.2585896e-21     0.080778823     0.020550494   7.9246396e-05       9.2510152
    0.010566501       5.4808473   0.00035746945   2.3157258e-21     0.081060177     0.019527404   8.5034493e-05       8.7876784
    0.011237498       5.4845378   0.00034594594   1.7235226e-21     0.081281126     0.018792525   9.0853429e-05       8.4198517
    0.011949813       5.4871111   0.00032399875  -7.1810388e-21     0.081450622     0.018285348   9.6490713e-05       8.1316565
    0.012705991       5.4888613   0.00029420342  -4.0912021e-21     0.081578528     0.017951366   0.00010176767       7.9084706
    0.013508733       5.4900021   0.00025849689   1.3984041e-21     0.081673673     0.017744138   0.00010654231       7.7374876
    0.014360904       5.4906885   0.00021826973   1.5029416e-21     0.081743425      0.01762589   0.00011064403       7.6079011
    0.015265551       5.4910336   0.00017461283   1.9104455e-22     0.081793775     0.017567119   0.00011335638       7.5108204
    0.016225903       5.4911211   0.00012844493  -3.9396966e-22      0.08182953     0.017545663   0.00011420642       7.4390381
    0.017245391       5.4910106   8.0683392e-05   2.4184479e-21     0.081854501     0.017545557   0.00011411249       7.3867504
    0.018327656       5.4907442   3.2274622e-05    2.442581e-21     0.081871654     0.017555884   0.00011402788       7.3492929
    0.019476565       5.4903544  -1.6184418e-05  -1.7543884e-21     0.081883258     0.017569683   0.00011408302       7.3229225
     0.02069622       5.4898667  -6.4244151e-05  -2.4031583e-21     0.081891001     0.017582974   0.00011420346       7.3046537
    0.021990978       5.4892985  -0.00011136658   -5.026582e-22       0.0818961     0.017593883   0.00011433558       7.2921399
    0.023365464       5.4886609  -0.00015703889   1.1891362e-21     0.081899408       0.0176019   0.00011445294       7.2835828
    0.024824587         5.48796  -0.00020078507   5.5308667e-22     0.081901496     0.017607274   0.00011454751       7.2776548
    0.026373559       5.4871987  -0.00024215764  -5.9094787e-22     0.081902737     0.017610569   0.00011462181       7.2734195
    0.028017912       5.4863777  -0.00028072979   1.1022476e-21     0.081903369     0.017612387   0.00011468304       7.2702498
     0.02976352        5.485497   -0.0003160918   5.3418795e-22     0.081903539     0.017613219   0.00011473926       7.2677468
    0.031616619        5.484556  -0.00034785033  -1.0659597e-21     0.081903344     0.017613408   0.00011479744       7.2656667
    0.033583826       5.4835549  -0.00037563165  -3.5407818e-22     0.081902848      0.01761317   0.00011486294       7.2638633
    0.035672168       5.4824942  -0.00039908719  -8.6024915e-23     0.081902094     0.017612629    0.0001149396       7.2622479
    0.037889105       5.4813753  -0.00041790304   5.8341818e-23     0.081901119     0.017611857   0.00011503008        7.260764
    0.040242556       5.4802005  -0.00043180783   6.0775364e-23     0.081899951     0.017610895   0.00011513612        7.259374
    0.042740925       5.4789731  -0.00044058575  -2.4597028e-22     0.081898613     0.017609773   0.00011525865       7.2580513
    0.045393137       5.4776971  -0.00044408343   9.1674215e-23     0.081897128     0.017608511   0.00011539795       7.2567772
    0.048208665       5.4763776  -0.00044222763   1.7180882e-22     0.081895515     0.017607129   0.00011555379       7.2555382
    0.051197566       5.4750207  -0.00043502641  -2.1452955e-22     0.081893793     0.017605646   0.00011572552       7.2543254
    0.054370516        5.473633  -0.00042259053  -3.3724627e-22      0.08189198     0.017604079   0.00011591202        7.253133
    0.057738847       5.4722219  -0.00040512667   3.5588056e-22     0.081890093     0.017602444    0.0001161118        7.251958
    0.061314592       5.4707955  -0.00038295935    4.610941e-22     0.081888151     0.017600759    0.0001163231       7.2507995
     0.06511052       5.4693622  -0.00035652382  -6.2967225e-22     0.081886169      0.01759904   0.00011654389       7.2496583
    0.069140193       5.4679308   -0.0003263667  -5.0097333e-22     0.081884165     0.017597305   0.00011677205       7.2485366
    0.073418001       5.4665102  -0.00029315743   4.2568202e-22     0.081882154     0.017595567   0.00011700539       7.2474373
    0.077959226       5.4651095  -0.00025764734   3.3402332e-22     0.081880154     0.017593844   0.00011724182       7.2463644
    0.082780087       5.4637379  -0.00022075705    8.566274e-23      0.08187818     0.017592149   0.00011747933       7.2453222
    0.087897803       5.4624044  -0.00018333152   6.3694491e-23     0.081876248     0.017590497   0.00011771607       7.2443155
    0.093330656       5.4611181  -0.00014649294  -1.0237176e-22     0.081874373     0.017588899   0.00011795049       7.2433493
