#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.11139284       0.1392549    -0.026859482   9.8715315e-20     -0.19142593     -0.13927071    1.386424e-20   2.1415871e-19  -2.0231163e-20   1.3985691e-37       5.4218441    0.0099234579   2.1168784e-22     0.093397099     0.031978594   0.00014159377       15.483464
     0.11261454      0.13847405    -0.027067153  -1.2567991e-19      -0.1916419     -0.13848881   3.8126872e-20   2.2763295e-19  -3.0364269e-20  -2.9819733e-37       5.4220137    0.0098905184   2.3092428e-22     0.093358056     0.031906355   0.00014145538       15.443352
     0.11384897       0.1376912    -0.027261361  -2.2738983e-19     -0.19184447     -0.13770495   3.4236946e-20  -1.0569137e-19   1.2405045e-20   1.6896599e-37       5.4221841    0.0098569875  -1.0608026e-22     0.093318727     0.031833793   0.00014131644       15.403052
     0.11509628      0.13690658    -0.027442193  -3.7383008e-20     -0.19203372     -0.13691935    7.167592e-21  -3.2066033e-19   4.7576985e-20    1.037072e-38       5.4223554     0.009822873  -3.3271461e-22      0.09327911     0.031760908   0.00014117695       15.362563
      0.1163566      0.13612042    -0.027609745   1.5861052e-19     -0.19220975     -0.13613223  -1.6219871e-23  -1.8894663e-19   2.7134805e-20  -1.9349411e-37       5.4225274    0.0097881833  -1.9209565e-22     0.093239204     0.031687704   0.00014103692       15.321887
     0.11763007      0.13533294    -0.027764121   1.4600351e-19     -0.19237267     -0.13534382  -3.0577308e-21   5.4338752e-20  -1.8658266e-20   1.6178303e-37       5.4227003     0.009752927   7.3513101e-23     0.093199007     0.031614181   0.00014089635       15.281024
     0.11891681      0.13454436    -0.027905435   8.4437731e-20     -0.19252258     -0.13455432  -8.7926639e-21   1.5349214e-19  -3.7747318e-20   3.5716511e-38       5.4228739    0.0097171128   1.7889214e-22     0.093158518     0.031540342   0.00014075524       15.239976
     0.12021697      0.13375488    -0.028033808  -2.1573632e-20     -0.19265961     -0.13376396   -2.580753e-21   2.5422861e-19  -5.6969843e-20  -2.4582338e-37       5.4230483    0.0096807498   2.9056891e-22     0.093117737     0.031466188   0.00014061361       15.198744
      0.1215307      0.13296473    -0.028149371  -2.4326237e-19     -0.19278389     -0.13297294   8.6431885e-21   9.7679848e-20   -2.935809e-20   3.6237892e-37       5.4232235    0.0096438475   1.1689066e-22     0.093076661     0.031391723   0.00014047144       15.157327
     0.12285812       0.1321741    -0.028252262  -1.4598243e-19     -0.19289555     -0.13218146  -1.4837348e-20  -3.2094807e-19   5.0695712e-20   4.1215146e-37       5.4233995    0.0096064154  -3.5863728e-22     0.093035291     0.031316946   0.00014032876       15.115728
     0.12419939      0.13138319    -0.028342626   2.0714075e-19     -0.19299475     -0.13138973  -4.0409569e-20  -2.2370387e-19   4.5792253e-20  -2.0858856e-37       5.4235762    0.0095684634  -2.6295654e-22     0.092993624     0.031241862   0.00014018556       15.073948
     0.12555464       0.1305922    -0.028420617   1.9453691e-19     -0.19308163     -0.13059794   -6.967162e-21   1.9179634e-19  -2.5691636e-20   2.2189447e-37       5.4237537    0.0095300016    2.093766e-22     0.092951659     0.031166471   0.00014004185       15.031986
     0.12692403      0.12980133    -0.028486395  -7.3701902e-20     -0.19315637     -0.12980628   3.4701787e-20   2.2415379e-19  -3.7590724e-20  -1.7655252e-38        5.423932    0.0094910404   2.6137992e-22     0.092909396     0.031090777   0.00013989764       14.989845
      0.1283077      0.12901075     -0.02854013   -1.714499e-19     -0.19321911     -0.12901495   3.0709194e-20  -1.1850535e-20   -2.127179e-21  -3.1538307e-37       5.4241111    0.0094515903  -5.1276102e-25     0.092866833     0.031014781   0.00013975292       14.947525
      0.1297058      0.12822066    -0.028581994  -5.9783895e-20     -0.19327005     -0.12822413   -8.890397e-21  -1.9394049e-19   2.6188562e-20   -7.323117e-38       5.4242909    0.0094116619  -2.1632609e-22     0.092823969     0.030938486    0.0001396077       14.905028
     0.13111848      0.12743123    -0.028612171   6.7934762e-20     -0.19330935     -0.12743399  -3.2380428e-20  -1.3718164e-19   2.2332284e-20  -1.5311716e-37       5.4244715    0.0093712664  -1.6433693e-22     0.092780803     0.030861893     0.000139462       14.862355
      0.1325459      0.12664264    -0.028630846   5.2021097e-20     -0.19333721      -0.1266447  -9.1221804e-21  -1.0554626e-20   1.0135983e-20   1.0812184e-37       5.4246528    0.0093304149  -2.1433603e-23     0.092737334     0.030785007   0.00013931581       14.819507
      0.1339882      0.12585505    -0.028638214   2.9942261e-20     -0.19335383     -0.12585645   1.0016807e-20  -1.1268554e-20   1.0360031e-20   2.9735565e-37       5.4248349    0.0092891186  -1.6017602e-23     0.092693561     0.030707828   0.00013916914       14.776484
     0.13544554      0.12506862    -0.028634474   5.1765992e-20     -0.19335939     -0.12506939   8.7908664e-21    5.409009e-20  -7.8255212e-21  -1.9314906e-37       5.4250177     0.009247389   6.7869884e-23     0.092649483     0.030630359   0.00013902199       14.733289
     0.13691808      0.12428353    -0.028619831   -3.706354e-20     -0.19335411     -0.12428368   2.4121703e-20   1.0318465e-19  -2.7971653e-20  -1.6100207e-37       5.4252013     0.009205238   1.3394627e-22     0.092605098     0.030552604   0.00013887438       14.689923
     0.13840598      0.12349991    -0.028594495  -1.1309479e-19     -0.19333819     -0.12349947   3.3157835e-20  -5.3106836e-20  -6.4679891e-21   6.8905867e-38       5.4253856    0.0091626771  -4.8050329e-23     0.092560406     0.030474564   0.00013872631       14.646387
      0.1399094      0.12271792    -0.028558681   5.8312681e-22     -0.19331186     -0.12271692   3.1631407e-21  -1.8364613e-19   1.6708713e-20   3.2032491e-38       5.4255707    0.0091197185  -2.0251413e-22     0.092515405     0.030396242   0.00013857778       14.602681
     0.14142849      0.12193771    -0.028512609   1.1149663e-19     -0.19327532     -0.12193617   -2.221683e-20  -4.9973533e-20  -9.0964672e-21   9.6196602e-38       5.4257565    0.0090763741  -3.9441313e-23     0.092470095     0.030317641    0.0001384288       14.558808
     0.14296343      0.12115941    -0.028456503   4.5447578e-20     -0.19322881     -0.12115735  -1.3126158e-20   9.2576615e-20  -3.5089833e-20   8.6827357e-38       5.4259431    0.0090326562   1.3724376e-22     0.092424474     0.030238764   0.00013827939        14.51477
     0.14451437      0.12038316    -0.028390592   -4.492443e-20     -0.19317256     -0.12038061  -1.3342874e-20   6.2284319e-20  -2.5020298e-20  -4.3759475e-38       5.4261304    0.0089885771   9.6454168e-23     0.092378542     0.030159614   0.00013812953       14.470566
     0.14608149      0.11960907    -0.028315108  -8.4388143e-20     -0.19310678     -0.11960606  -1.6911813e-20  -2.5572808e-21  -1.5792143e-21  -1.2385614e-38       5.4263185    0.0089441492  -4.3608855e-24     0.092332297     0.030080193   0.00013797925       14.426199
     0.14766496      0.11883729    -0.028230285  -5.2610482e-20     -0.19303173     -0.11883384  -3.0007317e-22  -1.1987811e-19   3.0114973e-20  -1.5926673e-38       5.4265072     0.008899385  -1.7098999e-22     0.092285739     0.030000504   0.00013782854        14.38167
     0.14926493      0.11806792    -0.028136365   9.3709282e-20     -0.19294763     -0.11806405   4.8065026e-21   -1.212319e-19   2.9163119e-20  -2.3174236e-38       5.4266968     0.008854297   -1.678359e-22     0.092238867      0.02992055   0.00013767742       14.336981
      0.1508816      0.11730108    -0.028033587   1.3097046e-19     -0.19285474     -0.11729682   8.3831144e-21   9.7465902e-20  -2.0466446e-20   1.2423081e-38        5.426887    0.0088088979   1.3692681e-22     0.092191679     0.029840335    0.0001375259       14.292133
     0.15251512      0.11653688    -0.027922197   1.3102444e-20     -0.19275329     -0.11653225   1.8680419e-20   1.7155077e-19  -4.6875026e-20     1.02356e-37        5.427078    0.0087632003   2.5498641e-22     0.092144174     0.029759861   0.00013737397       14.247127
     0.15416568      0.11577542    -0.027802442  -4.8299522e-21     -0.19264353     -0.11577044   1.2793515e-20   1.0403877e-19   -4.093284e-20   5.5639744e-38       5.4272697    0.0087172171   1.7654523e-22     0.092096352     0.029679131   0.00013722166       14.201966
     0.15583345       0.1150168    -0.027674571  -5.2373321e-20     -0.19252572     -0.11501149   1.0906444e-20    1.440856e-19  -5.2177997e-20  -2.9336064e-37       5.4274622    0.0086709608   2.4096774e-22     0.092048212     0.029598148   0.00013706896        14.15665
     0.15751862      0.11426111    -0.027538834  -1.8555283e-19     -0.19240009     -0.11425549     2.37662e-21  -3.1186855e-20  -2.0082851e-20   2.2771846e-37       5.4276553    0.0086244444   -6.038748e-24     0.091999753     0.029516917   0.00013691588       14.111182
     0.15922136      0.11350843    -0.027395484  -3.0111838e-20     -0.19226691     -0.11350252  -2.8714905e-20  -2.8479598e-19   4.3661501e-20   8.9050005e-38       5.4278493    0.0085776805   -3.920274e-22     0.091950974     0.029435439   0.00013676244       14.065562
     0.16094186      0.11275886    -0.027244775   1.7714618e-19     -0.19212643     -0.11275268  -2.0057476e-20  -6.3593829e-20    1.565655e-20   -3.722859e-37       5.4280439     0.008530682  -9.5779095e-23     0.091901873     0.029353719   0.00013660863       14.019794
      0.1626803      0.11201246    -0.027086961   2.3114281e-20      -0.1919789     -0.11200604   1.0925006e-20   1.4558534e-19  -3.5083599e-20   1.1275003e-37       5.4282393    0.0084834616   2.2365619e-22     0.091852451     0.029271759   0.00013645448       13.973877
     0.16443687      0.11126931    -0.026922297   -1.075094e-19     -0.19182457     -0.11126267  -1.4152008e-20  -2.5278918e-20  -2.4794803e-21   2.0445147e-37       5.4284354    0.0084360321  -2.6486409e-23     0.091802707     0.029189563   0.00013629999       13.927815
     0.16621176      0.11052948    -0.026751039  -1.7358112e-20     -0.19166371     -0.11052264  -2.3989216e-20  -8.6054878e-20    3.314405e-20   2.1306228e-38       5.4286322    0.0083884062  -1.5535434e-22     0.091752638     0.029107134   0.00013614516       13.881608
     0.16800516      0.10979304    -0.026573443   2.0604609e-20     -0.19149657     -0.10978601   2.2268984e-20  -3.7256488e-20   2.4411317e-20  -5.7669412e-38       5.4288298    0.0083405964  -8.3403055e-23     0.091702246     0.029024476   0.00013599001       13.835259
     0.16981727      0.10906004    -0.026389763   4.7335255e-20      -0.1913234     -0.10905285   1.6142599e-20  -6.0366256e-20   7.7771951e-21  -1.4694575e-39        5.429028    0.0082926155  -8.0803935e-23     0.091651528     0.028941592   0.00013583455        13.78877
     0.17164827      0.10833054    -0.026200255   7.5312201e-20     -0.19114446      -0.1083232  -2.8864506e-20   5.7286104e-20  -1.4977013e-20   3.4768187e-38       5.4292271    0.0082444759   9.1691493e-23     0.091600484     0.028858487   0.00013567878       13.742141
     0.17349837      0.10760458    -0.026005174  -3.8968178e-20        -0.19096     -0.10759712  -1.5184861e-20   1.4247403e-19  -1.7222624e-20   8.8283273e-39       5.4294268    0.0081961902   1.9344883e-22     0.091549114     0.028775162   0.00013552272       13.695375
     0.17536776      0.10688223    -0.025804773  -1.1112916e-19     -0.19077028     -0.10687466    1.844569e-20  -2.3214796e-20   1.6797106e-20  -1.7238976e-38       5.4296273    0.0081477706  -6.0439726e-23     0.091497416     0.028691623   0.00013536637       13.648474
     0.17725665      0.10616351    -0.025599305   -2.068457e-20     -0.19057554     -0.10615585   3.2941916e-21  -1.3605813e-19   3.2705508e-20   -5.312512e-39       5.4298285    0.0080992294   -2.216047e-22     0.091445389     0.028607872   0.00013520975        13.60144
     0.17916524      0.10544847     -0.02538902   2.0680088e-20     -0.19037605     -0.10544073  -2.5700812e-20  -7.1594915e-20   2.6074928e-20   4.7086107e-38       5.4300304    0.0080505788  -1.3345483e-22     0.091393034     0.028523914   0.00013505286       13.554274
     0.18109373      0.10473714    -0.025174168   4.6917344e-20     -0.19017204     -0.10472935  -2.9487922e-20  -5.8063095e-20   3.6948407e-20  -4.8025587e-38       5.4302331    0.0080018309  -1.4447114e-22     0.091340349     0.028439752   0.00013489572       13.506979
     0.18304234      0.10402956    -0.024954997   1.1071496e-19     -0.18996377     -0.10402172    -3.27995e-20   7.3808693e-20   2.0644861e-20  -1.3883813e-38       5.4304365    0.0079529975   5.1121721e-23     0.091287334      0.02835539   0.00013473834       13.459556
     0.18501127      0.10332575    -0.024731752   6.9391498e-21     -0.18975149     -0.10331788  -4.3642457e-21   2.3609516e-19   5.6580654e-21   1.8348678e-37       5.4306406    0.0079040905   2.9086449e-22     0.091233987     0.028270832   0.00013458072       13.412008
     0.18700073      0.10262573    -0.024504676  -5.3794218e-20     -0.18953542     -0.10261785   4.5651495e-20   8.8375099e-20   2.6008269e-20   8.3786731e-38       5.4308455    0.0078551214   7.1977961e-23     0.091180309     0.028186082   0.00013442288       13.364336
     0.18901094      0.10192953     -0.02427401   3.0927491e-20     -0.18931583     -0.10192165   4.0810884e-20    5.417883e-20   1.3508667e-21  -1.7989428e-37       5.4310511    0.0078061018   8.0418609e-23     0.091126298     0.028101143   0.00013426483       13.316543
     0.19104211      0.10123717    -0.024039993  -3.9310191e-20     -0.18909294      -0.1012293   1.4181647e-20   1.1136564e-19   -2.528759e-20   1.2426163e-38       5.4312574    0.0077570429   1.9820663e-22     0.091071954      0.02801602   0.00013410658        13.26863
     0.19309447      0.10054865    -0.023802858   -1.053943e-19     -0.18886698     -0.10054081  -7.5407296e-21   -5.187541e-20   6.9437044e-21   2.5427383e-37       5.4314645     0.007707956  -8.9981588e-23     0.091017276     0.027930716   0.00013394815       13.220599
     0.19516823        0.099864    -0.023562839   1.6138789e-20      -0.1886382    -0.099856195  -1.8925029e-20  -1.1822163e-19   3.5406969e-20  -1.2945018e-37       5.4316723    0.0076588519  -2.3519994e-22     0.090962264     0.027845236   0.00013378954       13.172453
     0.19726361     0.099183214    -0.023320164   9.2089955e-20     -0.18840682    -0.099175456  -1.2977637e-21    1.330782e-20   1.7214587e-20  -1.2348284e-37       5.4318808    0.0076097415  -1.4212957e-23     0.090906917     0.027759584   0.00013363076       13.124194
     0.19938085     0.098506303    -0.023075059   2.0432021e-20     -0.18817307    -0.098498603     8.52245e-21   9.6740033e-20  -7.1912401e-21  -2.3252955e-39       5.4320901    0.0075606354   1.5337167e-22     0.090851234     0.027673763   0.00013347183       13.075824
     0.20152017      0.09783327    -0.022827746  -4.1611193e-20     -0.18793716    -0.097825636  -4.9969943e-21   4.9285467e-20   5.7097604e-22  -5.1647861e-38       5.4323001    0.0075115439   6.7905979e-23     0.090795215     0.027587778   0.00013331277       13.027345
     0.20368181     0.097164116    -0.022578442  -3.1787535e-20     -0.18769932    -0.097156557  -2.0254689e-21   8.2224417e-21   1.7576439e-20   3.3691999e-38       5.4325108    0.0074624772  -2.6962757e-23      0.09073886     0.027501633   0.00013315358       12.978758
     0.20586598     0.096498838    -0.022327362  -3.0915826e-20     -0.18745975    -0.096491361   1.7746723e-20  -2.0713318e-20   1.9929581e-20   3.9953449e-38       5.4327223    0.0074134453  -6.9330549e-23     0.090682167     0.027415332   0.00013299427       12.930067
     0.20807294     0.095837433    -0.022074717  -1.5481289e-20     -0.18721868    -0.095830046    1.399293e-20  -8.3638356e-20   2.0661057e-20   8.5653405e-39       5.4329346     0.007364458  -1.6279198e-22     0.090625137      0.02732888   0.00013283487       12.881274
     0.21030291     0.095179893    -0.021820711   6.1500893e-20      -0.1869763    -0.095172602  -7.8688345e-21  -7.1016764e-20   1.4082133e-20  -3.7425535e-38       5.4331475    0.0073155247  -1.3615487e-22     0.090567768     0.027242281   0.00013267538        12.83238
     0.21255613     0.094526211    -0.021565548   6.5305019e-20     -0.18673283    -0.094519022  -8.3226998e-21   6.7936875e-20  -7.2240519e-21   1.2180781e-38       5.4333613    0.0072666548   1.1717999e-22     0.090510061     0.027155538   0.00013251581       12.783389
     0.21483286     0.093876375    -0.021309424  -2.0148559e-20     -0.18648844    -0.093869294   4.2581401e-21   8.4312414e-20  -1.2176699e-20  -1.7647108e-38       5.4335757    0.0072178572   1.5694202e-22     0.090452015     0.027068657   0.00013235618       12.734301
     0.21713333     0.093230373    -0.021052533  -2.3523002e-20     -0.18624335    -0.093223404  -5.3722862e-21    1.409901e-20   1.6800344e-22    2.885158e-38       5.4337909    0.0071691409   2.0515948e-23     0.090393629     0.026981641   0.00013219651       12.685121
     0.21945779      0.09258819    -0.020795062  -2.5851234e-21     -0.18599773    -0.092581339  -6.3497216e-22   4.4353604e-20   5.6010439e-21   9.8116834e-38       5.4340069    0.0071205143   4.9769802e-23     0.090334903     0.026894495    0.0001320368       12.635849
     0.22180649     0.091949811    -0.020537195  -1.7591964e-20     -0.18575178     -0.09194308   8.7340422e-21   1.3684276e-20   4.3672041e-21  -3.8037908e-38       5.4342236    0.0070719858   8.3071288e-24     0.090275837     0.026807224   0.00013187708       12.586488
     0.22417969     0.091315218    -0.020279112   5.1387478e-21     -0.18550566    -0.091308611  -6.9141436e-21  -8.0917541e-21   7.3031893e-21  -4.8057706e-38       5.4344411    0.0070235634  -3.2716043e-23      0.09021643     0.026719831   0.00013171735        12.53704
     0.22657764     0.090684392    -0.020020985   1.6533392e-20     -0.18525956    -0.090677911  -7.9560743e-21   3.3721599e-20   5.3794314e-21   2.6972455e-38       5.4346593     0.006975255   3.4312485e-23     0.090156681     0.026632322   0.00013155763       12.487508
      0.2290006     0.090057311    -0.019762984  -1.3265005e-20     -0.18501364     -0.09005096   -8.096405e-22   3.9734193e-20   4.2505732e-21   3.7825481e-38       5.4348782    0.0069270681   4.5662355e-23     0.090096591       0.0265447   0.00013139794       12.437894
     0.23144882     0.089433953    -0.019505274  -3.6739829e-20     -0.18476806    -0.089427735  -1.2949319e-21   3.1742883e-22     1.22052e-20  -2.1343505e-38       5.4350979    0.0068790099  -3.2172706e-23      0.09003616     0.026456971   0.00013123828       12.388201
     0.23392258     0.088814296    -0.019248012  -9.7193149e-21       -0.184523    -0.088808211   4.5567601e-21  -5.1037031e-20   2.2604801e-20  -9.0142892e-39       5.4353184    0.0068310874  -1.3535806e-22     0.089975386     0.026369138   0.00013107868       12.338431
     0.23642213     0.088198314    -0.018991354    4.791523e-20     -0.18427859    -0.088192366   1.6152816e-20  -2.9669227e-20   1.3647178e-20   1.1589391e-37       5.4355396    0.0067833074  -7.6853109e-23     0.089914269     0.026281207   0.00013091916       12.288586
     0.23894776     0.087585983    -0.018735448   3.0698687e-20     -0.18403499    -0.087580172   1.3408332e-20    4.197088e-20  -1.2938006e-20  -1.8494858e-38       5.4357616    0.0067356764   1.0824588e-22      0.08985281     0.026193181   0.00013075972       12.238668
     0.24149972     0.086977274    -0.018480438  -4.2741223e-20     -0.18379235    -0.086971602  -1.0745786e-21   2.4020552e-20  -1.3807677e-20  -1.1555439e-37       5.4359843    0.0066882006   7.4561673e-23     0.089791007     0.026105066   0.00013060038       12.188681
      0.2440783      0.08637216    -0.018226463   -4.073723e-20     -0.18355079     -0.08636663  -3.6633608e-21  -5.4620964e-20    6.130346e-21   3.5029553e-38       5.4362078    0.0066408859  -1.1497522e-22     0.089728862     0.026016865   0.00013044115       12.138626
     0.24668377     0.085770613    -0.017973657   2.4130429e-20     -0.18331047    -0.085765226   -3.942707e-21  -6.3890779e-20   8.0251124e-21  -1.4191185e-38       5.4364321    0.0065937378  -1.3338427e-22     0.089666373     0.025928584   0.00013028206       12.088507
     0.24931641     0.085172603    -0.017722147   4.3637315e-20     -0.18307149    -0.085167361  -5.9947169e-21    1.061656e-20   -6.332099e-22  -3.2676546e-38       5.4366571    0.0065467619   1.5060384e-23      0.08960354     0.025840228   0.00013012313       12.038324
     0.25197651       0.0845781    -0.017472059    1.263475e-20       -0.182834    -0.084573004  -6.7009815e-21   4.9597604e-20  -6.5755773e-21   1.0196628e-38       5.4368828    0.0064999632   9.6016278e-23     0.089540363       0.0257518   0.00012996435       11.988082
     0.25466435     0.083987074    -0.017223509  -1.5147264e-20      -0.1825981    -0.083982125  -1.5089344e-20   4.7238073e-20  -1.7177446e-21  -1.9304076e-38       5.4371094    0.0064533465   8.0740927e-23     0.089476842     0.025663306   0.00012980576       11.937781
     0.25738022     0.083399492    -0.016976611  -2.3014119e-20     -0.18236391    -0.083394692  -1.6125604e-23   3.3903876e-20   1.4077997e-20  -4.0171498e-38       5.4373367    0.0064069164   1.3459491e-23     0.089412976     0.025574749   0.00012964738       11.887426
     0.26012442     0.082815323    -0.016731474   1.8995194e-20     -0.18213155    -0.082810673   9.8326638e-21  -1.2689406e-20   8.2023833e-21   2.6309909e-38       5.4375647    0.0063606771  -4.4649654e-23     0.089348767     0.025486136    0.0001294892       11.837018
     0.26289723     0.082234535      -0.0164882   3.7757897e-20      -0.1819011    -0.082230036   2.9030992e-21   5.9920585e-20  -4.0256258e-21    1.810991e-38       5.4377936    0.0063146327   1.2293103e-22     0.089284212      0.02539747   0.00012933127        11.78656
     0.26569896     0.081657095    -0.016246889  -1.5278843e-20     -0.18167267    -0.081652748    1.472844e-20   6.9894104e-20  -1.0878237e-20  -2.6542537e-38       5.4380231    0.0062687869   1.6378121e-22     0.089219313     0.025308757   0.00012917358       11.736054
     0.26852991      0.08108297    -0.016007634  -5.9455369e-21     -0.18144636    -0.081078775  -2.6858841e-22  -6.5172955e-21  -1.2168719e-20  -1.9591506e-38       5.4382535    0.0062231431    3.280097e-23      0.08915407         0.02522   0.00012901616       11.685503
     0.27139039     0.080512125    -0.015770523   2.8243762e-21     -0.18122225    -0.080508084   1.7188253e-22   5.3405969e-20  -7.5218468e-21   5.6449795e-38       5.4384846    0.0061777045   1.3424997e-22     0.089088481     0.025131205   0.00012885903        11.63491
      0.2742807     0.079944528    -0.015535641  -5.8591201e-20     -0.18100043    -0.079940641     2.53498e-20  -1.0328661e-20  -1.2676798e-20    2.760447e-38       5.4387165    0.0061324741    4.677287e-23     0.089022548     0.025042376   0.00012870221       11.584277
     0.27720115     0.079380145    -0.015303067  -4.5554085e-20     -0.18078098    -0.079376412   2.2946256e-21  -1.3495155e-19  -7.2703404e-21   4.5702384e-38       5.4389491    0.0060874546  -2.1043707e-22      0.08895627     0.024953519   0.00012854571       11.533606
     0.28015205     0.078818941    -0.015072877     1.15368e-20     -0.18056397    -0.078815363   -1.366487e-20  -1.0321559e-19    6.929441e-21   3.0293079e-39       5.4391825    0.0060426482  -2.1737995e-22     0.088889647     0.024864637   0.00012838954         11.4829
     0.28313373     0.078260882    -0.014845141   3.4680577e-20     -0.18034947    -0.078257459  -4.1151811e-21  -6.2070902e-20   5.1885297e-21  -1.0241788e-37       5.4394167    0.0059980571  -1.3925279e-22     0.088822679     0.024775736   0.00012823374       11.432161
     0.28614651     0.077705935    -0.014619924   3.7501052e-20     -0.18013755    -0.077702667  -8.0428483e-21  -7.4994595e-21  -2.4391442e-21   3.1605549e-39       5.4396516    0.0059536832  -8.2607129e-24     0.088755366      0.02468682   0.00012807832       11.381393
     0.28919071     0.077154065    -0.014397291   4.0627865e-21     -0.17992827    -0.077150952   -9.387919e-21   4.0702854e-20  -2.9326864e-21   3.8057122e-38       5.4398873    0.0059095281   8.6574549e-23     0.088687708     0.024597894   0.00012792329       11.330598
     0.29226666     0.076605239    -0.014177298  -1.4064251e-20     -0.17972169    -0.076602279  -7.7818729e-21   1.9083936e-20   5.4294022e-21   6.8601315e-38       5.4401238    0.0058655932   1.3820104e-23     0.088619706     0.024508963   0.00012776868       11.279777
     0.29537468     0.076059422    -0.013959999   2.1698427e-20     -0.17951787    -0.076056616   -3.852355e-21    2.300118e-20   1.1793437e-20   5.9702927e-39       5.4403611    0.0058218796   7.7441861e-25     0.088551359     0.024420032   0.00012761451       11.228935
     0.29851512     0.075516582    -0.013745446    2.537764e-20     -0.17931685    -0.075513928   2.0132164e-20   7.1833317e-20   9.6680938e-22  -2.0385657e-39       5.4405991    0.0057783881    1.529592e-22     0.088482668     0.024331105   0.00012746078       11.178073
     0.30168831     0.074976686    -0.013533686  -5.1050846e-20     -0.17911869    -0.074974184   4.3494257e-20    2.276894e-20  -2.1640224e-20  -7.8005694e-39       5.4408378    0.0057351192   1.5945158e-22     0.088413632     0.024242186   0.00012730753       11.127194
     0.30489459     0.074439701    -0.013324763  -8.6086336e-20     -0.17892342    -0.074437349   1.9742468e-20  -1.5339191e-19  -2.8238374e-20   7.4223024e-38       5.4410773    0.0056920734   -1.802834e-22     0.088344251     0.024153282   0.00012715478         11.0763
     0.30813432     0.073905596    -0.013118717   9.4676504e-21     -0.17873109    -0.073903392  -3.3682506e-20  -2.0671651e-19   -8.929572e-21  -2.5240338e-38       5.4413176    0.0056492508  -3.9526757e-22     0.088274527     0.024064396   0.00012700253       11.025395
     0.31140782     0.073374341    -0.012915587    8.003639e-20     -0.17854174    -0.073372283  -3.8509663e-20  -2.4597979e-20   9.5725142e-21  -1.3060394e-37       5.4415587    0.0056066512  -1.0863985e-22     0.088204459     0.023975533   0.00012685082        10.97448
     0.31471547     0.072845906    -0.012715408    2.516641e-20      -0.1783554    -0.072843992  -1.9195846e-21   7.7653133e-20   5.0845027e-21   2.7584234e-38       5.4418005    0.0055642742   1.3251233e-22     0.088134046     0.023886699   0.00012669966       10.923559
     0.31805762     0.072320262    -0.012518215  -1.0425064e-20     -0.17817211    -0.072318489    2.020806e-21    2.071095e-20  -1.7403459e-21  -1.8763222e-38       5.4420431    0.0055221192   5.3068926e-23     0.088063291     0.023797897   0.00012654908       10.872633
     0.32143461     0.071797382    -0.012324039   5.3329674e-21     -0.17799189    -0.071795747  -3.2727582e-21   3.7017729e-20     3.37699e-21  -2.1983795e-38       5.4422864    0.0054801852   6.3192464e-23     0.087992192     0.023709132   0.00012639908       10.821706
     0.32484683      0.07127724    -0.012132912  -2.9609456e-20     -0.17781479    -0.071275741    1.690181e-20   4.0937901e-20  -4.8720916e-22  -7.7452058e-39       5.4425305    0.0054384711   8.8877981e-23     0.087920749     0.023620409    0.0001262497        10.77078
     0.32829463     0.070759812    -0.011944864  -4.8823068e-20     -0.17764082    -0.070758445   1.1230684e-20  -8.1662589e-20  -7.5511627e-21   2.3601924e-38       5.4427754    0.0053969756  -1.4451567e-22     0.087848964     0.023531734   0.00012610095       10.719857
     0.33177839     0.070245076    -0.011759926    2.860458e-20     -0.17747002    -0.070243839   -2.620033e-20  -1.0061919e-19   2.8049501e-21  -1.9053025e-38        5.443021    0.0053556969  -2.4740499e-22     0.087776837     0.023443109   0.00012595286        10.66894
     0.33529849     0.069733013    -0.011578128   6.8041768e-20     -0.17730243    -0.069731901  -2.5913445e-20   6.6709775e-20   1.4772225e-20   3.2204322e-38       5.4432673     0.005314633   6.3006729e-23     0.087704367     0.023354541   0.00012580543       10.618032
     0.33885529     0.069223604    -0.011399504  -7.0427379e-22     -0.17713807    -0.069222615   1.1030086e-20   1.2684346e-19   9.8269458e-21   5.0189412e-38       5.4435144    0.0052737817   2.3266661e-22     0.087631555     0.023266033   0.00012565871       10.567135
     0.34244919     0.068716835    -0.011224088  -4.1001055e-20     -0.17697698    -0.068715965   1.5622118e-20   2.2532594e-20  -9.1682234e-22  -5.5789598e-38       5.4437623    0.0052331404   5.2354039e-23     0.087558402     0.023177591   0.00012551269       10.516252
     0.34608056     0.068212692    -0.011051919  -1.2558525e-20      -0.1768192    -0.068211938  -1.0901978e-21  -1.6635628e-20   2.6046716e-21  -9.3957218e-39       5.4440109    0.0051927063  -6.3011576e-23     0.087484907     0.023089218   0.00012536742       10.465385
     0.34974981     0.067711168    -0.010883041   6.3609642e-22     -0.17666477    -0.067710526   1.0606808e-20  -1.0319037e-21   3.8588764e-21  -7.1289081e-39       5.4442603     0.005152476  -3.7326027e-23     0.087411072      0.02300092    0.0001252229       10.414537
     0.35345733     0.067212253    -0.010717503   5.3905462e-22     -0.17651374    -0.067211722   1.2456435e-20  -5.3735243e-20   -1.483758e-20   1.5123481e-39       5.4445104     0.005112446  -5.8839826e-23     0.087336896     0.022912702   0.00012507915        10.36371
