#      distance             U_x             U_y             U_z               p           omega               k             nut
     0.53603604   7.0518483e-17   8.7747261e-21               0    0.0022129854       796.52466    0.0051363064   7.7008251e-07
     0.53813814   7.0272497e-17    8.955275e-21               0    0.0022077772       796.21326    0.0051322938   7.6976029e-07
     0.54024024   7.0272497e-17    8.955275e-21               0    0.0022025755        795.9028    0.0051282964   7.6943898e-07
     0.54234234   7.0272497e-17    8.955275e-21               0    0.0021973737       795.59233    0.0051242989   7.6911768e-07
     0.54444444   7.0272497e-17    8.955275e-21               0     0.002192172       795.28186    0.0051203015   7.6879638e-07
     0.54654655   7.0272497e-17    8.955275e-21               0    0.0021869703       794.97139    0.0051163041   7.6847508e-07
     0.54864865   7.0272497e-17    8.955275e-21               0    0.0021817685       794.66092    0.0051123067   7.6815378e-07
     0.55075075   7.0272497e-17    8.955275e-21               0    0.0021765668       794.35045    0.0051083092   7.6783248e-07
     0.55285285   7.0272497e-17    8.955275e-21               0    0.0021713651       794.03998    0.0051043118   7.6751118e-07
     0.55495495   7.0021451e-17   9.0414902e-21               0     0.002166334       793.73426    0.0051003859   7.6719469e-07
     0.55705706   7.0021451e-17   9.0414902e-21               0     0.002161332       793.42935    0.0050964722   7.6687902e-07
     0.55915916   7.0021451e-17   9.0414902e-21               0      0.00215633       793.12444    0.0050925585   7.6656335e-07
     0.56126126   7.0021451e-17   9.0414902e-21               0     0.002151328       792.81953    0.0050886448   7.6624768e-07
     0.56336336   7.0021451e-17   9.0414902e-21               0     0.002146326       792.51462    0.0050847311   7.6593202e-07
     0.56546547   7.0021451e-17   9.0414902e-21               0    0.0021413239       792.20971    0.0050808173   7.6561635e-07
     0.56756757   7.0021451e-17   9.0414902e-21               0    0.0021363219        791.9048    0.0050769036   7.6530068e-07
     0.56966967   7.0021451e-17   9.0414902e-21               0    0.0021313199       791.59989    0.0050729899   7.6498501e-07
     0.57177177   6.9767089e-17    9.016809e-21               0    0.0021265093       791.30054    0.0050691563     7.64675e-07
     0.57387387   6.9767089e-17    9.016809e-21               0    0.0021217655       791.00311    0.0050653506   7.6436696e-07
     0.57597598   6.9767089e-17    9.016809e-21               0    0.0021170216       790.70569    0.0050615449   7.6405893e-07
     0.57807808   6.9767089e-17    9.016809e-21               0    0.0021122778       790.40826    0.0050577391   7.6375089e-07
     0.58018018   6.9767089e-17    9.016809e-21               0    0.0021075339       790.11084    0.0050539334   7.6344285e-07
     0.58228228   6.9767089e-17    9.016809e-21               0    0.0021027901       789.81342    0.0050501277   7.6313482e-07
     0.58438438   6.9767089e-17    9.016809e-21               0    0.0020980462       789.51599     0.005046322   7.6282678e-07
     0.58648649   6.9767089e-17    9.016809e-21               0    0.0020933024       789.21857    0.0050425163   7.6251874e-07
     0.58858859   6.9511528e-17    8.892841e-21               0    0.0020885933       788.92449    0.0050387578   7.6221412e-07
     0.59069069   6.9511528e-17    8.892841e-21               0     0.002083941       788.63588    0.0050350765    7.619151e-07
     0.59279279   6.9511528e-17    8.892841e-21               0    0.0020792887       788.34727    0.0050313952   7.6161608e-07
     0.59489489   6.9511528e-17    8.892841e-21               0    0.0020746364       788.05867    0.0050277139   7.6131705e-07
       0.596997   6.9511528e-17    8.892841e-21               0    0.0020699841       787.77006    0.0050240326   7.6101803e-07
      0.5990991   6.9511528e-17    8.892841e-21               0    0.0020653319       787.48145    0.0050203514   7.6071901e-07
      0.6012012   6.9511528e-17    8.892841e-21               0    0.0020606796       787.19285    0.0050166701   7.6041999e-07
      0.6033033   6.9511528e-17    8.892841e-21               0    0.0020560273       786.90424    0.0050129888   7.6012096e-07
     0.60540541   6.9511528e-17    8.892841e-21               0     0.002051375       786.61563    0.0050093075   7.5982194e-07
     0.60750751   6.9256024e-17   8.7177657e-21               0    0.0020467236       786.33418    0.0050057261   7.5953025e-07
     0.60960961   6.9256024e-17   8.7177657e-21               0    0.0020420724         786.055    0.0050021762   7.5924087e-07
     0.61171171   6.9256024e-17   8.7177657e-21               0    0.0020374213       785.77581    0.0049986263    7.589515e-07
     0.61381381   6.9256024e-17   8.7177657e-21               0    0.0020327701       785.49663    0.0049950764   7.5866213e-07
     0.61591592   6.9256024e-17   8.7177657e-21               0    0.0020281189       785.21744    0.0049915265   7.5837275e-07
     0.61801802   6.9256024e-17   8.7177657e-21               0    0.0020234678       784.93826    0.0049879767   7.5808338e-07
     0.62012012   6.9256024e-17   8.7177657e-21               0    0.0020188166       784.65907    0.0049844268     7.57794e-07
     0.62222222   6.9256024e-17   8.7177657e-21               0    0.0020141654       784.37989    0.0049808769   7.5750463e-07
     0.62432432   6.9256024e-17   8.7177657e-21               0    0.0020095143        784.1007     0.004977327   7.5721525e-07
     0.62642643   6.9001039e-17   8.5219057e-21               0    0.0020049398       783.82986    0.0049738927   7.5693444e-07
     0.62852853   6.9001039e-17   8.5219057e-21               0    0.0020003763       783.56021    0.0049704749   7.5665483e-07
     0.63063063   6.9001039e-17   8.5219057e-21               0    0.0019958127       783.29056     0.004967057   7.5637523e-07
     0.63273273   6.9001039e-17   8.5219057e-21               0    0.0019912492       783.02091    0.0049636392   7.5609563e-07
     0.63483483   6.9001039e-17   8.5219057e-21               0    0.0019866856       782.75126    0.0049602213   7.5581603e-07
     0.63693694   6.9001039e-17   8.5219057e-21               0    0.0019821221       782.48161    0.0049568035   7.5553643e-07
     0.63903904   6.9001039e-17   8.5219057e-21               0    0.0019775585       782.21196    0.0049533856   7.5525683e-07
     0.64114114   6.9001039e-17   8.5219057e-21               0     0.001972995       781.94231    0.0049499677   7.5497723e-07
     0.64324324   6.9001039e-17   8.5219057e-21               0    0.0019684314       781.67266    0.0049465499   7.5469763e-07
     0.64534535   6.8746776e-17    8.315571e-21               0    0.0019640089       781.40986    0.0049432263   7.5442505e-07
     0.64744745   6.8746776e-17    8.315571e-21               0    0.0019596416       781.14974    0.0049399397   7.5415523e-07
     0.64954955   6.8746776e-17    8.315571e-21               0    0.0019552743       780.88962     0.004936653   7.5388541e-07
     0.65165165   6.8746776e-17    8.315571e-21               0    0.0019509071       780.62951    0.0049333664   7.5361559e-07
     0.65375375   6.8746776e-17    8.315571e-21               0    0.0019465398       780.36939    0.0049300797   7.5334577e-07
     0.65585586   6.8746776e-17    8.315571e-21               0    0.0019421725       780.10927    0.0049267931   7.5307594e-07
     0.65795796   6.8746776e-17    8.315571e-21               0    0.0019378052       779.84916    0.0049235064   7.5280612e-07
     0.66006006   6.8746776e-17    8.315571e-21               0     0.001933438       779.58904    0.0049202198    7.525363e-07
     0.66216216   6.8746776e-17    8.315571e-21               0    0.0019290707       779.32892    0.0049169331   7.5226648e-07
     0.66426426   6.8493682e-17   8.0888514e-21               0    0.0019247545       779.07152    0.0049136835   7.5199944e-07
     0.66636637   6.8493682e-17   8.0888514e-21               0    0.0019205695       778.82108    0.0049105291   7.5173957e-07
     0.66846847   6.8493682e-17   8.0888514e-21               0    0.0019163846       778.57065    0.0049073748   7.5147969e-07
     0.67057057   6.8493682e-17   8.0888514e-21               0    0.0019121997       778.32022    0.0049042204   7.5121981e-07
     0.67267267   6.8493682e-17   8.0888514e-21               0    0.0019080148       778.06978     0.004901066   7.5095993e-07
     0.67477477   6.8493682e-17   8.0888514e-21               0    0.0019038298       777.81935    0.0048979116   7.5070005e-07
     0.67687688   6.8493682e-17   8.0888514e-21               0    0.0018996449       777.56892    0.0048947572   7.5044018e-07
     0.67897898   6.8493682e-17   8.0888514e-21               0      0.00189546       777.31848    0.0048916029    7.501803e-07
     0.68108108   6.8493682e-17   8.0888514e-21               0    0.0018912751       777.06805    0.0048884485   7.4992042e-07
     0.68318318   6.8493682e-17   8.0888514e-21               0    0.0018870901       776.81762    0.0048852941   7.4966054e-07
     0.68528529   6.8242523e-17   7.8414496e-21               0    0.0018829357       776.57265    0.0048822138   7.4940629e-07
     0.68738739   6.8242523e-17   7.8414496e-21               0    0.0018788061       776.33214    0.0048791938    7.491566e-07
     0.68948949   6.8242523e-17   7.8414496e-21               0    0.0018746765       776.09162    0.0048761738   7.4890692e-07
     0.69159159   6.8242523e-17   7.8414496e-21               0    0.0018705469        775.8511    0.0048731538   7.4865724e-07
     0.69369369   6.8242523e-17   7.8414496e-21               0    0.0018664172       775.61059    0.0048701337   7.4840756e-07
      0.6957958   6.8242523e-17   7.8414496e-21               0    0.0018622876       775.37007    0.0048671137   7.4815787e-07
      0.6978979   6.8242523e-17   7.8414496e-21               0     0.001858158       775.12955    0.0048640937   7.4790819e-07
            0.7   6.8242523e-17   7.8414496e-21               0    0.0018540284       774.88904    0.0048610737   7.4765851e-07
      0.7021021   6.8242523e-17   7.8414496e-21               0    0.0018498987       774.64852    0.0048580537   7.4740883e-07
      0.7042042   6.8242523e-17   7.8414496e-21               0    0.0018457691       774.40801    0.0048550337   7.4715914e-07
     0.70630631   6.7993924e-17   7.5842554e-21               0    0.0018416674       774.17272    0.0048520841   7.4691485e-07
     0.70840841   6.7993924e-17   7.5842554e-21               0     0.001837591       773.94219    0.0048491983   7.4667544e-07
     0.71051051   6.7993924e-17   7.5842554e-21               0    0.0018335145       773.71166    0.0048463126   7.4643603e-07
     0.71261261   6.7993924e-17   7.5842554e-21               0    0.0018294381       773.48113    0.0048434269   7.4619662e-07
     0.71471471   6.7993924e-17   7.5842554e-21               0    0.0018253617        773.2506    0.0048405412   7.4595721e-07
     0.71681682   6.7993924e-17   7.5842554e-21               0    0.0018212853       773.02007    0.0048376555    7.457178e-07
     0.71891892   6.7993924e-17   7.5842554e-21               0    0.0018172089       772.78954    0.0048347698   7.4547839e-07
     0.72102102   6.7993924e-17   7.5842554e-21               0    0.0018131325       772.55901    0.0048318841   7.4523898e-07
     0.72312312   6.7993924e-17   7.5842554e-21               0     0.001809056       772.32848    0.0048289984   7.4499957e-07
     0.72522523   6.7993924e-17   7.5842554e-21               0    0.0018049796       772.09795    0.0048261127   7.4476017e-07
     0.72732733   6.7748198e-17   7.3207664e-21               0     0.001800935       771.86929     0.004823252   7.4452268e-07
     0.72942943   6.7748198e-17   7.3207664e-21               0    0.0017970271       771.64866    0.0048204987   7.4429347e-07
     0.73153153   6.7748198e-17   7.3207664e-21               0    0.0017931192       771.42803    0.0048177454   7.4406426e-07
     0.73363363   6.7748198e-17   7.3207664e-21               0    0.0017892112        771.2074    0.0048149921   7.4383505e-07
     0.73573574   6.7748198e-17   7.3207664e-21               0    0.0017853033       770.98678    0.0048122388   7.4360583e-07
     0.73783784   6.7748198e-17   7.3207664e-21               0    0.0017813953       770.76615    0.0048094855   7.4337662e-07
     0.73993994   6.7748198e-17   7.3207664e-21               0    0.0017774874       770.54552    0.0048067323   7.4314741e-07
     0.74204204   6.7748198e-17   7.3207664e-21               0    0.0017735795       770.32489     0.004803979   7.4291819e-07
     0.74414414   6.7748198e-17   7.3207664e-21               0    0.0017696715       770.10426    0.0048012257   7.4268898e-07
     0.74624625   6.7748198e-17   7.3207664e-21               0    0.0017657636       769.88364    0.0047984724   7.4245977e-07
     0.74834835   6.7748198e-17   7.3207664e-21               0    0.0017618556       769.66301    0.0047957191   7.4223056e-07
     0.75045045   6.7505745e-17   7.0459435e-21               0    0.0017580415       769.44762    0.0047930354   7.4200674e-07
     0.75255255   6.7505745e-17   7.0459435e-21               0    0.0017543086       769.23676    0.0047904119   7.4178759e-07
     0.75465465   6.7505745e-17   7.0459435e-21               0    0.0017505758       769.02589    0.0047877885   7.4156845e-07
     0.75675676   6.7505745e-17   7.0459435e-21               0    0.0017468429       768.81503    0.0047851651    7.413493e-07
     0.75885886   6.7505745e-17   7.0459435e-21               0      0.00174311       768.60417    0.0047825416   7.4113015e-07
     0.76096096   6.7505745e-17   7.0459435e-21               0    0.0017393771       768.39331    0.0047799182   7.4091101e-07
     0.76306306   6.7505745e-17   7.0459435e-21               0    0.0017356442       768.18245    0.0047772948   7.4069186e-07
     0.76516517   6.7505745e-17   7.0459435e-21               0    0.0017319113       767.97159    0.0047746714   7.4047271e-07
     0.76726727   6.7505745e-17   7.0459435e-21               0    0.0017281784       767.76073    0.0047720479   7.4025357e-07
     0.76936937   6.7505745e-17   7.0459435e-21               0    0.0017244455       767.54987    0.0047694245   7.4003442e-07
     0.77147147   6.7505745e-17   7.0459435e-21               0    0.0017207126       767.33901    0.0047668011   7.3981527e-07
     0.77357357   6.7267126e-17   6.7642341e-21               0    0.0017170122       767.13337    0.0047642467   7.3960151e-07
     0.77567568   6.7267126e-17   6.7642341e-21               0    0.0017133378        766.9319    0.0047617476   7.3939204e-07
     0.77777778   6.7267126e-17   6.7642341e-21               0    0.0017096634       766.73043    0.0047592485   7.3918258e-07
     0.77987988   6.7267126e-17   6.7642341e-21               0     0.001705989       766.52896    0.0047567494   7.3897311e-07
     0.78198198   6.7267126e-17   6.7642341e-21               0    0.0017023146       766.32749    0.0047542503   7.3876364e-07
     0.78408408   6.7267126e-17   6.7642341e-21               0    0.0016986402       766.12602    0.0047517512   7.3855418e-07
     0.78618619   6.7267126e-17   6.7642341e-21               0    0.0016949658       765.92455    0.0047492521   7.3834471e-07
     0.78828829   6.7267126e-17   6.7642341e-21               0    0.0016912914       765.72308    0.0047467529   7.3813525e-07
     0.79039039   6.7267126e-17   6.7642341e-21               0     0.001687617       765.52161    0.0047442538   7.3792578e-07
     0.79249249   6.7267126e-17   6.7642341e-21               0    0.0016839425       765.32014    0.0047417547   7.3771631e-07
     0.79459459   6.7267126e-17   6.7642341e-21               0    0.0016802681       765.11867    0.0047392556   7.3750685e-07
      0.7966967   6.7032428e-17   6.4953197e-21               0    0.0016765993       764.91926    0.0047367838   7.3729951e-07
      0.7987988   6.7032428e-17   6.4953197e-21               0    0.0016729485       764.72646    0.0047343993   7.3709899e-07
      0.8009009   6.7032428e-17   6.4953197e-21               0    0.0016692977       764.53366    0.0047320148   7.3689846e-07
       0.803003   6.7032428e-17   6.4953197e-21               0    0.0016656468       764.34086    0.0047296303   7.3669793e-07
     0.80510511   6.7032428e-17   6.4953197e-21               0     0.001661996       764.14806    0.0047272458   7.3649741e-07
     0.80720721   6.7032428e-17   6.4953197e-21               0    0.0016583451       763.95526    0.0047248613   7.3629688e-07
     0.80930931   6.7032428e-17   6.4953197e-21               0    0.0016546943       763.76246    0.0047224768   7.3609636e-07
     0.81141141   6.7032428e-17   6.4953197e-21               0    0.0016510434       763.56966    0.0047200923   7.3589583e-07
     0.81351351   6.7032428e-17   6.4953197e-21               0    0.0016473926       763.37686    0.0047177078    7.356953e-07
     0.81561562   6.7032428e-17   6.4953197e-21               0    0.0016437418       763.18406    0.0047153233   7.3549478e-07
     0.81771772   6.7032428e-17   6.4953197e-21               0    0.0016400909       762.99126    0.0047129388   7.3529425e-07
     0.81981982   6.7032428e-17   6.4953197e-21               0    0.0016364401       762.79846    0.0047105543   7.3509372e-07
     0.82192192   6.6801115e-17   6.2492055e-21               0    0.0016328456       762.61018    0.0047082297   7.3489787e-07
     0.82402402   6.6801115e-17   6.2492055e-21               0    0.0016292932       762.42529    0.0047059496   7.3470549e-07
     0.82612613   6.6801115e-17   6.2492055e-21               0    0.0016257408       762.24039    0.0047036696   7.3451311e-07
     0.82822823   6.6801115e-17   6.2492055e-21               0    0.0016221884       762.05549    0.0047013895   7.3432074e-07
     0.83033033   6.6801115e-17   6.2492055e-21               0     0.001618636       761.87059    0.0046991094   7.3412836e-07
     0.83243243   6.6801115e-17   6.2492055e-21               0    0.0016150835       761.68569    0.0046968294   7.3393598e-07
     0.83453453   6.6801115e-17   6.2492055e-21               0    0.0016115311       761.50079    0.0046945493   7.3374361e-07
     0.83663664   6.6801115e-17   6.2492055e-21               0    0.0016079787        761.3159    0.0046922692   7.3355123e-07
     0.83873874   6.6801115e-17   6.2492055e-21               0    0.0016044263         761.131    0.0046899892   7.3335885e-07
     0.84084084   6.6801115e-17   6.2492055e-21               0    0.0016008738        760.9461    0.0046877091   7.3316648e-07
     0.84294294   6.6801115e-17   6.2492055e-21               0    0.0015973214        760.7612     0.004685429    7.329741e-07
     0.84504505   6.6801115e-17   6.2492055e-21               0     0.001593769        760.5763     0.004683149   7.3278172e-07
     0.84714715   6.6572665e-17   6.0200745e-21               0    0.0015902757       760.39548    0.0046809226   7.3259354e-07
     0.84924925   6.6572665e-17   6.0200745e-21               0    0.0015868308       760.21799    0.0046787402   7.3240881e-07
     0.85135135   6.6572665e-17   6.0200745e-21               0    0.0015833859       760.04049    0.0046765579   7.3222407e-07
     0.85345345   6.6572665e-17   6.0200745e-21               0     0.001579941         759.863    0.0046743755   7.3203933e-07
     0.85555556   6.6572665e-17   6.0200745e-21               0    0.0015764962       759.68551    0.0046721931    7.318546e-07
     0.85765766   6.6572665e-17   6.0200745e-21               0    0.0015730513       759.50802    0.0046700108   7.3166986e-07
     0.85975976   6.6572665e-17   6.0200745e-21               0    0.0015696064       759.33053    0.0046678284   7.3148513e-07
     0.86186186   6.6572665e-17   6.0200745e-21               0    0.0015661615       759.15304     0.004665646   7.3130039e-07
     0.86396396   6.6572665e-17   6.0200745e-21               0    0.0015627167       758.97555    0.0046634637   7.3111565e-07
     0.86606607   6.6572665e-17   6.0200745e-21               0    0.0015592718       758.79806    0.0046612813   7.3093092e-07
     0.86816817   6.6572665e-17   6.0200745e-21               0    0.0015558269       758.62057     0.004659099   7.3074618e-07
     0.87027027   6.6572665e-17   6.0200745e-21               0     0.001552382       758.44308    0.0046569166   7.3056144e-07
     0.87237237   6.6346934e-17   5.8019394e-21               0    0.0015489438       758.26671     0.004654749   7.3037786e-07
     0.87447447   6.6346934e-17   5.8019394e-21               0    0.0015455413       758.09638    0.0046526607   7.3020052e-07
     0.87657658   6.6346934e-17   5.8019394e-21               0    0.0015421388       757.92605    0.0046505724   7.3002317e-07
     0.87867868   6.6346934e-17   5.8019394e-21               0    0.0015387363       757.75572    0.0046484841   7.2984583e-07
     0.88078078   6.6346934e-17   5.8019394e-21               0    0.0015353338       757.58539    0.0046463959   7.2966848e-07
     0.88288288   6.6346934e-17   5.8019394e-21               0    0.0015319313       757.41506    0.0046443076   7.2949113e-07
     0.88498498   6.6346934e-17   5.8019394e-21               0    0.0015285288       757.24473    0.0046422193   7.2931379e-07
     0.88708709   6.6346934e-17   5.8019394e-21               0    0.0015251264        757.0744    0.0046401311   7.2913644e-07
     0.88918919   6.6346934e-17   5.8019394e-21               0    0.0015217239       756.90408    0.0046380428   7.2895909e-07
     0.89129129   6.6346934e-17   5.8019394e-21               0    0.0015183214       756.73375    0.0046359545   7.2878175e-07
     0.89339339   6.6346934e-17   5.8019394e-21               0    0.0015149189       756.56342    0.0046338662    7.286044e-07
      0.8954955   6.6346934e-17   5.8019394e-21               0    0.0015115164       756.39309     0.004631778   7.2842706e-07
      0.8975976   6.6346934e-17   5.8019394e-21               0    0.0015081139       756.22276    0.0046296897   7.2824971e-07
      0.8996997    6.612391e-17   5.5932001e-21               0    0.0015047266        756.0551    0.0046276363   7.2807512e-07
      0.9018018    6.612391e-17   5.5932001e-21               0    0.0015013636       755.89174    0.0046256392   7.2790497e-07
      0.9039039    6.612391e-17   5.5932001e-21               0    0.0014980007       755.72838    0.0046236421   7.2773481e-07
     0.90600601    6.612391e-17   5.5932001e-21               0    0.0014946377       755.56502     0.004621645   7.2756466e-07
     0.90810811    6.612391e-17   5.5932001e-21               0    0.0014912748       755.40166    0.0046196479   7.2739451e-07
     0.91021021    6.612391e-17   5.5932001e-21               0    0.0014879118        755.2383    0.0046176507   7.2722436e-07
     0.91231231    6.612391e-17   5.5932001e-21               0    0.0014845489       755.07494    0.0046156536   7.2705421e-07
     0.91441441    6.612391e-17   5.5932001e-21               0    0.0014811859       754.91157    0.0046136565   7.2688406e-07
     0.91651652    6.612391e-17   5.5932001e-21               0     0.001477823       754.74821    0.0046116594    7.267139e-07
     0.91861862    6.612391e-17   5.5932001e-21               0      0.00147446       754.58485    0.0046096623   7.2654375e-07
     0.92072072    6.612391e-17   5.5932001e-21               0    0.0014710971       754.42149    0.0046076652    7.263736e-07
     0.92282282    6.612391e-17   5.5932001e-21               0    0.0014677341       754.25813     0.004605668   7.2620345e-07
     0.92492492    6.612391e-17   5.5932001e-21               0    0.0014643712       754.09477    0.0046036709    7.260333e-07
     0.92702703    6.590356e-17   5.3897862e-21               0    0.0014610284       753.93289     0.004601693   7.2586467e-07
     0.92912913    6.590356e-17   5.3897862e-21               0    0.0014577583       753.77633    0.0045997844   7.2570154e-07
     0.93123123    6.590356e-17   5.3897862e-21               0    0.0014544883       753.61977    0.0045978759   7.2553842e-07
     0.93333333    6.590356e-17   5.3897862e-21               0    0.0014512182       753.46321    0.0045959673   7.2537529e-07
     0.93543544    6.590356e-17   5.3897862e-21               0    0.0014479482       753.30665    0.0045940588   7.2521217e-07
     0.93753754    6.590356e-17   5.3897862e-21               0    0.0014446781       753.15009    0.0045921502   7.2504904e-07
     0.93963964    6.590356e-17   5.3897862e-21               0     0.001441408       752.99353    0.0045902416   7.2488592e-07
     0.94174174    6.590356e-17   5.3897862e-21               0     0.001438138       752.83697    0.0045883331   7.2472279e-07
     0.94384384    6.590356e-17   5.3897862e-21               0    0.0014348679       752.68041    0.0045864245   7.2455966e-07
     0.94594595    6.590356e-17   5.3897862e-21               0    0.0014315979       752.52385     0.004584516   7.2439654e-07
     0.94804805    6.590356e-17   5.3897862e-21               0    0.0014283278       752.36729    0.0045826074   7.2423341e-07
     0.95015015    6.590356e-17   5.3897862e-21               0    0.0014250578       752.21073    0.0045806989   7.2407029e-07
     0.95225225    6.590356e-17   5.3897862e-21               0    0.0014217877       752.05417    0.0045787903   7.2390716e-07
     0.95435435    6.590356e-17   5.3897862e-21               0    0.0014185177       751.89761    0.0045768817   7.2374404e-07
     0.95645646   6.5686043e-17   5.1858535e-21               0    0.0014153066       751.74536    0.0045750291   7.2358537e-07
     0.95855856   6.5686043e-17   5.1858535e-21               0    0.0014121279       751.59549    0.0045732071   7.2342916e-07
     0.96066066   6.5686043e-17   5.1858535e-21               0    0.0014089491       751.44561    0.0045713851   7.2327294e-07
     0.96276276   6.5686043e-17   5.1858535e-21               0    0.0014057704       751.29573    0.0045695631   7.2311672e-07
     0.96486486   6.5686043e-17   5.1858535e-21               0    0.0014025917       751.14585    0.0045677411    7.229605e-07
     0.96696697   6.5686043e-17   5.1858535e-21               0    0.0013994129       750.99597    0.0045659191   7.2280428e-07
     0.96906907   6.5686043e-17   5.1858535e-21               0    0.0013962342       750.84609    0.0045640972   7.2264806e-07
     0.97117117   6.5686043e-17   5.1858535e-21               0    0.0013930555       750.69621    0.0045622752   7.2249184e-07
     0.97327327   6.5686043e-17   5.1858535e-21               0    0.0013898767       750.54633    0.0045604532   7.2233562e-07
     0.97537538   6.5686043e-17   5.1858535e-21               0     0.001386698       750.39646    0.0045586312   7.2217941e-07
     0.97747748   6.5686043e-17   5.1858535e-21               0    0.0013835193       750.24658    0.0045568092   7.2202319e-07
     0.97957958   6.5686043e-17   5.1858535e-21               0    0.0013803405        750.0967    0.0045549872   7.2186697e-07
     0.98168168   6.5686043e-17   5.1858535e-21               0    0.0013771618       749.94682    0.0045531652   7.2171075e-07
     0.98378378   6.5686043e-17   5.1858535e-21               0    0.0013739831       749.79694    0.0045513432   7.2155453e-07
     0.98588589   6.5471663e-17    4.983387e-21               0    0.0013708313        749.6513    0.0045495759   7.2140269e-07
     0.98798799   6.5471663e-17    4.983387e-21               0    0.0013676934       749.50785    0.0045478369   7.2125312e-07
     0.99009009   6.5471663e-17    4.983387e-21               0    0.0013645556        749.3644    0.0045460979   7.2110355e-07
     0.99219219   6.5471663e-17    4.983387e-21               0    0.0013614177       749.22095    0.0045443589   7.2095398e-07
     0.99429429   6.5471663e-17    4.983387e-21               0    0.0013582799        749.0775    0.0045426199   7.2080441e-07
      0.9963964   6.5471663e-17    4.983387e-21               0     0.001355142       748.93405    0.0045408809   7.2065484e-07
      0.9984985   6.5471663e-17    4.983387e-21               0    0.0013520042        748.7906    0.0045391419   7.2050527e-07
      1.0006006   6.5471663e-17    4.983387e-21               0    0.0013488663       748.64715    0.0045374029    7.203557e-07
      1.0027027   6.5471663e-17    4.983387e-21               0    0.0013457285        748.5037    0.0045356639   7.2020613e-07
      1.0048048   6.5471663e-17    4.983387e-21               0    0.0013425906       748.36025    0.0045339249   7.2005656e-07
      1.0069069   6.5471663e-17    4.983387e-21               0    0.0013394528        748.2168    0.0045321859   7.1990699e-07
       1.009009   6.5471663e-17    4.983387e-21               0     0.001336315       748.07335    0.0045304469   7.1975742e-07
      1.0111111   6.5471663e-17    4.983387e-21               0    0.0013331771        747.9299    0.0045287079   7.1960785e-07
      1.0132132   6.5471663e-17    4.983387e-21               0    0.0013300393       747.78645    0.0045269689   7.1945828e-07
      1.0153153   6.5260382e-17   4.7913501e-21               0    0.0013269111       747.64445    0.0045252485    7.193102e-07
      1.0174174   6.5260382e-17   4.7913501e-21               0    0.0013238136       747.50697    0.0045235865   7.1916682e-07
      1.0195195   6.5260382e-17   4.7913501e-21               0     0.001320716        747.3695    0.0045219245   7.1902343e-07
      1.0216216   6.5260382e-17   4.7913501e-21               0    0.0013176185       747.23202    0.0045202626   7.1888004e-07
      1.0237237   6.5260382e-17   4.7913501e-21               0    0.0013145209       747.09455    0.0045186006   7.1873665e-07
      1.0258258   6.5260382e-17   4.7913501e-21               0    0.0013114234       746.95707    0.0045169386   7.1859326e-07
      1.0279279   6.5260382e-17   4.7913501e-21               0    0.0013083258        746.8196    0.0045152766   7.1844987e-07
        1.03003   6.5260382e-17   4.7913501e-21               0    0.0013052283       746.68213    0.0045136146   7.1830648e-07
      1.0321321   6.5260382e-17   4.7913501e-21               0    0.0013021307       746.54465    0.0045119527    7.181631e-07
      1.0342342   6.5260382e-17   4.7913501e-21               0    0.0012990332       746.40718    0.0045102907   7.1801971e-07
      1.0363363   6.5260382e-17   4.7913501e-21               0    0.0012959356        746.2697    0.0045086287   7.1787632e-07
      1.0384384   6.5260382e-17   4.7913501e-21               0    0.0012928381       746.13223    0.0045069667   7.1773293e-07
      1.0405405   6.5260382e-17   4.7913501e-21               0    0.0012897405       745.99476    0.0045053047   7.1758954e-07
      1.0426426   6.5260382e-17   4.7913501e-21               0     0.001286643       745.85728    0.0045036427   7.1744615e-07
      1.0447447   6.5260382e-17   4.7913501e-21               0    0.0012835454       745.71981    0.0045019808   7.1730276e-07
      1.0468468   6.5051855e-17   4.6113658e-21               0    0.0012804701       745.58444    0.0045003459   7.1716155e-07
      1.0489489   6.5051855e-17   4.6113658e-21               0    0.0012774309       745.45248     0.004498755   7.1702388e-07
      1.0510511   6.5051855e-17   4.6113658e-21               0    0.0012743916       745.32053    0.0044971641    7.168862e-07
      1.0531532   6.5051855e-17   4.6113658e-21               0    0.0012713524       745.18858    0.0044955732   7.1674852e-07
      1.0552553   6.5051855e-17   4.6113658e-21               0    0.0012683132       745.05662    0.0044939823   7.1661085e-07
      1.0573574   6.5051855e-17   4.6113658e-21               0     0.001265274       744.92467    0.0044923914   7.1647317e-07
      1.0594595   6.5051855e-17   4.6113658e-21               0    0.0012622348       744.79272    0.0044908005    7.163355e-07
      1.0615616   6.5051855e-17   4.6113658e-21               0    0.0012591955       744.66077    0.0044892096   7.1619782e-07
      1.0636637   6.5051855e-17   4.6113658e-21               0    0.0012561563       744.52881    0.0044876187   7.1606014e-07
      1.0657658   6.5051855e-17   4.6113658e-21               0    0.0012531171       744.39686    0.0044860278   7.1592247e-07
      1.0678679   6.5051855e-17   4.6113658e-21               0    0.0012500779       744.26491    0.0044844369   7.1578479e-07
        1.06997   6.5051855e-17   4.6113658e-21               0    0.0012470386       744.13295    0.0044828461   7.1564712e-07
      1.0720721   6.5051855e-17   4.6113658e-21               0    0.0012439994         744.001    0.0044812552   7.1550944e-07
