#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
     0.21483286               0            0.05    -0.040602335   -5.245164e-07               0       5424.3018     0.044407246               0               0               0               0               0               0               0    1.203008e-15    1.324711e-11        11601891
     0.21713333               0            0.05    -0.040132573  -4.9165309e-07               0       5415.1739     0.043892949               0               0               0               0               0               0               0   1.1948387e-15   1.3213508e-11        11601891
     0.21945779               0            0.05    -0.039648359  -5.7736787e-07               0       5406.0537     0.043383521               0               0               0               0               0               0               0   1.1866903e-15   1.3179961e-11        11601891
     0.22180649               0            0.05    -0.039150301  -5.5742381e-07               0       5396.9581     0.042799391               0               0               0               0               0               0               0   1.1785764e-15   1.3146535e-11        11601891
     0.22417969               0            0.05    -0.038646397  -5.1132094e-07               0       5387.8785     0.042281603               0               0               0               0               0               0               0   1.1704825e-15   1.3113198e-11        11601891
     0.22657764               0            0.05    -0.038152745  -5.1968585e-07               0       5378.8293     0.041723228               0               0               0               0               0               0               0   1.1624366e-15   1.3080001e-11        11601891
      0.2290006               0            0.05    -0.037675936  -4.9545664e-07               0       5369.7947     0.041215135               0               0               0               0               0               0               0   1.1544117e-15   1.3046885e-11        11601891
     0.23144882               0            0.05    -0.037206482  -4.7045369e-07               0       5360.7857      0.04068711               0               0               0               0               0               0               0   1.1464337e-15   1.3013891e-11        11601891
     0.23392258               0            0.05    -0.036753365  -4.7500793e-07               0         5351.79     0.040213219               0               0               0               0               0               0               0   1.1384804e-15   1.2980975e-11        11601891
     0.23642213               0            0.05    -0.036305292  -4.8006267e-07               0        5342.815      0.03969525               0               0               0               0               0               0               0   1.1305673e-15   1.2948161e-11        11601891
     0.23894776               0            0.05    -0.035831154  -4.9402048e-07               0       5333.8538     0.039197996               0               0               0               0               0               0               0   1.1226903e-15   1.2915424e-11        11601891
     0.24149972               0            0.05    -0.035345208  -4.5683805e-07               0       5324.9281     0.038640542               0               0               0               0               0               0               0   1.1148578e-15   1.2882848e-11        11601891
      0.2440783               0            0.05     -0.03488054  -4.3976428e-07               0       5316.0248     0.038167847               0               0               0               0               0               0               0   1.1070586e-15   1.2850381e-11        11601891
     0.24668377               0            0.05    -0.034425366  -4.6039026e-07               0         5307.15      0.03764042               0               0               0               0               0               0               0   1.0993075e-15   1.2818046e-11        11601891
     0.24931641               0            0.05    -0.033986566  -3.9753479e-07               0       5298.2958     0.037176884               0               0               0               0               0               0               0   1.0915926e-15   1.2785813e-11        11601891
     0.25197651               0            0.05    -0.033553472  -4.1433735e-07               0       5289.4648     0.036703327               0               0               0               0               0               0               0   1.0839222e-15   1.2753691e-11        11601891
     0.25466435               0            0.05    -0.033135331  -4.0556997e-07               0        5280.654     0.036242422               0               0               0               0               0               0               0   1.0762924e-15    1.272167e-11        11601891
     0.25738022               0            0.05    -0.032701515  -4.2533776e-07               0       5271.8614     0.035769633               0               0               0               0               0               0               0   1.0687021e-15   1.2689741e-11        11601891
     0.26012442               0            0.05    -0.032246185  -4.2027904e-07               0       5263.0998       0.0352643               0               0               0               0               0               0               0   1.0611614e-15   1.2657953e-11        11601891
     0.26289723               0            0.05    -0.031804952  -3.9370203e-07               0       5254.3706     0.034787271               0               0               0               0               0               0               0   1.0536641e-15   1.2626311e-11        11601891
     0.26569896               0            0.05    -0.031384516  -3.7558547e-07               0       5245.6682     0.034325672               0               0               0               0               0               0               0   1.0462112e-15   1.2594792e-11        11601891
     0.26852991               0            0.05    -0.030972213  -3.6591969e-07               0       5236.9903     0.033877904               0               0               0               0               0               0               0   1.0388016e-15   1.2563387e-11        11601891
     0.27139039               0            0.05      -0.0305725  -3.5059728e-07               0       5228.3375     0.033433854               0               0               0               0               0               0               0   1.0314394e-15     1.25321e-11        11601891
      0.2742807               0            0.05    -0.030182455  -3.4204579e-07               0        5219.705     0.033012363               0               0               0               0               0               0               0   1.0241174e-15   1.2500912e-11        11601891
     0.27720115               0            0.05    -0.029784621  -3.3673366e-07               0       5211.0951     0.032574421               0               0               0               0               0               0               0   1.0168442e-15   1.2469832e-11        11601891
     0.28015205               0            0.05    -0.029371911  -3.7573337e-07               0       5202.5121     0.032139896               0               0               0               0               0               0               0    1.009612e-15   1.2438876e-11        11601891
     0.28313373               0            0.05    -0.028963764  -3.3915424e-07               0       5193.9634     0.031663483               0               0               0               0               0               0               0   1.0024323e-15   1.2408069e-11        11601891
     0.28614651               0            0.05    -0.028570059  -3.2301274e-07               0       5185.4421     0.031264834               0               0               0               0               0               0               0   9.9529568e-16   1.2377388e-11        11601891
     0.28919071               0            0.05     -0.02819422   -3.029641e-07               0       5176.9497     0.030822746               0               0               0               0               0               0               0   9.8820642e-16   1.2346836e-11        11601891
     0.29226666               0            0.05    -0.027827427  -3.0257167e-07               0       5168.4774     0.030454963               0               0               0               0               0               0               0   9.8115728e-16   1.2316381e-11        11601891
     0.29537468               0            0.05    -0.027469874  -2.9452606e-07               0       5160.0314     0.030028424               0               0               0               0               0               0               0   9.7415925e-16   1.2286045e-11        11601891
     0.29851512               0            0.05    -0.027107909  -2.9916666e-07               0       5151.6024     0.029668879               0               0               0               0               0               0               0   9.6719901e-16   1.2255796e-11        11601891
     0.30168831               0            0.05    -0.026731845  -3.0880073e-07               0        5143.205     0.029221477               0               0               0               0               0               0               0   9.6029279e-16   1.2225686e-11        11601891
     0.30489459               0            0.05    -0.026359472  -2.9077982e-07               0       5134.8361     0.028848627               0               0               0               0               0               0               0   9.5342665e-16   1.2195703e-11        11601891
     0.30813432               0            0.05    -0.026000581  -2.7596793e-07               0       5126.4998     0.028422138               0               0               0               0               0               0               0   9.4661252e-16   1.2165862e-11        11601891
     0.31140782               0            0.05    -0.025651885  -2.6864842e-07               0       5118.1862     0.028073579               0               0               0               0               0               0               0    9.398396e-16   1.2136128e-11        11601891
     0.31471547               0            0.05    -0.025317995  -2.7412895e-07               0       5109.9019     0.027670538               0               0               0               0               0               0               0   9.3311602e-16   1.2106522e-11        11601891
     0.31805762               0            0.05    -0.024994685  -2.1830191e-07               0       5101.6339     0.027340696               0               0               0               0               0               0               0   9.2642814e-16   1.2076998e-11        11601891
     0.32143461               0            0.05    -0.024666863  -2.6096271e-07               0       5093.3908      0.02698233               0               0               0               0               0               0               0   9.1979274e-16   1.2047587e-11        11601891
     0.32484683               0            0.05    -0.024328548  -2.5507591e-07               0       5085.1696     0.026606442               0               0               0               0               0               0               0    9.131948e-16   1.2018278e-11        11601891
     0.32829463               0            0.05    -0.023986351  -2.4423886e-07               0       5076.9826     0.026237301               0               0               0               0               0               0               0   9.0665098e-16   1.1989117e-11        11601891
     0.33177839               0            0.05    -0.023660247  -2.3449135e-07               0       5068.8232     0.025875268               0               0               0               0               0               0               0   9.0014691e-16   1.1960077e-11        11601891
     0.33529849               0            0.05    -0.023346056  -2.2121215e-07               0       5060.6904     0.025536733               0               0               0               0               0               0               0   8.9369053e-16   1.1931156e-11        11601891
     0.33885529               0            0.05    -0.023038966  -2.1483556e-07               0       5052.5795     0.025198016               0               0               0               0               0               0               0   8.8727572e-16   1.1902336e-11        11601891
     0.34244919               0            0.05    -0.022743809  -2.0829183e-07               0       5044.4936     0.024878598               0               0               0               0               0               0               0   8.8090793e-16   1.1873628e-11        11601891
     0.34608056               0            0.05    -0.022452144     -2.1105e-07               0       5036.4237      0.02455535               0               0               0               0               0               0               0    8.745758e-16      1.1845e-11        11601891
     0.34974981               0            0.05    -0.022143855  -2.1303329e-07               0       5028.3785     0.024222009               0               0               0               0               0               0               0   8.6829289e-16   1.1816483e-11        11601891
     0.35345733               0            0.05    -0.021836787  -1.7943534e-07               0       5020.3639     0.023882599               0               0               0               0               0               0               0   8.6205484e-16   1.1788098e-11        11601891
     0.35720351               0            0.05    -0.021580777  -1.7859546e-07               0       5012.3758     0.023615438               0               0               0               0               0               0               0   8.5584588e-16   1.1759832e-11        11601891
     0.36098876               0            0.05    -0.021356918  -1.5132642e-07               0       5004.3835     0.023342698               0               0               0               0               0               0               0   8.4962321e-16   1.1731573e-11        11601891
     0.36481349               0            0.05    -0.021109633  -1.7388872e-07               0       4996.3966     0.023105959               0               0               0               0               0               0               0   8.4342871e-16   1.1703355e-11        11601891
      0.3686781               0            0.05    -0.020847629  -1.7722384e-07               0       4988.4252     0.022784614               0               0               0               0               0               0               0   8.3727393e-16   1.1675214e-11        11601891
     0.37258302               0            0.05    -0.020580881  -1.8281425e-07               0       4980.4722     0.022526896               0               0               0               0               0               0               0   8.3115966e-16   1.1647161e-11        11601891
     0.37652866               0            0.05    -0.020303839  -1.8262797e-07               0       4972.5407     0.022185205               0               0               0               0               0               0               0   8.2508491e-16   1.1619207e-11        11601891
     0.38051546               0            0.05    -0.020020909  -1.7230905e-07               0       4964.6381     0.021914637               0               0               0               0               0               0               0   8.1905579e-16   1.1591377e-11        11601891
     0.38454383               0            0.05    -0.019749527   -1.674361e-07               0        4956.764     0.021582876               0               0               0               0               0               0               0    8.130677e-16   1.1563671e-11        11601891
     0.38861421               0            0.05    -0.019486306  -1.6260235e-07               0       4948.9128     0.021331848               0               0               0               0               0               0               0   8.0712407e-16   1.1536067e-11        11601891
     0.39272704               0            0.05     -0.01923385  -1.6025402e-07               0       4941.0865     0.021017363               0               0               0               0               0               0               0   8.0122156e-16   1.1508574e-11        11601891
     0.39688276               0            0.05    -0.018987251  -1.4959908e-07               0       4933.2771     0.020782245               0               0               0               0               0               0               0   7.9535934e-16   1.1481161e-11        11601891
     0.40108183               0            0.05     -0.01874032  -1.6583626e-07               0       4925.4907     0.020477302               0               0               0               0               0               0               0   7.8954093e-16   1.1453851e-11        11601891
     0.40532468               0            0.05    -0.018488572  -1.3359369e-07               0       4917.7237     0.020221137               0               0               0               0               0               0               0   7.8376133e-16   1.1426631e-11        11601891
     0.40961179               0            0.05    -0.018232862  -1.4964035e-07               0       4909.9859     0.019941648               0               0               0               0               0               0               0   7.7802527e-16   1.1399535e-11        11601891
      0.4139436               0            0.05    -0.017986106  -1.4082571e-07               0       4902.2736     0.019670634               0               0               0               0               0               0               0   7.7233126e-16   1.1372551e-11        11601891
     0.41832059               0            0.05    -0.017748165  -1.3390677e-07               0        4894.586     0.019411011               0               0               0               0               0               0               0   7.6667939e-16   1.1345675e-11        11601891
     0.42274323               0            0.05    -0.017517183   -1.303279e-07               0       4886.9189     0.019160974               0               0               0               0               0               0               0   7.6106904e-16   1.1318892e-11        11601891
       0.427212               0            0.05    -0.017294609  -1.2999384e-07               0       4879.2733     0.018916602               0               0               0               0               0               0               0   7.5549913e-16   1.1292204e-11        11601891
     0.43172736               0            0.05    -0.017070224  -1.3152442e-07               0       4871.6433     0.018668341               0               0               0               0               0               0               0    7.499686e-16   1.1265592e-11        11601891
     0.43628982               0            0.05    -0.016838974  -1.2580587e-07               0       4864.0388     0.018414271               0               0               0               0               0               0               0   7.4448124e-16    1.123909e-11        11601891
     0.44089986               0            0.05    -0.016607683  -1.2588852e-07               0       4856.4582     0.018168109               0               0               0               0               0               0               0   7.3903159e-16   1.1212694e-11        11601891
     0.44555798               0            0.05    -0.016383582  -1.2489761e-07               0       4848.9057     0.017919715               0               0               0               0               0               0               0   7.3362589e-16   1.1186416e-11        11601891
     0.45026468               0            0.05    -0.016167784  -1.1357959e-07               0       4841.3736     0.017680941               0               0               0               0               0               0               0   7.2825823e-16    1.116023e-11        11601891
     0.45502046               0            0.05    -0.015957788  -1.0679943e-07               0       4833.8648     0.017451462               0               0               0               0               0               0               0   7.2293294e-16   1.1134145e-11        11601891
     0.45982584               0            0.05    -0.015754275  -9.1908179e-08               0       4826.3733     0.017231788               0               0               0               0               0               0               0   7.1764537e-16   1.1108141e-11        11601891
     0.46468134               0            0.05    -0.015550491  -1.2715423e-07               0       4818.9014     0.017024799               0               0               0               0               0               0               0   7.1239766e-16   1.1082225e-11        11601891
     0.46958747               0            0.05     -0.01533894  -1.1056746e-07               0       4811.4498     0.016758112               0               0               0               0               0               0               0   7.0718864e-16   1.1056399e-11        11601891
     0.47454477               0            0.05    -0.015127505  -1.0507474e-07               0       4804.0271      0.01655947               0               0               0               0               0               0               0   7.0202189e-16   1.1030695e-11        11601891
     0.47955377               0            0.05    -0.014925096  -1.0354056e-07               0        4796.627     0.016306956               0               0               0               0               0               0               0   6.9689112e-16    1.100509e-11        11601891
     0.48461501               0            0.05     -0.01472818  -9.8031826e-08               0       4789.2505     0.016123298               0               0               0               0               0               0               0   6.9180262e-16   1.0979585e-11        11601891
     0.48972903               0            0.05    -0.014537743  -9.5628476e-08               0       4781.8933     0.015880813               0               0               0               0               0               0               0   6.8675014e-16   1.0954169e-11        11601891
     0.49489639               0            0.05    -0.014351493  -8.8202757e-08               0       4774.5557     0.015708687               0               0               0               0               0               0               0    6.817378e-16   1.0928837e-11        11601891
     0.50011763               0            0.05    -0.014164804   -9.208079e-08               0       4767.2357     0.015476051               0               0               0               0               0               0               0     6.76762e-16   1.0903588e-11        11601891
     0.50539333               0            0.05    -0.013972331  -9.4994863e-08               0       4759.9377     0.015294206               0               0               0               0               0               0               0   6.7182486e-16   1.0878434e-11        11601891
     0.51072405               0            0.05    -0.013778661  -1.0320544e-07               0       4752.6659     0.015053213               0               0               0               0               0               0               0   6.6692634e-16    1.085339e-11        11601891
     0.51611036               0            0.05    -0.013594026  -7.2832201e-08               0       4745.4199     0.014866772               0               0               0               0               0               0               0   6.6206706e-16   1.0828455e-11        11601891
     0.52155285               0            0.05     -0.01341589  -8.2208376e-08               0       4738.1931     0.014672953               0               0               0               0               0               0               0   6.5724244e-16   1.0803605e-11        11601891
     0.52705209               0            0.05    -0.013241943  -7.8333349e-08               0       4730.9881     0.014480546               0               0               0               0               0               0               0   6.5245791e-16   1.0778848e-11        11601891
     0.53260869               0            0.05    -0.013073403  -7.2560424e-08               0       4723.8002     0.014297029               0               0               0               0               0               0               0    6.477074e-16   1.0754169e-11        11601891
     0.53822324               0            0.05    -0.012900843   -7.838646e-08               0       4716.6299      0.01411254               0               0               0               0               0               0               0   6.4299574e-16    1.072957e-11        11601891
     0.54389634               0            0.05    -0.012724466  -8.3265736e-08               0       4709.4837     0.013917224               0               0               0               0               0               0               0   6.3831957e-16   1.0705073e-11        11601891
     0.54962861               0            0.05    -0.012549141  -7.9121226e-08               0        4702.362     0.013724796               0               0               0               0               0               0               0    6.336812e-16   1.0680679e-11        11601891
     0.55542065               0            0.05    -0.012379661  -7.1451047e-08               0       4695.2656     0.013538447               0               0               0               0               0               0               0   6.2907978e-16    1.065639e-11        11601891
      0.5612731               0            0.05    -0.012217121  -6.7559991e-08               0       4688.1894     0.013362912               0               0               0               0               0               0               0   6.2451444e-16   1.0632189e-11        11601891
     0.56718659               0            0.05    -0.012058883  -6.8301552e-08               0       4681.1332      0.01318836               0               0               0               0               0               0               0   6.1998363e-16   1.0608075e-11        11601891
     0.57316175               0            0.05    -0.011905194  -6.6803772e-08               0       4674.0949     0.013018741               0               0               0               0               0               0               0   6.1548936e-16    1.058404e-11        11601891
     0.57919923               0            0.05    -0.011747584  -6.8617294e-08               0       4667.0733     0.012846868               0               0               0               0               0               0               0   6.1102854e-16    1.056008e-11        11601891
     0.58529966               0            0.05    -0.011584345  -5.8340756e-08               0       4660.0764     0.012669828               0               0               0               0               0               0               0    6.066057e-16   1.0536223e-11        11601891
     0.59146372               0            0.05    -0.011425945  -7.4057027e-08               0       4653.1053     0.012508046               0               0               0               0               0               0               0   6.0221663e-16   1.0512473e-11        11601891
     0.59769207               0            0.05    -0.011271287  -6.4386587e-08               0       4646.1554     0.012313602               0               0               0               0               0               0               0   5.9786384e-16   1.0488813e-11        11601891
     0.60398537               0            0.05    -0.011122909  -5.8653759e-08               0       4639.2296     0.012174457               0               0               0               0               0               0               0   5.9354592e-16   1.0465253e-11        11601891
      0.6103443               0            0.05    -0.010977857  -5.5466348e-08               0       4632.3198     0.011991618               0               0               0               0               0               0               0   5.8926102e-16   1.0441765e-11        11601891
     0.61676955               0            0.05    -0.010838957  -5.6343085e-08               0       4625.4321     0.011863203               0               0               0               0               0               0               0   5.8501119e-16   1.0418369e-11        11601891
     0.62326181               0            0.05     -0.01069293  -6.0204991e-08               0        4618.555     0.011680156               0               0               0               0               0               0               0   5.8079245e-16   1.0395027e-11        11601891
     0.62982178               0            0.05    -0.010544655  -5.4635168e-08               0       4611.7111     0.011540426               0               0               0               0               0               0               0   5.7661263e-16   1.0371816e-11        11601891
     0.63645016               0            0.05    -0.010399265  -5.8236584e-08               0       4604.8826     0.011362011               0               0               0               0               0               0               0   5.7246059e-16   1.0348675e-11        11601891
     0.64314767               0            0.05    -0.010259315  -5.2278194e-08               0       4598.0868     0.011222301               0               0               0               0               0               0               0   5.6835116e-16   1.0325662e-11        11601891
     0.64991502               0            0.05    -0.010127458  -5.2994529e-08               0       4591.3013     0.011065885               0               0               0               0               0               0               0   5.6426421e-16   1.0302702e-11        11601891
     0.65675295               0            0.05   -0.0099924943  -4.1203683e-08               0       4584.5405      0.01092559               0               0               0               0               0               0               0   5.6021887e-16    1.027984e-11        11601891
      0.6636622               0            0.05   -0.0098620144  -4.8739318e-08               0       4577.7964     0.010784735               0               0               0               0               0               0               0    5.562027e-16   1.0257054e-11        11601891
      0.6706435               0            0.05   -0.0097320027  -4.9687596e-08               0       4571.0728     0.010641822               0               0               0               0               0               0               0   5.5222008e-16   1.0234353e-11        11601891
     0.67769761               0            0.05   -0.0096083389  -4.4056062e-08               0       4564.3676     0.010505949               0               0               0               0               0               0               0    5.482576e-16   1.0211732e-11        11601891
     0.68482528               0            0.05   -0.0094909459  -3.7987645e-08               0        4557.676     0.010378369               0               0               0               0               0               0               0   5.4431851e-16   1.0189174e-11        11601891
      0.6920273               0            0.05   -0.0093877475  -3.5267035e-08               0       4550.9962     0.010265862               0               0               0               0               0               0               0   5.4040008e-16   1.0166673e-11        11601891
     0.69930442               0            0.05   -0.0092888454  -3.6367177e-08               0        4544.312     0.010156906               0               0               0               0               0               0               0   5.3649479e-16   1.0144173e-11        11601891
     0.70665743               0            0.05   -0.0091838343  -3.5753936e-08               0       4537.6356     0.010040106               0               0               0               0               0               0               0   5.3262021e-16   1.0121716e-11        11601891
     0.71408713               0            0.05   -0.0090794123  -3.3364189e-08               0        4530.965    0.0099294858               0               0               0               0               0               0               0   5.2876802e-16   1.0099295e-11        11601891
     0.72159431               0            0.05   -0.0089791172   -3.461073e-08               0       4524.3026     0.009818021               0               0               0               0               0               0               0    5.249382e-16   1.0076919e-11        11601891
     0.72917978               0            0.05   -0.0088709046  -3.6182786e-08               0       4517.6414    0.0097009061               0               0               0               0               0               0               0   5.2112671e-16   1.0054564e-11        11601891
     0.73684436               0            0.05   -0.0087620214  -3.4464207e-08               0       4511.0024    0.0095824651               0               0               0               0               0               0               0   5.1735055e-16     1.00323e-11        11601891
     0.74458888               0            0.05   -0.0086604391  -2.9783087e-08               0       4504.3673    0.0094712503               0               0               0               0               0               0               0   5.1359296e-16   1.0010066e-11        11601891
     0.75241416               0            0.05   -0.0085571168  -3.6946109e-08               0       4497.7455    0.0093655462               0               0               0               0               0               0               0   5.0986758e-16   9.9878929e-12        11601891
     0.76032106               0            0.05   -0.0084499635  -3.5237262e-08               0       4491.1322    0.0092328052               0               0               0               0               0               0               0   5.0616881e-16    9.965765e-12        11601891
     0.76831041               0            0.05   -0.0083422961  -3.5234732e-08               0       4484.5399    0.0091284725               0               0               0               0               0               0               0   5.0250614e-16   9.9437233e-12        11601891
     0.77638309               0            0.05   -0.0082385258  -3.3609105e-08               0       4477.9587    0.0089999349               0               0               0               0               0               0               0   4.9886509e-16   9.9217358e-12        11601891
     0.78453995               0            0.05   -0.0081344574  -3.1403886e-08               0       4471.3945     0.008899245               0               0               0               0               0               0               0   4.9525051e-16   9.8998213e-12        11601891
     0.79278189               0            0.05   -0.0080307778   -3.509076e-08               0       4464.8441    0.0087761001               0               0               0               0               0               0               0   4.9166103e-16   9.8779694e-12        11601891
     0.80110977               0            0.05    -0.007930899  -2.8152377e-08               0        4458.312    0.0086734428               0               0               0               0               0               0               0   4.8810243e-16   9.8561946e-12        11601891
     0.80952451               0            0.05   -0.0078376906   -2.661853e-08               0       4451.7893    0.0085672644               0               0               0               0               0               0               0   4.8456548e-16   9.8344681e-12        11601891
     0.81802701               0            0.05   -0.0077404423   -3.001902e-08               0       4445.2764    0.0084658457               0               0               0               0               0               0               0   4.8105772e-16   9.8127889e-12        11601891
     0.82661818               0            0.05   -0.0076384362  -3.2482976e-08               0       4438.7816    0.0083492147               0               0               0               0               0               0               0   4.7758019e-16   9.7911862e-12        11601891
     0.83529894               0            0.05    -0.007533544  -2.9330924e-08               0        4432.306    0.0082382222               0               0               0               0               0               0               0   4.7413261e-16   9.7696641e-12        11601891
     0.84407024               0            0.05   -0.0074365668  -2.7308463e-08               0       4425.8558    0.0081305879               0               0               0               0               0               0               0   4.7071299e-16   9.7482423e-12        11601891
     0.85293301               0            0.05   -0.0073386046  -2.7296946e-08               0       4419.4133    0.0080241047               0               0               0               0               0               0               0   4.6731635e-16   9.7268623e-12        11601891
     0.86188821               0            0.05     -0.00723959  -2.9276169e-08               0       4413.0004     0.007915172               0               0               0               0               0               0               0    4.639554e-16   9.7055957e-12        11601891
     0.87093681               0            0.05   -0.0071435819  -2.6971886e-08               0        4406.599    0.0078114073               0               0               0               0               0               0               0   4.6061835e-16   9.6843837e-12        11601891
     0.88007977               0            0.05   -0.0070540027  -2.3226009e-08               0       4400.2243     0.007712034               0               0               0               0               0               0               0     4.57314e-16   9.6632747e-12        11601891
     0.88931809               0            0.05   -0.0069642051   -2.429558e-08               0       4393.8517    0.0076148339               0               0               0               0               0               0               0   4.5402734e-16   9.6421884e-12        11601891
     0.89865275               0            0.05   -0.0068667157  -2.7291047e-08               0       4387.5079    0.0075083908               0               0               0               0               0               0               0   4.5077475e-16   9.6212136e-12        11601891
     0.90808476               0            0.05   -0.0067715036  -2.4955318e-08               0       4381.1823    0.0074024752               0               0               0               0               0               0               0   4.4754693e-16   9.6003141e-12        11601891
     0.91761514               0            0.05   -0.0066841195  -2.2546356e-08               0       4374.8841    0.0073084334               0               0               0               0               0               0               0    4.443471e-16   9.5795203e-12        11601891
     0.92724491               0            0.05   -0.0066027169  -2.0804641e-08               0       4368.5913    0.0072182725               0               0               0               0               0               0               0   4.4116652e-16   9.5587597e-12        11601891
     0.93697511               0            0.05   -0.0065224673  -2.1859307e-08               0       4362.3168    0.0071315227               0               0               0               0               0               0               0   4.3801178e-16   9.5380747e-12        11601891
     0.94680679               0            0.05   -0.0064372026  -2.0802717e-08               0       4356.0473    0.0070376701               0               0               0               0               0               0               0   4.3488094e-16   9.5174207e-12        11601891
       0.956741               0            0.05   -0.0063496822  -2.5114438e-08               0       4349.8081    0.0069486014               0               0               0               0               0               0               0   4.3178279e-16   9.4968812e-12        11601891
     0.96677881               0            0.05    -0.006258994  -2.3094194e-08               0       4343.5796    0.0068376725               0               0               0               0               0               0               0   4.2870633e-16   9.4763934e-12        11601891
     0.97692131               0            0.05   -0.0061746275   -1.893996e-08               0       4337.3902    0.0067551264               0               0               0               0               0               0               0   4.2566252e-16   9.4560482e-12        11601891
     0.98716958               0            0.05   -0.0060981951  -1.7977446e-08               0       4331.2014    0.0066625702               0               0               0               0               0               0               0   4.2263565e-16   9.4357197e-12        11601891
     0.99752474               0            0.05    -0.006027623  -1.7711727e-08               0       4325.0377    0.0065935063               0               0               0               0               0               0               0   4.1963144e-16   9.4154889e-12        11601891
      1.0079879               0            0.05   -0.0059538721  -2.0417482e-08               0       4318.8643    0.0065056538               0               0               0               0               0               0               0   4.1663526e-16   9.3952404e-12        11601891
      1.0185602               0            0.05   -0.0058764317  -1.8756269e-08               0       4312.7248    0.0064261184               0               0               0               0               0               0               0   4.1367156e-16   9.3751181e-12        11601891
      1.0292427               0            0.05   -0.0057973462   -1.782421e-08               0       4306.5848    0.0063369432               0               0               0               0               0               0               0   4.1072219e-16   9.3550079e-12        11601891
      1.0400366               0            0.05   -0.0057187492  -1.9889416e-08               0       4300.4843    0.0062553493               0               0               0               0               0               0               0   4.0780491e-16   9.3350427e-12        11601891
      1.0509431               0            0.05   -0.0056374468  -2.0886444e-08               0       4294.3839    0.0061587443               0               0               0               0               0               0               0   4.0490373e-16   9.3150916e-12        11601891
      1.0619634               0            0.05   -0.0055581961  -1.6018008e-08               0       4288.3317    0.0060740997               0               0               0               0               0               0               0   4.0204086e-16    9.295313e-12        11601891
      1.0730985               0            0.05   -0.0054831537  -1.4583362e-08               0       4282.2771    0.0059950986               0               0               0               0               0               0               0   3.9919147e-16   9.2755397e-12        11601891
      1.0843498               0            0.05    -0.005411192  -1.5858008e-08               0       4276.2641    0.0059171172               0               0               0               0               0               0               0    3.963776e-16   9.2559173e-12        11601891
      1.0957185               0            0.05   -0.0053404044  -1.7764432e-08               0       4270.2433    0.0058387734               0               0               0               0               0               0               0   3.9357442e-16   9.2362831e-12        11601891
      1.1072057               0            0.05   -0.0052648043   -1.773949e-08               0       4264.2645    0.0057561535               0               0               0               0               0               0               0   3.9080627e-16   9.2167989e-12        11601891
      1.1188127               0            0.05   -0.0051867824  -1.8210221e-08               0       4258.2897    0.0056703023               0               0               0               0               0               0               0   3.8805568e-16   9.1973434e-12        11601891
      1.1305407               0            0.05   -0.0051140376  -1.6315151e-08               0       4252.3652    0.0055878676               0               0               0               0               0               0               0   3.8533997e-16   9.1780645e-12        11601891
      1.1423911               0            0.05   -0.0050426555  -1.3198521e-08               0       4246.4348    0.0055115355               0               0               0               0               0               0               0   3.8263738e-16   9.1587806e-12        11601891
      1.1543651               0            0.05   -0.0049775801  -1.2727354e-08               0       4240.5543    0.0054398829               0               0               0               0               0               0               0   3.7996976e-16   9.1396715e-12        11601891
      1.1664639               0            0.05   -0.0049105411  -1.3758747e-08               0       4234.6543    0.0053692109               0               0               0               0               0               0               0   3.7730918e-16   9.1205138e-12        11601891
      1.1786889               0            0.05    -0.004839415  -1.4602116e-08               0       4228.8117    0.0052902884               0               0               0               0               0               0               0    3.746913e-16   9.1015548e-12        11601891
      1.1910414               0            0.05   -0.0047671859  -1.4376345e-08               0       4222.9608     0.005212801               0               0               0               0               0               0               0   3.7208101e-16   9.0825832e-12        11601891
      1.2035227               0            0.05   -0.0047000365  -1.3285458e-08               0       4217.1729    0.0051400294               0               0               0               0               0               0               0   3.6951214e-16   9.0638279e-12        11601891
      1.2161342               0            0.05   -0.0046348105  -1.2941198e-08               0        4211.366    0.0050681953               0               0               0               0               0               0               0   3.6694691e-16   9.0450251e-12        11601891
      1.2288773               0            0.05   -0.0045728981  -1.2485302e-08               0       4205.6198    0.0049999867               0               0               0               0               0               0               0    3.644223e-16   9.0264321e-12        11601891
      1.2417532               0            0.05   -0.0045073964   -1.268437e-08               0        4199.848    0.0049283633               0               0               0               0               0               0               0   3.6190022e-16   9.0077685e-12        11601891
      1.2547634               0            0.05   -0.0044440347  -1.2935962e-08               0        4194.149    0.0048597062               0               0               0               0               0               0               0   3.5942541e-16   8.9893538e-12        11601891
      1.2679093               0            0.05   -0.0043796539  -1.2341449e-08               0       4188.4201    0.0047883551               0               0               0               0               0               0               0   3.5694999e-16   8.9708543e-12        11601891
      1.2811922               0            0.05   -0.0043162939   -1.113732e-08               0       4182.7699    0.0047191136               0               0               0               0               0               0               0   3.5452068e-16   8.9526222e-12        11601891
      1.2946137               0            0.05   -0.0042580792  -1.1558199e-08               0       4177.0877    0.0046563559               0               0               0               0               0               0               0   3.5208593e-16   8.9343002e-12        11601891
      1.3081752               0            0.05   -0.0041999263  -1.1447034e-08               0       4171.4742    0.0045918372               0               0               0               0               0               0               0   3.4969511e-16   8.9162115e-12        11601891
