#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.12419939               0            0.05     -0.12295167  -2.6399107e-06   3.8105381e-21       3165.9301     0.048042204  -2.0331602e-21   6.3689975e-22   1.3674955e-26  -1.9738901e-41               0               0               0             0.1             0.1               0        11601891
     0.12555464               0            0.05     -0.12090503  -2.5540871e-06  -1.0826622e-20       3149.6843      0.04727105  -1.6182478e-18   1.2995881e-23   2.7453459e-28   1.1637356e-42               0               0               0             0.1             0.1               0        11601891
     0.12692403               0            0.05     -0.11889343  -2.5492018e-06  -2.2451886e-22       3133.5424     0.046477686  -3.4245621e-18   2.0772823e-13   3.0810904e-18  -2.2702045e-34               0               0               0             0.1             0.1               0        11601891
      0.1283077               0            0.05     -0.11691526  -2.3351368e-06   7.3177578e-21       3117.5033     0.045693385  -1.0180781e-21   -1.230895e-23  -2.4584541e-28   7.7042046e-43               0               0               0             0.1             0.1               0        11601891
      0.1297058               0            0.05     -0.11496953  -2.2981952e-06    -6.94331e-21       3101.5669     0.045018353   1.9294131e-19   6.9973152e-14   1.0156402e-18   4.3529723e-36               0               0               0             0.1             0.1               0        11601891
     0.13111848               0            0.05     -0.11305637  -2.1744037e-06   6.7610911e-21        3085.732     0.044241741  -1.1889107e-18   1.4068386e-13   2.0170575e-18  -5.4204461e-35               0               0               0             0.1             0.1               0        11601891
      0.1325459               0            0.05     -0.11117333  -2.0326285e-06  -3.0530319e-21       3069.9985     0.043632816   5.9287131e-19  -7.0713124e-14  -1.0050209e-18  -1.3655978e-35               0               0               0             0.1             0.1               0        11601891
      0.1339882               0            0.05      -0.1093217  -2.2276251e-06  -1.0122515e-20       3054.3657     0.042932916  -4.1054989e-18   2.1326026e-13   2.9976388e-18  -2.8665176e-34               0               0               0             0.1             0.1               0        11601891
     0.13544554               0            0.05     -0.10750147  -2.1657026e-06   9.8872938e-21       3038.8329     0.042184741  -4.2673942e-18   1.4292568e-13   1.9840784e-18  -2.0070861e-34               0               0               0             0.1             0.1               0        11601891
     0.13691808               0            0.05     -0.10571064  -2.1707802e-06    9.684672e-21       3023.3993     0.041511092   5.3306617e-21  -2.5252395e-21  -5.1856085e-26   2.3134962e-40               0               0               0             0.1             0.1               0        11601891
     0.13840598               0            0.05     -0.10394969  -2.0420882e-06  -6.1890849e-21       3008.0648     0.040743783   1.3414957e-18  -7.2222451e-14  -9.7824217e-19  -3.2208756e-35               0               0               0             0.1             0.1               0        11601891
      0.1399094               0            0.05     -0.10221827  -1.9980628e-06   2.8347859e-21       2992.8283      0.04014242   -3.430827e-18   1.4521204e-13   1.9477103e-18  -1.6646375e-34               0               0               0             0.1             0.1               0        11601891
     0.14142849               0            0.05     -0.10051549  -1.9591607e-06   1.2350594e-20       2977.6895     0.039389109   4.1608404e-18  -1.4598426e-13  -1.9310911e-18  -2.0398938e-34               0               0               0             0.1             0.1               0        11601891
     0.14296343               0            0.05    -0.098840724  -1.7974051e-06  -6.0066348e-21       2962.6475     0.038801672   2.6307922e-18  -1.4676158e-13  -1.9221304e-18  -1.3032228e-34               0               0               0             0.1             0.1               0        11601891
     0.14451437               0            0.05    -0.097193344  -1.7970589e-06   -1.678777e-22        2947.702     0.038145402  -7.4933133e-19    8.890653e-22   1.6438396e-26   1.5356426e-42               0               0               0             0.1             0.1               0        11601891
     0.14608149               0            0.05    -0.095573356  -1.7980924e-06   8.7094688e-21       2932.8523     0.037546369   3.7631673e-19  -1.4833177e-13  -1.8989431e-18  -1.9032458e-35               0               0               0             0.1             0.1               0        11601891
     0.14766496               0            0.05    -0.093979714  -1.7347282e-06  -8.4743499e-21       2918.0979     0.036875741   2.4021883e-18  -2.2368708e-13  -2.8267135e-18  -1.8413999e-34               0               0               0             0.1             0.1               0        11601891
     0.14926493               0            0.05     -0.09241154  -1.6540992e-06  -8.6317319e-21       2903.4382     0.036309621  -2.0180419e-18   7.4961483e-14   9.3744825e-19  -5.2102086e-35               0               0               0             0.1             0.1               0        11601891
      0.1508816               0            0.05     -0.09086933  -1.6901623e-06   2.8173119e-21        2888.873     0.035683525   7.8930714e-22  -3.9871382e-22  -7.4160453e-27    1.236172e-41               0               0               0             0.1             0.1               0        11601891
     0.15251512               0            0.05    -0.089353008  -1.6120737e-06  -2.6829731e-21       2874.4013     0.035079167   -1.447878e-18   3.8004565e-22   6.8566419e-27   1.1411505e-41               0               0               0             0.1             0.1               0        11601891
     0.15416568               0            0.05    -0.087860316  -1.6131643e-06  -4.6591988e-23       2860.0229     0.034497538  -1.9794666e-18   7.6175003e-14   9.1882133e-19   -5.272191e-35               0               0               0             0.1             0.1               0        11601891
     0.15583345               0            0.05    -0.086392259  -1.5903667e-06   2.6868392e-21       2845.7373     0.033879468   7.3629516e-22  -3.5990662e-22  -6.6254024e-27   1.1193262e-41               0               0               0             0.1             0.1               0        11601891
     0.15751862               0            0.05    -0.084949191  -1.4702549e-06   5.0790726e-21       2831.5439     0.033302373   1.4950843e-21   -7.078278e-22  -1.2250703e-26   4.2320695e-41               0               0               0             0.1             0.1               0        11601891
     0.15922136               0            0.05    -0.083529781  -1.4013481e-06  -2.4105624e-21        2817.442     0.032762774   1.7653276e-18  -1.5482651e-13  -1.8004083e-18   -9.700981e-35               0               0               0             0.1             0.1               0        11601891
     0.16094186               0            0.05    -0.082133705   -1.357752e-06  -1.0050039e-20       2803.4312     0.032226886  -1.2275854e-18   7.7831615e-14   8.9471451e-19  -3.4081352e-35               0               0               0             0.1             0.1               0        11601891
      0.1626803               0            0.05    -0.080760414  -1.3373779e-06  -2.4191888e-21       2789.5109     0.031710258  -3.5008994e-19   1.5650564e-13   1.7791055e-18  -1.9641812e-35               0               0               0             0.1             0.1               0        11601891
     0.16443687               0            0.05    -0.079409316  -1.3082308e-06   7.1905252e-21       2775.6807     0.031179469  -1.0385792e-18    1.573538e-13   1.7675692e-18   -5.887717e-35               0               0               0             0.1             0.1               0        11601891
     0.16621176               0            0.05    -0.078080177   -1.270616e-06   7.2099337e-21       2761.9401     0.030675382   1.2023004e-18  -7.9103876e-14  -8.7856418e-19  -3.4434714e-35               0               0               0             0.1             0.1               0        11601891
     0.16800516               0            0.05    -0.076773085  -1.2637885e-06   2.2632006e-21       2748.2887     0.030163874   5.1272381e-19  -7.9533786e-14  -8.7292399e-19  -1.4837912e-35               0               0               0             0.1             0.1               0        11601891
     0.16981727               0            0.05    -0.075487486  -1.2210963e-06  -6.7587595e-21       2734.7257     0.029654855   2.3759588e-18  -1.5993329e-13  -1.7342867e-18  -1.3895172e-34               0               0               0             0.1             0.1               0        11601891
     0.17164827               0            0.05    -0.074222262  -1.1988527e-06  -4.6772551e-21        2721.251     0.029167645   -2.360171e-18   1.6080498e-13   1.7235832e-18  -1.3946793e-34               0               0               0             0.1             0.1               0        11601891
     0.17349837               0            0.05    -0.072978233  -1.1865889e-06   8.8792262e-21       2707.8639     0.028666432   1.3389163e-18  -5.5961842e-22  -9.0991106e-27   6.8088501e-41               0               0               0             0.1             0.1               0        11601891
     0.17536776               0            0.05    -0.071753755  -1.1360898e-06  -2.0666473e-21        2694.564     0.028179046   1.6634714e-18  -1.6256647e-13  -1.7000776e-18  -1.0035933e-34               0               0               0             0.1             0.1               0        11601891
     0.17725665               0            0.05    -0.070549348   -1.151302e-06  -4.4023997e-21       2681.3511     0.027710035  -4.9685249e-19   8.1728204e-14    8.446083e-19  -1.5144162e-35               0               0               0             0.1             0.1               0        11601891
     0.17916524               0            0.05    -0.069364538  -1.0288519e-06   7.5288956e-23       2668.2243     0.027199023  -1.3111194e-18  -2.5780348e-22  -3.8238791e-27   2.7982245e-43               0               0               0             0.1             0.1               0        11601891
     0.18109373               0            0.05    -0.068199111  -1.0489661e-06   1.9939429e-21       2655.1837     0.026826079  -4.9034813e-19   8.2627465e-14   8.3480889e-19  -1.5259292e-35               0               0               0             0.1             0.1               0        11601891
     0.18304234               0            0.05    -0.067052754  -9.6935424e-07   4.1225581e-21       2642.2283     0.026286836  -1.6104468e-19  -8.3081817e-14  -8.2655919e-19    5.063864e-36               0               0               0             0.1             0.1               0        11601891
     0.18501127               0            0.05    -0.065924399  -9.0774467e-07   -1.992766e-21       2629.3581     0.025976592  -1.5927143e-19  -8.3539366e-14  -8.2532237e-19   5.0603357e-36               0               0               0             0.1             0.1               0        11601891
     0.18700073               0            0.05    -0.064814417  -9.8452591e-07   1.8775768e-21       2616.5724     0.025481378   1.5391527e-21  -4.5270796e-22  -6.8765984e-27   1.3114273e-41               0               0               0             0.1             0.1               0        11601891
     0.18901094               0            0.05     -0.06372218  -9.3158102e-07   3.8812455e-21       2603.8712     0.025095913   3.4946301e-18  -1.6892834e-13  -1.6281186e-18  -2.2671705e-34               0               0               0             0.1             0.1               0        11601891
     0.19104211               0            0.05    -0.062647568  -8.6220812e-07   -1.935746e-21       2591.2537     0.024638447   3.4693275e-18  -1.6986299e-13  -1.6151102e-18  -2.2742285e-34               0               0               0             0.1             0.1               0        11601891
     0.19309447               0            0.05    -0.061589588  -8.2830358e-07  -1.9255647e-21       2578.7199     0.024309018  -1.5717192e-19  -8.5402145e-14  -8.0506701e-19    5.205239e-36               0               0               0             0.1             0.1               0        11601891
     0.19516823               0            0.05    -0.060548768  -8.9892099e-07  -3.6384557e-21       2566.2693     0.023873893  -1.5396015e-19  -8.5876165e-14  -7.9890225e-19   5.1520341e-36               0               0               0             0.1             0.1               0        11601891
     0.19726361               0            0.05    -0.059524507  -8.3870773e-07  -1.8771749e-21       2553.9015     0.023471659  -1.7005604e-18   8.6353579e-14   7.9363348e-19   -5.750006e-35               0               0               0             0.1             0.1               0        11601891
     0.19938085               0            0.05    -0.058516716  -8.2404035e-07   5.8075802e-23       2541.6164     0.023084383   1.2298143e-18  -1.9605291e-22  -2.7608437e-27   1.9457568e-43               0               0               0             0.1             0.1               0        11601891
     0.20152017               0            0.05    -0.057524829  -8.1173739e-07   1.6795438e-21       2529.4132     0.022687851   -4.589815e-19   8.7318762e-14   7.8321528e-19  -1.5844662e-35               0               0               0             0.1             0.1               0        11601891
     0.20368181               0            0.05    -0.056549171  -8.0647082e-07  -1.5999249e-21       2517.2921     0.022304353   1.0614924e-18  -8.7806607e-14  -7.7800648e-19  -3.7026307e-35               0               0               0             0.1             0.1               0        11601891
     0.20586598               0            0.05    -0.055589381  -7.9552706e-07   -1.232719e-22       2505.2521     0.021904549  -2.7128358e-18   1.7659598e-13   1.5440583e-18  -1.9122861e-34               0               0               0             0.1             0.1               0        11601891
     0.20807294               0            0.05    -0.054644891  -7.6720163e-07    5.050911e-21       2493.2935     0.021523526    4.494979e-19  -8.8792966e-14  -7.6651135e-19  -1.6007828e-35               0               0               0             0.1             0.1               0        11601891
     0.21030291               0            0.05     -0.05371546     -7.4417e-07  -4.8457839e-21       2481.4152      0.02114329  -1.4829665e-19  -8.9291558e-14  -7.6082282e-19   5.3363553e-36               0               0               0             0.1             0.1               0        11601891
     0.21255613               0            0.05    -0.052801093  -7.2023426e-07   3.0439496e-21       2469.6176     0.020777239  -2.0675451e-18   1.7958765e-13    1.510896e-18  -1.5034942e-34               0               0               0             0.1             0.1               0        11601891
     0.21483286               0            0.05    -0.051901072  -7.1441726e-07   3.3123991e-21       2457.8997     0.020413206   2.4933575e-18  -2.7089935e-13  -2.2498576e-18  -2.7480734e-34               0               0               0             0.1             0.1               0        11601891
     0.21713333               0            0.05    -0.051015535  -7.2211915e-07  -4.7366158e-21       2446.2619     0.020045201  -1.1626996e-18   6.4609795e-24   9.1454437e-29   5.9987957e-43               0               0               0             0.1             0.1               0        11601891
     0.21945779               0            0.05     -0.05014446  -6.1166479e-07  -5.9623237e-24       2434.7031     0.019665009   5.7901708e-19  -3.0605125e-22  -3.7332295e-27  -3.6390394e-44               0               0               0             0.1             0.1               0        11601891
     0.22180649               0            0.05    -0.049286817  -6.1122633e-07  -4.4276974e-21       2423.2236     0.019405392   1.1462978e-18   4.3739706e-22    5.424343e-27   3.9293709e-41               0               0               0             0.1             0.1               0        11601891
     0.22417969               0            0.05     -0.04844316  -6.0449236e-07  -1.5307464e-21       2411.8226     0.019017987   -2.424452e-18   2.7708457e-13   2.1848998e-18   -2.785355e-34               0               0               0             0.1             0.1               0        11601891
     0.22657764               0            0.05    -0.047612667  -5.6632921e-07   2.9675741e-21       2400.5003     0.018760319  -9.9089915e-19   9.2886643e-14   7.2592495e-19   -3.834253e-35               0               0               0             0.1             0.1               0        11601891
      0.2290006               0            0.05    -0.046795135  -6.3040563e-07    1.583602e-23        2389.256     0.018406513  -9.8526603e-19   9.3415724e-14   7.1966243e-19  -3.8522176e-35               0               0               0             0.1             0.1               0        11601891
     0.23144882               0            0.05     -0.04599039  -5.7332172e-07   1.3985435e-21       2378.0898     0.018073133  -9.7817843e-19   9.3948825e-14   7.1399727e-19   -3.864392e-35               0               0               0             0.1             0.1               0        11601891
     0.23392258               0            0.05    -0.045198523  -5.5065558e-07   1.4014972e-21       2367.0013     0.017774879   5.5470929e-19  -1.2960767e-22  -1.5790159e-27   4.0188213e-42               0               0               0             0.1             0.1               0        11601891
     0.23642213               0            0.05    -0.044418866  -5.2607964e-07   2.6528329e-21       2355.9902     0.017459861   5.5073166e-19  -1.2346861e-22  -1.4623138e-27   7.3739292e-42               0               0               0             0.1             0.1               0        11601891
     0.23894776               0            0.05    -0.043650983  -5.6292804e-07  -1.2507435e-21       2345.0564     0.017183284   1.3677971e-18  -1.9114536e-13  -1.4006082e-18  -1.1148903e-34               0               0               0             0.1             0.1               0        11601891
     0.24149972               0            0.05    -0.042895394  -5.0330314e-07  -1.1269719e-22       2334.1999     0.016819433  -9.5010838e-19   9.6122334e-14   6.9262414e-19  -3.9125457e-35               0               0               0             0.1             0.1               0        11601891
      0.2440783               0            0.05    -0.042151011  -5.0061059e-07   2.6145391e-21       2323.4199     0.016605738    1.889324e-18  -1.9335249e-13  -1.3819115e-18  -1.5722748e-34               0               0               0             0.1             0.1               0        11601891
     0.24668377               0            0.05    -0.041418345  -5.4321144e-07  -6.2617073e-21       2312.7171      0.01623749   4.0201104e-19  -9.7234497e-14  -6.8267934e-19  -1.6901878e-35               0               0               0             0.1             0.1               0        11601891
     0.24931641               0            0.05    -0.040696427  -4.6564439e-07   -2.549693e-21       2302.0905     0.015968506   -1.198788e-18   2.9339134e-13   2.0351161e-18  -1.5278026e-34               0               0               0             0.1             0.1               0        11601891
     0.25197651               0            0.05    -0.039985629  -4.7145574e-07   3.6921215e-21        2291.541     0.015684823  -1.4506589e-18     9.83642e-14   6.7326971e-19    -6.22694e-35               0               0               0             0.1             0.1               0        11601891
     0.25466435               0            0.05    -0.039285601  -4.5122779e-07   -1.136652e-21       2281.0672     0.015403152     5.22758e-19   9.7292106e-23   1.1174807e-27   2.8149566e-42               0               0               0             0.1             0.1               0        11601891
     0.25738022               0            0.05    -0.038596173  -4.4290413e-07  -1.2010732e-21       2270.6703     0.015138057  -2.3402363e-18   1.9902384e-13   1.3268479e-18  -2.0512128e-34               0               0               0             0.1             0.1               0        11601891
     0.26012442               0            0.05    -0.037916993  -4.2931857e-07   6.2732092e-23        2260.349     0.014860682  -3.8770043e-19   1.0009268e-13   6.5806011e-19  -1.7168134e-35               0               0               0             0.1             0.1               0        11601891
     0.26289723               0            0.05    -0.037248139  -4.0915318e-07  -2.3786743e-24       2250.1045     0.014606854  -2.3038207e-18   2.0135633e-13   1.3071315e-18  -2.0616327e-34               0               0               0             0.1             0.1               0        11601891
     0.26569896               0            0.05    -0.036589468  -3.9611071e-07   3.3357764e-21       2239.9352     0.014349053  -3.8075663e-19   1.0126838e-13   6.4872649e-19  -1.7214136e-35               0               0               0             0.1             0.1               0        11601891
     0.26852991               0            0.05    -0.035940709  -3.8985926e-07   2.2031204e-21       2229.8426     0.014106577    1.386711e-18  -1.0186346e-13  -6.4441532e-19  -6.3347597e-35               0               0               0             0.1             0.1               0        11601891
     0.27139039               0            0.05    -0.035301514  -3.8138108e-07  -1.0712878e-21       2219.8251     0.013851513   3.7523641e-19  -1.0246339e-13  -6.3936257e-19  -1.7320277e-35               0               0               0             0.1             0.1               0        11601891
      0.2742807               0            0.05    -0.034671974  -3.6590614e-07  -3.4119563e-23       2209.8842     0.013615028  -7.8102802e-24   1.7474994e-24   1.8442007e-29   1.7196574e-45               0               0               0             0.1             0.1               0        11601891
     0.27720115               0            0.05    -0.034051667  -3.5089207e-07    1.038916e-21       2200.0181        0.013375   3.7089705e-19  -1.0367829e-13  -6.3031169e-19  -1.7478932e-35               0               0               0             0.1             0.1               0        11601891
     0.28015205               0            0.05    -0.033440641   -3.745523e-07  -2.0163987e-21       2190.2287     0.013153615   3.6807425e-19   -1.042934e-13  -6.2634339e-19  -1.7526807e-35               0               0               0             0.1             0.1               0        11601891
     0.28313373               0            0.05    -0.032838571  -3.5064181e-07  -2.0181307e-21       2180.5141     0.012876994  -8.5010385e-19   1.0491366e-13   6.1956613e-19  -4.0902052e-35               0               0               0             0.1             0.1               0        11601891
     0.28614651               0            0.05    -0.032245372  -3.3719131e-07   2.9066156e-21       2170.8762     0.012683068  -1.3252172e-18   1.0553925e-13   6.1659967e-19  -6.4426715e-35               0               0               0             0.1             0.1               0        11601891
     0.28919071               0            0.05    -0.031660945  -3.3916673e-07   1.0199408e-21       2161.3129     0.012419084   2.4052503e-19  -2.1234028e-13  -1.2201249e-18  -2.3630615e-35               0               0               0             0.1             0.1               0        11601891
     0.29226666               0            0.05    -0.031084933  -3.2552622e-07  -9.9596455e-22       2151.8264     0.012218263  -9.4781102e-19   2.9443108e-24   3.0833277e-29    9.433603e-44               0               0               0             0.1             0.1               0        11601891
     0.29537468               0            0.05    -0.030517347  -3.1854308e-07    1.840488e-21       2142.4147     0.011967759   8.2406525e-19  -1.0744838e-13   -6.002182e-19  -4.1329281e-35               0               0               0             0.1             0.1               0        11601891
     0.29851512               0            0.05    -0.029958031  -3.1486561e-07  -1.7886606e-21       2133.0799     0.011772447   1.6332685e-18  -2.1619181e-13  -1.1931605e-18  -1.6553495e-34               0               0               0             0.1             0.1               0        11601891
     0.30168831               0            0.05    -0.029406883  -3.1055194e-07  -1.8387073e-21       2123.8198     0.011521924   -1.272279e-18   1.0874908e-13    5.899741e-19  -6.5146374e-35               0               0               0             0.1             0.1               0        11601891
     0.30489459               0            0.05    -0.028863709  -2.8142709e-07   8.9672622e-22       2114.6368     0.011328472   3.2930275e-22  -6.3857772e-23  -6.2262639e-28   1.9839078e-42               0               0               0             0.1             0.1               0        11601891
     0.30813432               0            0.05    -0.028328084  -2.9538184e-07   8.4574885e-22       2105.5286     0.011115079   3.1783089e-22  -6.0752122e-23  -6.3347291e-28   1.8137844e-42               0               0               0             0.1             0.1               0        11601891
     0.31140782               0            0.05    -0.027800034  -2.7210787e-07   1.6746962e-21       2096.4978     0.010897087   7.9004908e-19  -1.1074387e-13  -5.7561977e-19  -4.1732974e-35               0               0               0             0.1             0.1               0        11601891
     0.31471547               0            0.05    -0.027279373  -2.6310857e-07  -2.4419168e-21       2087.5421     0.010713706   1.1191085e-18  -2.2284163e-13  -1.1436702e-18  -1.1946295e-34               0               0               0             0.1             0.1               0        11601891
     0.31805762               0            0.05    -0.026766192  -2.6987195e-07  -8.9209557e-22       2078.6642     0.010504803  -1.1102126e-18   2.2420806e-13   1.1330649e-18  -1.1974931e-34               0               0               0             0.1             0.1               0        11601891
     0.32143461               0            0.05    -0.026260015  -2.5636918e-07   8.6161708e-22       2069.8615     0.010307369  -5.4818319e-19  -1.1279347e-13  -5.6168198e-19   2.9872283e-35               0               0               0             0.1             0.1               0        11601891
     0.32484683               0            0.05    -0.025760809  -2.5070406e-07  -4.5711588e-23       2061.1371     0.010114744  -1.1992266e-18   1.1348941e-13   5.5693353e-19  -6.6031279e-35               0               0               0             0.1             0.1               0        11601891
     0.32829463               0            0.05    -0.025268338  -2.4459482e-07   3.8188754e-21       2052.4883    0.0099219763  -1.0708137e-19  -1.1419181e-13    -5.52017e-19   5.9575718e-36               0               0               0             0.1             0.1               0        11601891
     0.33177839               0            0.05    -0.024782339  -2.4019396e-07   3.0083142e-23       2043.9183    0.0097349053   2.1440253e-18  -4.5960378e-13  -2.1890303e-18  -4.8211423e-34               0               0               0             0.1             0.1               0        11601891
     0.33529849               0            0.05    -0.024303046  -2.3578614e-07  -3.7296111e-21       2035.4246    0.0095450858   3.1868161e-19  -1.1561678e-13  -5.4218274e-19  -1.8101831e-35               0               0               0             0.1             0.1               0        11601891
     0.33885529               0            0.05    -0.023830217  -2.3082019e-07  -2.1745962e-21       2027.0102    0.0093611381  -7.3642777e-19    1.163396e-13   5.3727953e-19  -4.2267028e-35               0               0               0             0.1             0.1               0        11601891
     0.34244919               0            0.05    -0.023363605  -2.2536023e-07   6.9636835e-22       2018.6726    0.0091753376  -1.4583769e-18   2.3413876e-13   1.0642153e-18  -1.6915203e-34               0               0               0             0.1             0.1               0        11601891
     0.34608056               0            0.05    -0.022902972  -2.2001505e-07   2.1053632e-21        2010.415    0.0089964068   -8.254569e-19       4.382e-23   4.2095233e-28  -4.0281678e-42               0               0               0             0.1             0.1               0        11601891
     0.34974981               0            0.05     -0.02244811  -2.1571962e-07   1.3549679e-21       2002.2349    0.0088154978  -1.0125983e-19  -1.1855068e-13  -5.2195837e-19   5.9955136e-36               0               0               0             0.1             0.1               0        11601891
     0.35345733               0            0.05    -0.021998865  -2.0891828e-07   -2.042637e-24       1994.1358    0.0086399232   6.0866811e-19    -2.38605e-13  -1.0337956e-18   -7.282917e-35               0               0               0             0.1             0.1               0        11601891
     0.35720351               0            0.05    -0.021555097  -2.0155974e-07  -1.9689732e-21       1986.1151    0.0084666383  -1.0015068e-19  -1.2006185e-13  -5.1181336e-19   6.0541798e-36               0               0               0             0.1             0.1               0        11601891
     0.36098876               0            0.05     -0.02111705  -2.0014874e-07  -3.6559324e-23       1978.1766    0.0082999172  -1.0902881e-18   1.2082908e-13   5.0696755e-19   -6.659593e-35               0               0               0             0.1             0.1               0        11601891
     0.36481349               0            0.05     -0.02068397  -1.9686357e-07   3.8071959e-23       1970.3172     0.008125473   2.9556669e-19  -1.2160414e-13  -5.0148835e-19  -1.8241799e-35               0               0               0             0.1             0.1               0        11601891
      0.3686781               0            0.05    -0.020256858  -1.9163215e-07  -1.8495994e-21       1962.5414    0.0079609255   9.5972038e-20   1.2238743e-13   4.9645689e-19   5.9849867e-36               0               0               0             0.1             0.1               0        11601891
     0.37258302               0            0.05     -0.01983385  -1.8072984e-07   5.9485488e-22       1954.8452    0.0077919843  -9.6074165e-19    2.463577e-13   9.8197819e-19  -1.2107665e-34               0               0               0             0.1             0.1               0        11601891
     0.37652866               0            0.05    -0.019417276  -1.7947468e-07   3.5200193e-21       1947.2346    0.0076433179   7.6030938e-19  -1.3820114e-22  -1.2773989e-27   2.5053499e-41               0               0               0             0.1             0.1               0        11601891
     0.38051546               0            0.05    -0.019005756  -1.7691893e-07   1.1755824e-21       1939.7037    0.0074732401   3.0075404e-18  -4.9914962e-13  -1.9231107e-18  -7.7393917e-34               0               0               0             0.1             0.1               0        11601891
     0.38454383               0            0.05    -0.018598504  -1.7294634e-07   -3.398507e-21       1932.2596    0.0073260765   1.6725603e-18  -2.5120983e-13  -9.5245092e-19  -2.1744674e-34               0               0               0             0.1             0.1               0        11601891
     0.38861421               0            0.05    -0.018185467  -1.7836854e-07  -1.6937061e-21       1924.8967    0.0071598199  -9.1935439e-19   2.5286247e-13   9.4054384e-19  -1.2077022e-34               0               0               0             0.1             0.1               0        11601891
     0.39272704               0            0.05     -0.01777427  -1.7197917e-07   4.1043674e-23       1917.6306    0.0069996418  -2.7241313e-19   1.2726756e-13   4.6454583e-19  -1.8079265e-35               0               0               0             0.1             0.1               0        11601891
     0.39688276               0            0.05    -0.017369705  -1.7037652e-07   5.1837117e-22       1910.4492    0.0068418025  -8.9540096e-19   2.5622649e-13   9.1761197e-19  -1.2008979e-34               0               0               0             0.1             0.1               0        11601891
     0.40108183               0            0.05    -0.016970942  -1.6826268e-07     5.50664e-22       1903.3649    0.0066813031  -4.3850343e-22   2.6903021e-23   2.6673679e-28  -8.7293477e-43               0               0               0             0.1             0.1               0        11601891
     0.40532468               0            0.05    -0.016573135  -1.6557278e-07   4.8335367e-22       1896.3656    0.0065240708  -1.6573871e-18   1.2983512e-13   4.4667206e-19  -1.1347341e-34               0               0               0             0.1             0.1               0        11601891
     0.40961179               0            0.05    -0.016169003  -1.6419807e-07   1.4753829e-21       1889.4682    0.0063653231   2.5892843e-19  -1.3071201e-13  -4.4034835e-19  -1.7912471e-35               0               0               0             0.1             0.1               0        11601891
      0.4139436               0            0.05    -0.015766826  -1.6123356e-07  -4.7434687e-22       1882.6661     0.006207467   1.1868214e-18  -2.6319947e-13  -8.6781295e-19  -1.6591936e-34               0               0               0             0.1             0.1               0        11601891
     0.41832059               0            0.05    -0.015370787  -1.5788077e-07  -5.0448497e-22       1875.9701    0.0060512211   6.6672685e-19   4.9309605e-23   5.0648274e-28   1.6183917e-42               0               0               0             0.1             0.1               0        11601891
     0.42274323               0            0.05    -0.014982757  -1.5371981e-07   4.5420967e-22       1869.3697    0.0058966829   2.4653456e-19  -1.3341003e-13  -4.2082455e-19  -1.7594264e-35               0               0               0             0.1             0.1               0        11601891
       0.427212               0            0.05    -0.014600155  -1.4850501e-07  -8.7929264e-22       1862.8742    0.0057454149  -8.0444687e-20  -1.3433297e-13   -4.143053e-19   5.8009157e-36               0               0               0             0.1             0.1               0        11601891
     0.43172736               0            0.05    -0.014230094   -1.428878e-07  -8.7399951e-22       1856.4749    0.0055981512  -1.1950715e-18   1.3526766e-13   4.0789605e-19  -8.7076064e-35               0               0               0             0.1             0.1               0        11601891
     0.43628982               0            0.05    -0.013866445  -1.3862261e-07    1.293152e-23       1850.1751    0.0054551362  -8.6262248e-19   1.3621455e-13   4.0162087e-19  -6.3508441e-35               0               0               0             0.1             0.1               0        11601891
     0.44089986               0            0.05    -0.013517954  -1.3164272e-07   1.0808957e-23       1843.9711    0.0053135612   7.6701925e-20   1.3717361e-13   3.9527756e-19   5.7058813e-36               0               0               0             0.1             0.1               0        11601891
     0.44555798               0            0.05    -0.013177363  -1.2569601e-07   4.0302542e-22       1837.8582    0.0051820033  -5.3381687e-19   1.3814471e-13    3.895112e-19  -4.0124956e-35               0               0               0             0.1             0.1               0        11601891
     0.45026468               0            0.05    -0.012848156  -1.2274697e-07   2.1425121e-23       1831.8393    0.0050500047  -5.9968522e-19   3.9765551e-25   3.7990673e-30  -6.6311596e-46               0               0               0             0.1             0.1               0        11601891
     0.45502046               0            0.05    -0.012523325  -1.1936219e-07  -3.7926803e-22        1825.906    0.0049219205  -8.1194923e-19   1.4012392e-13   3.7771866e-19  -6.2310715e-35               0               0               0             0.1             0.1               0        11601891
     0.45982584               0            0.05    -0.012190484  -1.1444873e-07  -3.4993938e-22       1820.0678    0.0047944094  -2.1854163e-19   1.4113255e-13   3.7177036e-19  -1.6946258e-35               0               0               0             0.1             0.1               0        11601891
     0.46468134               0            0.05    -0.011862261  -1.2913096e-07   7.0806531e-22       1814.3277    0.0046744777  -7.1591194e-19   2.8430935e-13    7.325015e-19  -1.1218506e-34               0               0               0             0.1             0.1               0        11601891
     0.46958747               0            0.05    -0.011543679  -1.1931457e-07   3.8837965e-22       1808.6835    0.0045121444   4.9181351e-19  -1.4319036e-13  -3.5721873e-19   -3.893603e-35               0               0               0             0.1             0.1               0        11601891
     0.47454477               0            0.05    -0.011232026   -9.954445e-08  -3.5909296e-22       1803.1334    0.0044106125  -4.8331039e-19   1.4423972e-13   3.5282222e-19  -3.8661897e-35               0               0               0             0.1             0.1               0        11601891
